g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-48986552,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6996,0.1258,1.1628,0.7899,0,0,0.1986,0.0014,0.1986,0.0014,0.3705,0.5814,-0.2797
None-gene-49001450,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2835,0.0503,0.1083,0.7903,0,0,0.1906,0.0022,0.1906,0.0022,0.3831,0.6048,0.0843
None-gene-49014013,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,626,0.0102,-0.4515,0.7907,0,0,0.1513,0.0154,0.1513,0.0154,0.4073,0.65,0.7873
None-gene-49018090,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3895,0.0695,0.3769,0.7909,0,0,0.3194,0.0,0.3194,0.0,0.4123,0.6593,0.9314
None-gene-49021342,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,201,0.0024,-0.5592,0.7909,0,0,0.1253,0.0875,0.1253,0.0875,0.5224,0.8643,4.1184
None-gene-49067304,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,316,0.0045,-0.5301,0.7926,0,0,0.2236,0.0012,0.2236,0.0012,0.3829,0.6045,0.0797
None-gene-49070572,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1117,0.0191,-0.3271,0.7927,0,0,0.0625,0.319,0.0625,0.319,0.4673,0.7618,2.524
None-gene-49071859,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,915,0.0154,-0.3783,0.7928,0,0,0.0747,0.2337,0.0747,0.2337,0.4186,0.671,1.1125
None-gene-49076416,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,8261,0.1487,1.4834,0.7932,0,0,0.3713,0.0,0.3713,0.0,0.4217,0.6769,1.2041
None-gene-49077383,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,855,0.0143,-0.3935,0.793,0,0,0.0743,0.2361,0.0743,0.2361,0.4012,0.6385,0.6084
None-gene-49086893,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,240,0.0032,-0.5493,0.7933,0,0,0.0399,0.5454,0.0399,0.5454,0.4125,0.6596,0.9365
None-gene-49093349,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,234,0.003,-0.5508,0.7935,0,0,0.1186,0.0701,0.1186,0.0701,0.4103,0.6555,0.8715
None-gene-49100150,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,141,0.0014,-0.5744,0.7938,0,0,-0.0385,0.5825,-0.0385,0.5825,0.4397,0.7103,1.7246
None-gene-49122265,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,760,0.0126,-0.4176,0.7946,0,0,-0.0054,0.9317,-0.0054,0.9317,0.3921,0.6217,0.346
None-gene-49152303,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9424,0.1698,1.7781,0.796,0,0,0.2746,0.0,0.2746,0.0,0.3638,0.5689,-0.475
None-gene-49194782,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,859,0.0144,-0.3925,0.7973,0,0,0.0824,0.1888,0.0824,0.1888,0.397,0.6307,0.4869
None-gene-49223397,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,927,0.0156,-0.3752,0.7983,0,0,0.1379,0.0274,0.1379,0.0274,0.3883,0.6147,0.2372
None-gene-49284300,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,796,0.0132,-0.4084,0.8005,0,0,0.0244,0.7015,0.0244,0.7015,0.4171,0.6682,1.0693
None-gene-49294427,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,468,0.0073,-0.4915,0.8009,0,0,0.075,0.2462,0.075,0.2462,0.3761,0.5918,-0.1184
None-gene-49299988,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,672,0.011,-0.4399,0.8011,0,0,-0.0389,0.5421,-0.0389,0.5421,0.3988,0.6341,0.5401
None-gene-49315873,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1140,0.0195,-0.3213,0.8017,0,0,0.1798,0.0039,0.1798,0.0039,0.3825,0.6037,0.0666
None-gene-49346994,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,621,0.0101,-0.4528,0.8028,0,0,0.0461,0.4631,0.0461,0.4631,0.3752,0.5902,-0.1435
None-gene-49351042,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3925,0.07,0.3845,0.8031,0,0,0.1623,0.0093,0.1623,0.0093,0.3671,0.5751,-0.3771
None-gene-49370814,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1076,0.0183,-0.3375,0.8037,0,0,0.0507,0.4189,0.0507,0.4189,0.4154,0.6651,1.0213
None-gene-49385356,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,204,0.0025,-0.5585,0.8042,0,0,0.1809,0.008,0.1809,0.008,0.4608,0.7496,2.3346
None-gene-49393289,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,19561,0.3538,4.347,0.8052,0,0,0.3777,0.0,0.3777,0.0,0.4063,0.6481,0.757
None-gene-49393984,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,123,0.001,-0.579,0.8045,0,0,0.0022,0.9779,0.0022,0.9779,0.4146,0.6636,0.9983
None-gene-49396816,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,285,0.004,-0.5379,0.8046,0,0,0.0972,0.1444,0.0972,0.1444,0.4561,0.7409,2.2001
None-gene-49417304,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,12912,0.2331,2.662,0.8058,0,0,0.4042,0.0,0.4042,0.0,0.3656,0.5723,-0.4207
None-gene-49434239,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,231,0.003,-0.5516,0.806,0,0,-0.0168,0.7976,-0.0168,0.7976,0.4286,0.6896,1.4019
None-gene-49445550,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,19081,0.3451,4.2254,0.8071,0,0,0.4503,0.0,0.4503,0.0,0.3489,0.5412,-0.9056
None-gene-49476791,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1075,0.0183,-0.3377,0.8076,0,0,0.0906,0.1483,0.0906,0.1483,0.427,0.6866,1.3557
None-gene-49478771,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3858,0.0688,0.3675,0.8078,0,0,0.1608,0.01,0.1608,0.01,0.3349,0.5151,-1.3108
None-gene-49516970,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,10317,0.186,2.0044,0.8094,0,0,0.2623,0.0,0.2623,0.0,0.3337,0.5129,-1.3446
None-gene-49540029,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1027,0.0174,-0.3499,0.8099,0,0,0.2272,0.0002,0.2272,0.0002,0.4382,0.7075,1.6798
None-gene-49541618,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,177,0.002,-0.5653,0.8099,0,0,-0.0164,0.828,-0.0164,0.828,0.4011,0.6385,0.6073
None-gene-49545548,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,4592,0.0821,0.5536,0.8102,0,0,0.3268,0.0,0.3268,0.0,0.3441,0.5322,-1.0447
None-gene-49608419,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2766,0.049,0.0908,0.8124,0,0,0.3076,0.0,0.3076,0.0,0.4183,0.6704,1.1043
None-gene-49628422,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1476,0.0256,-0.2361,0.8131,0,0,0.0675,0.2817,0.0675,0.2817,0.4106,0.656,0.8806
None-gene-49629921,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,459,0.0071,-0.4938,0.8132,0,0,0.1067,0.0991,0.1067,0.0991,0.3987,0.6339,0.5367
None-gene-49662927,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,156,0.0016,-0.5706,0.8143,0,0,-0.065,0.378,-0.065,0.378,0.4103,0.6555,0.8715
None-gene-49664042,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,518,0.0082,-0.4789,0.8144,0,0,0.081,0.1964,0.081,0.1964,0.3977,0.632,0.5075
None-gene-49693320,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,10373,0.187,2.0186,0.8158,0,0,0.4177,0.0,0.4177,0.0,0.348,0.5395,-0.9306
None-gene-49709035,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,291,0.0041,-0.5364,0.816,0,0,-0.122,0.0586,-0.122,0.0586,0.4708,0.7682,2.6243
None-gene-49748831,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,96,0.0005,-0.5858,0.8175,0,0,0.1493,0.0763,0.1493,0.0763,0.4375,0.7062,1.6604
None-gene-49759641,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,135,0.0013,-0.5759,0.8179,0,0,-0.0156,0.8331,-0.0156,0.8331,0.4,0.6364,0.5746
None-gene-49772142,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,773,0.0128,-0.4143,0.8184,0,0,0.1053,0.0926,0.1053,0.0926,0.3984,0.6335,0.5296
None-gene-49783220,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,511,0.0081,-0.4807,0.8188,0,0,0.1364,0.0292,0.1364,0.0292,0.4501,0.7297,2.0252
None-gene-49791428,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,165,0.0018,-0.5683,0.819,0,0,-0.1063,0.1391,-0.1063,0.1391,0.4424,0.7154,1.803
None-gene-49792524,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1844,0.0323,-0.1428,0.8191,0,0,0.1392,0.026,0.1392,0.026,0.4225,0.6782,1.2246
None-gene-49823764,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,279,0.0039,-0.5394,0.8202,0,0,-0.0661,0.2999,-0.0661,0.2999,0.3871,0.6123,0.2009
None-gene-49832072,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,839,0.014,-0.3975,0.8205,0,0,0.1589,0.0109,0.1589,0.0109,0.4255,0.6839,1.3131
None-gene-49834620,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,680,0.0111,-0.4378,0.8206,0,0,0.0445,0.4786,0.0445,0.4786,0.3809,0.6008,0.021
None-gene-49836791,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,466,0.0073,-0.4921,0.8207,0,0,0.0707,0.2599,0.0707,0.2599,0.4142,0.6627,0.9847
None-gene-49847778,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9862,0.1778,1.8891,0.8215,0,0,0.3838,0.0,0.3838,0.0,0.3704,0.5813,-0.2822
None-gene-49863435,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,198,0.0024,-0.56,0.8217,0,0,0.0197,0.7628,0.0197,0.7628,0.4848,0.7944,3.0314
None-gene-49888779,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,273,0.0038,-0.541,0.8226,0,0,0.0721,0.2568,0.0721,0.2568,0.4359,0.7032,1.614
None-gene-49897438,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,147,0.0015,-0.5729,0.8229,0,0,0.0235,0.762,0.0235,0.762,0.3878,0.6136,0.22
None-gene-49936612,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1054,0.0179,-0.343,0.8244,0,0,-0.0168,0.7885,-0.0168,0.7885,0.389,0.6159,0.2559
None-gene-49938375,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,978,0.0166,-0.3623,0.8244,0,0,0.1967,0.0016,0.1967,0.0016,0.4448,0.7198,1.8713
None-gene-49940886,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,231,0.003,-0.5516,0.8245,0,0,-0.0171,0.797,-0.0171,0.797,0.4329,0.6976,1.5272
None-gene-49942985,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,483,0.0076,-0.4877,0.8246,0,0,0.0439,0.4847,0.0439,0.4847,0.4534,0.7359,2.1213
None-gene-49947968,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,7240,0.1302,1.2246,0.825,0,0,0.3968,0.0,0.3968,0.0,0.3887,0.6153,0.2466
None-gene-49987132,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,621,0.0101,-0.4528,0.8262,0,0,-0.0399,0.525,-0.0399,0.525,0.3929,0.6232,0.3694
None-gene-49993429,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2563,0.0453,0.0394,0.8265,0,0,0.2346,0.0002,0.2346,0.0002,0.4116,0.658,0.9112
None-gene-49995023,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,147,0.0015,-0.5729,0.8265,0,0,-0.0288,0.7268,-0.0288,0.7268,0.5034,0.829,3.5686
None-gene-50001451,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3869,0.069,0.3703,0.8268,0,0,0.2569,0.0,0.2569,0.0,0.3926,0.6226,0.3605
None-gene-50006422,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1041,0.0177,-0.3463,0.8269,0,0,0.0149,0.8123,0.0149,0.8123,0.3871,0.6124,0.2018
None-gene-50011171,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,424,0.0065,-0.5027,0.8271,0,0,0.0229,0.7231,0.0229,0.7231,0.3514,0.5459,-0.8323
None-gene-50014133,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3131,0.0556,0.1833,0.8273,0,0,0.2462,0.0001,0.2462,0.0001,0.4385,0.7081,1.6899
None-gene-50034226,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1768,0.0309,-0.1621,0.828,0,0,0.1261,0.0437,0.1261,0.0437,0.4417,0.7141,1.7832
None-gene-50035571,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,291,0.0041,-0.5364,0.828,0,0,0.0312,0.6293,0.0312,0.6293,0.4914,0.8066,3.2214
None-gene-50036299,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,882,0.0148,-0.3866,0.828,0,0,0.2554,0.0,0.2554,0.0,0.4365,0.7044,1.6317
None-gene-50037317,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1310,0.0226,-0.2782,0.8281,0,0,0.1136,0.0697,0.1136,0.0697,0.4275,0.6875,1.3703
None-gene-50039659,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,6060,0.1088,0.9256,0.8283,0,0,0.2285,0.0002,0.2285,0.0002,0.3934,0.6241,0.3834
None-gene-50047929,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1507,0.0262,-0.2282,0.8285,0,0,0.1435,0.0216,0.1435,0.0216,0.4253,0.6836,1.3085
None-gene-50048581,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,315,0.0045,-0.5303,0.8284,0,0,0.0683,0.299,0.0683,0.299,0.4667,0.7605,2.5049
None-gene-50049019,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,422,0.0065,-0.5032,0.8285,0,0,0.0398,0.5314,0.0398,0.5314,0.4455,0.7211,1.892
None-gene-50049680,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2231,0.0393,-0.0448,0.8286,0,0,0.14,0.0251,0.14,0.0251,0.4433,0.717,1.8283
None-gene-50054039,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1564,0.0272,-0.2138,0.8287,0,0,0.1399,0.0252,0.1399,0.0252,0.4233,0.6797,1.2485
None-gene-50057885,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,315,0.0045,-0.5303,0.8288,0,0,-0.1128,0.0716,-0.1128,0.0716,0.4159,0.6659,1.0342
None-gene-50059131,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,878,0.0147,-0.3876,0.8288,0,0,0.1319,0.0349,0.1319,0.0349,0.4248,0.6826,1.2935
None-gene-50060666,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,962,0.0163,-0.3664,0.8289,0,0,0.0484,0.4402,0.0484,0.4402,0.4345,0.7006,1.5739
None-gene-50063044,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3629,0.0647,0.3095,0.8291,0,0,0.1952,0.0017,0.1952,0.0017,0.3541,0.5509,-0.7547
None-gene-50074185,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2335,0.0412,-0.0184,0.8294,0,0,0.1072,0.0871,0.1072,0.0871,0.373,0.5861,-0.2067
None-gene-50090619,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1237,0.0213,-0.2967,0.83,0,0,0.1886,0.0024,0.1886,0.0024,0.3589,0.5599,-0.6146
None-gene-50096115,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,9641,0.1738,1.8331,0.8305,0,0,0.2858,0.0,0.2858,0.0,0.3931,0.6235,0.3751
None-gene-50103423,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,219,0.0028,-0.5547,0.8304,0,0,0.0813,0.2235,0.0813,0.2235,0.4018,0.6398,0.6274
None-gene-50104145,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,168,0.0019,-0.5676,0.8305,0,0,-0.1459,0.0469,-0.1459,0.0469,0.4167,0.6674,1.0572
None-gene-50206723,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,874,0.0147,-0.3887,0.8342,0,0,0.2109,0.0007,0.2109,0.0007,0.3856,0.6095,0.1571
None-gene-50212344,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3482,0.062,0.2723,0.8345,0,0,0.0918,0.1432,0.0918,0.1432,0.4428,0.7162,1.8153
None-gene-50215081,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,249,0.0033,-0.547,0.8345,0,0,-0.0742,0.2447,-0.0742,0.2447,0.4418,0.7142,1.784
None-gene-50247708,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,207,0.0026,-0.5577,0.8357,0,0,0.1851,0.0104,0.1851,0.0104,0.3768,0.5932,-0.0969
None-gene-50259178,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3030,0.0538,0.1577,0.8362,0,0,0.1571,0.0118,0.1571,0.0118,0.366,0.573,-0.4097
None-gene-50269437,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,519,0.0082,-0.4786,0.8365,0,0,0.2456,0.0001,0.2456,0.0001,0.4239,0.6809,1.2664
None-gene-50297738,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,189,0.0022,-0.5623,0.8375,0,0,-0.0479,0.4866,-0.0479,0.4866,0.3915,0.6206,0.3294
None-gene-50325470,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,27630,0.5002,6.3919,0.8396,0,0,0.5618,0.0,0.5618,0.0,0.3497,0.5426,-0.8832
None-gene-50326767,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,183,0.0021,-0.5638,0.8386,0,0,-0.0162,0.8119,-0.0162,0.8119,0.4317,0.6954,1.4923
None-gene-50349974,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3017,0.0536,0.1544,0.8395,0,0,0.2248,0.0003,0.2248,0.0003,0.356,0.5544,-0.7
None-gene-50388430,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1331,0.023,-0.2728,0.8409,0,0,0.1657,0.0079,0.1657,0.0079,0.4215,0.6764,1.1967
None-gene-50393152,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,750,0.0124,-0.4201,0.841,0,0,0.1882,0.0029,0.1882,0.0029,0.4387,0.7084,1.6942
None-gene-50405075,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,933,0.0157,-0.3737,0.8415,0,0,0.0394,0.5305,0.0394,0.5305,0.4641,0.7557,2.4305
None-gene-50409936,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,165,0.0018,-0.5683,0.8416,0,0,0.1075,0.1454,0.1075,0.1454,0.4545,0.738,2.154
None-gene-50439213,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,719,0.0119,-0.4279,0.8427,0,0,0.0309,0.6228,0.0309,0.6228,0.4367,0.7048,1.6377
None-gene-50472749,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,966,0.0163,-0.3653,0.844,0,0,0.2816,0.0,0.2816,0.0,0.4845,0.7937,3.0205
None-gene-50473461,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,102,0.0007,-0.5843,0.844,0,0,0.1471,0.0634,0.1471,0.0634,0.5098,0.8409,3.754
None-gene-50485771,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,156,0.0016,-0.5706,0.8444,0,0,0.0087,0.9052,0.0087,0.9052,0.4808,0.7868,2.9133
None-gene-50532122,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1569,0.0273,-0.2125,0.8462,0,0,0.1379,0.0274,0.1379,0.0274,0.3588,0.5597,-0.6176
None-gene-50534689,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1978,0.0347,-0.1089,0.8463,0,0,0.1271,0.0422,0.1271,0.0422,0.3726,0.5853,-0.2189
None-gene-50582894,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,117,0.0009,-0.5805,0.848,0,0,0.107,0.2018,0.107,0.2018,0.3077,0.4644,-2.0983
None-gene-50595235,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,447,0.0069,-0.4969,0.8484,0,0,0.0746,0.2409,0.0746,0.2409,0.4452,0.7205,1.8831
None-gene-50595402,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,225,0.0029,-0.5531,0.8484,0,0,0.0371,0.6114,0.0371,0.6114,0.4533,0.7357,2.1189
None-gene-50600354,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,821,0.0137,-0.4021,0.8486,0,0,-0.0436,0.4878,-0.0436,0.4878,0.3703,0.581,-0.286
None-gene-50609615,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1001,0.017,-0.3565,0.849,0,0,0.1585,0.0111,0.1585,0.0111,0.4206,0.6747,1.1704
None-gene-50611212,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1431,0.0248,-0.2475,0.849,0,0,0.0261,0.6776,0.0261,0.6776,0.4444,0.7191,1.8615
None-gene-50626107,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,1130,0.0193,-0.3238,0.8496,0,0,0.0821,0.1906,0.0821,0.1906,0.3913,0.6201,0.3215
None-gene-50628778,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,923,0.0156,-0.3762,0.8497,0,0,0.1367,0.0287,0.1367,0.0287,0.4193,0.6723,1.133
None-gene-50632733,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,2405,0.0424,-0.0007,0.8499,0,0,0.2052,0.001,0.2052,0.001,0.4137,0.6619,0.9719
None-gene-50639493,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,nan,3948,0.0704,0.3904,0.8502,0,0,0.11,0.0788,0.11,0.0788,0.3784,0.5962,-0.0503
