#gene_id	taxID	e_value	fasta_id
None-gene-44137737	35571	3.50e-18	None-gene-44137737-0
None-gene-44149132	35571	1.08e-04	None-gene-44149132-0
None-gene-44156588	35571	3.73e-41	None-gene-44156588-0
None-gene-44171300	35571	5.96e-15	None-gene-44171300-0
None-gene-44176571	35572	8.54e-79	None-gene-44176571-0
None-gene-44182382	35571	1.65e-208	None-gene-44182382-0
None-gene-44183739	65129	1.82e-04	None-gene-44183739-0
None-gene-44204952	33392	2.29e-31	None-gene-44204952-0
None-gene-44207288	35572	1.49e-93	None-gene-44207288-0
None-gene-44216053	35571	5.30e-22	None-gene-44216053-0
None-gene-44219756	35572	4.20e-57	None-gene-44219756-0
None-gene-44223191	35571	4.30e-67	None-gene-44223191-0
None-gene-44230006	35571	0.0	None-gene-44230006-0
None-gene-44245614			None-gene-44245614-0
None-gene-44301027	35571	3.24e-50	None-gene-44301027-0
None-gene-44307223	35571	1.65e-61	None-gene-44307223-0
None-gene-44308471	7148	1.32e-268	None-gene-44308471-0
None-gene-44314827	35571	1.51e-156	None-gene-44314827-0
None-gene-44315694	35571	1.62e-78	None-gene-44315694-0
None-gene-44325329	35571	1.21e-43	None-gene-44325329-0
None-gene-44327164			None-gene-44327164-0
None-gene-44381844	35571	5.25e-58	None-gene-44381844-0
None-gene-44432704	35571	2.09e-71	None-gene-44432704-0
None-gene-44458419	35571	6.47e-35	None-gene-44458419-0
None-gene-44533790	35571	3.99e-37	None-gene-44533790-0
None-gene-44542632	158441	2.69e-106	None-gene-44542632-0
None-gene-44562308			None-gene-44562308-0
None-gene-44566970	41830	7.72e-16	None-gene-44566970-0
None-gene-44578749	7148	6.26e-06	None-gene-44578749-0
None-gene-44590589	35572	6.13e-113	None-gene-44590589-0
None-gene-44591086	7147	2.52e-11	None-gene-44591086-0
None-gene-44608824	33392	1.44e-38	None-gene-44608824-0
None-gene-44609187	35572	4.93e-06	None-gene-44609187-0
None-gene-44625552	71814	8.71e-30	None-gene-44625552-0
None-gene-44629536	35571	1.01e-20	None-gene-44629536-0
None-gene-44640836	35571	0.0	None-gene-44640836-0
None-gene-44674965	35572	2.59e-35	None-gene-44674965-0
None-gene-44677903	35572	1.28e-04	None-gene-44677903-0
None-gene-44680470	35571	2.55e-45	None-gene-44680470-0
None-gene-44684619	35571	2.69e-174	None-gene-44684619-0
None-gene-44711898	35571	3.54e-36	None-gene-44711898-0
None-gene-44725816	35571	7.02e-18	None-gene-44725816-0
None-gene-44729601			None-gene-44729601-0
None-gene-44729783	35571	8.78e-30	None-gene-44729783-0
None-gene-44757727	35572	5.60e-72	None-gene-44757727-0
None-gene-44771894	35571	1.59e-12	None-gene-44771894-0
None-gene-44787274	35571	6.38e-47	None-gene-44787274-0
None-gene-44821005	35571	4.43e-64	None-gene-44821005-0
None-gene-44844596	7184	6.96e-39	None-gene-44844596-0
None-gene-44844636	51543	3.47e-08	None-gene-44844636-0
None-gene-44925923	35571	4.45e-122	None-gene-44925923-0
None-gene-44957654			None-gene-44957654-0
None-gene-44961726	35572	1.37e-94	None-gene-44961726-0
None-gene-44981092	35571	2.91e-75	None-gene-44981092-0
None-gene-44993001	35571	2.95e-112	None-gene-44993001-0
None-gene-44995103	35571	1.48e-33	None-gene-44995103-0
None-gene-45007220	35571	4.61e-17	None-gene-45007220-0
None-gene-45025876	35571	0.0	None-gene-45025876-0
None-gene-45054895	35572	2.26e-100	None-gene-45054895-0
None-gene-45055406	7375	3.25e-08	None-gene-45055406-0
None-gene-45056911	35572	2.92e-96	None-gene-45056911-0
None-gene-45059489	7184	1.72e-14	None-gene-45059489-0
None-gene-45062104	35572	5.02e-40	None-gene-45062104-0
None-gene-45066652	35571	4.79e-61	None-gene-45066652-0
None-gene-45074958	35571	1.92e-206	None-gene-45074958-0
None-gene-45082954	35571	1.12e-58	None-gene-45082954-0
None-gene-45091983	35571	6.71e-16	None-gene-45091983-0
None-gene-45097574	35571	1.52e-76	None-gene-45097574-0
None-gene-45106878			None-gene-45106878-0
None-gene-45124233	35571	7.19e-15	None-gene-45124233-0
None-gene-45157860	35571	5.85e-85	None-gene-45157860-0
None-gene-45161748	35571	2.75e-75	None-gene-45161748-0
None-gene-45207526	35571	1.00e-14	None-gene-45207526-0
None-gene-45237493			None-gene-45237493-0
None-gene-45238538	35571	3.95e-194	None-gene-45238538-0
None-gene-45241988			None-gene-45241988-0
None-gene-45266771	35571	1.68e-212	None-gene-45266771-0
None-gene-45275002	35571	5.13e-93	None-gene-45275002-0
None-gene-45310251	7148	3.52e-22	None-gene-45310251-0
None-gene-45335732			None-gene-45335732-0
None-gene-45342883	35572	4.62e-26	None-gene-45342883-0
None-gene-45359904	35572	8.34e-21	None-gene-45359904-0
None-gene-45395778	7184	1.81e-05	None-gene-45395778-0
None-gene-45460315	35571	0.0	None-gene-45460315-0
None-gene-45467474	7148	1.38e-27	None-gene-45467474-0
None-gene-45474218	35571	1.09e-43	None-gene-45474218-0
None-gene-45479507	35571	1.54e-107	None-gene-45479507-0
None-gene-45485536	35571	9.45e-115	None-gene-45485536-0
None-gene-45489617	35571	3.15e-15	None-gene-45489617-0
None-gene-45491655	35571	1.93e-30	None-gene-45491655-0
None-gene-45495692	35571	6.43e-41	None-gene-45495692-0
None-gene-45499684	35571	4.74e-04	None-gene-45499684-0
None-gene-45501731	35571	0.0	None-gene-45501731-0
None-gene-45508944	35571	2.23e-31	None-gene-45508944-0
None-gene-45511909			None-gene-45511909-0
None-gene-45519392	35571	8.01e-304	None-gene-45519392-0
None-gene-45541729	7184	6.39e-71	None-gene-45541729-0
None-gene-45541794			None-gene-45541794-0
None-gene-45543368			None-gene-45543368-0
None-gene-45546799	35571	7.01e-120	None-gene-45546799-0
None-gene-45548785	300112	7.23e-11	None-gene-45548785-0
None-gene-45551800	35571	5.77e-107	None-gene-45551800-0
None-gene-45555629	35571	4.29e-165	None-gene-45555629-0
None-gene-45558093	35571	1.61e-107	None-gene-45558093-0
None-gene-45562108	35571	1.17e-08	None-gene-45562108-0
None-gene-45575909	35571	1.66e-148	None-gene-45575909-0
None-gene-45593589	35571	7.97e-192	None-gene-45593589-0
None-gene-45647086	35571	1.37e-22	None-gene-45647086-0
None-gene-45650241	33392	2.05e-35	None-gene-45650241-0
None-gene-45691404	35571	6.05e-18	None-gene-45691404-0
None-gene-45715674	35571	1.74e-186	None-gene-45715674-0
None-gene-45731480	35571	1.96e-79	None-gene-45731480-0
None-gene-45734897	35571	1.30e-294	None-gene-45734897-0
None-gene-45739232	35571	5.90e-164	None-gene-45739232-0
None-gene-45755630	35571	3.99e-23	None-gene-45755630-0
None-gene-45758762	35571	4.14e-72	None-gene-45758762-0
None-gene-45761898	7148	6.26e-16	None-gene-45761898-0
None-gene-45781291	35571	1.72e-19	None-gene-45781291-0
None-gene-45788192	7184	3.70e-67	None-gene-45788192-0
None-gene-45791882	35571	2.48e-57	None-gene-45791882-0
None-gene-45795455	33392	3.16e-07	None-gene-45795455-0
None-gene-45812356	35571	1.68e-56	None-gene-45812356-0
None-gene-45935121	33392	6.83e-22	None-gene-45935121-0
None-gene-45936354	7148	6.37e-19	None-gene-45936354-0
None-gene-45939626	35571	1.12e-61	None-gene-45939626-0
None-gene-45952211	35571	4.26e-27	None-gene-45952211-0
None-gene-45969227	35571	9.05e-05	None-gene-45969227-0
None-gene-45977613	35571	1.42e-53	None-gene-45977613-0
None-gene-45982192	35571	1.09e-162	None-gene-45982192-0
None-gene-45987781	35572	1.15e-22	None-gene-45987781-0
None-gene-46014448	41830	3.28e-10	None-gene-46014448-0
None-gene-46020726			None-gene-46020726-0
None-gene-46023332			None-gene-46023332-0
None-gene-46028102	35571	1.17e-121	None-gene-46028102-0
None-gene-46033019	35571	3.74e-112	None-gene-46033019-0
None-gene-46037773	35571	7.95e-47	None-gene-46037773-0
None-gene-46042364	35571	8.55e-35	None-gene-46042364-0
None-gene-46046846	35572	3.48e-14	None-gene-46046846-0
None-gene-46049800	7147	3.32e-45	None-gene-46049800-0
None-gene-46051098	35572	3.75e-56	None-gene-46051098-0
None-gene-46082820	265458	4.56e-17	None-gene-46082820-0
None-gene-46086349	35571	2.31e-162	None-gene-46086349-0
None-gene-46088054	35571	1.25e-08	None-gene-46088054-0
None-gene-46091050	35571	1.29e-72	None-gene-46091050-0
None-gene-46092249	35571	6.41e-127	None-gene-46092249-0
None-gene-46093415	7148	7.58e-69	None-gene-46093415-0
None-gene-46104616	35571	1.08e-07	None-gene-46104616-0
None-gene-46110151	35572	7.11e-235	None-gene-46110151-0
None-gene-46114250	35572	3.35e-17	None-gene-46114250-0
None-gene-46125861	35571	4.08e-189	None-gene-46125861-0
None-gene-46126772	35571	2.63e-97	None-gene-46126772-0
None-gene-46129876	35571	8.76e-57	None-gene-46129876-0
None-gene-46135288	35572	6.32e-30	None-gene-46135288-0
None-gene-46144600	33392	1.40e-21	None-gene-46144600-0
None-gene-46145686			None-gene-46145686-0
None-gene-46148783	35571	8.19e-89	None-gene-46148783-0
None-gene-46170954	35571	6.86e-71	None-gene-46170954-0
None-gene-46188502	35571	1.43e-15	None-gene-46188502-0
None-gene-46193509	35571	2.32e-70	None-gene-46193509-0
None-gene-46200013	35571	7.21e-158	None-gene-46200013-0
None-gene-46213804	35572	3.51e-47	None-gene-46213804-0
None-gene-46219082	35572	2.21e-23	None-gene-46219082-0
None-gene-46227221	35571	4.12e-108	None-gene-46227221-0
None-gene-46250963	35571	3.11e-18	None-gene-46250963-0
None-gene-46265637	7148	2.11e-07	None-gene-46265637-0
None-gene-46284121	35571	5.11e-200	None-gene-46284121-0
None-gene-46285518	343691	1.62e-10	None-gene-46285518-0
None-gene-46287150	33392	4.13e-04	None-gene-46287150-0
None-gene-46297442	35571	6.23e-12	None-gene-46297442-0
None-gene-46320617	35571	2.16e-106	None-gene-46320617-0
None-gene-46323432	33392	4.73e-15	None-gene-46323432-0
None-gene-46326194	35571	1.82e-48	None-gene-46326194-0
None-gene-46347728	35571	4.95e-42	None-gene-46347728-0
None-gene-46356078	35571	9.81e-49	None-gene-46356078-0
None-gene-46368779	35571	1.86e-142	None-gene-46368779-0
None-gene-46370739			None-gene-46370739-0
None-gene-46387816	35571	3.83e-86	None-gene-46387816-0
None-gene-46390487	35571	1.92e-148	None-gene-46390487-0
None-gene-46393963	35571	2.75e-63	None-gene-46393963-0
None-gene-46401603	6956	1.94e-19	None-gene-46401603-0
None-gene-46401619	41830	8.80e-49	None-gene-46401619-0
None-gene-46403842	35571	7.92e-39	None-gene-46403842-0
None-gene-46404985			None-gene-46404985-0
None-gene-46407845	35571	3.10e-131	None-gene-46407845-0
None-gene-46416423	35571	8.39e-57	None-gene-46416423-0
None-gene-46419068	35571	9.73e-23	None-gene-46419068-0
None-gene-46426807	7184	3.17e-12	None-gene-46426807-0
None-gene-46601390	7198	8.73e-28	None-gene-46601390-0
None-gene-46612095	35572	2.68e-19	None-gene-46612095-0
None-gene-46646998	115081	3.16e-16	None-gene-46646998-0
None-gene-46673743	35572	9.90e-09	None-gene-46673743-0
None-gene-46680023	35571	1.35e-64	None-gene-46680023-0
None-gene-46705855	33392	3.11e-66	None-gene-46705855-0
None-gene-46731555	35572	1.56e-31	None-gene-46731555-0
None-gene-46734587	35571	1.70e-169	None-gene-46734587-0
None-gene-46741627			None-gene-46741627-0
None-gene-46746605			None-gene-46746605-0
None-gene-46760098	35572	1.24e-24	None-gene-46760098-0
None-gene-46773015	35572	1.28e-88	None-gene-46773015-0
None-gene-46779553	33392	1.52e-40	None-gene-46779553-0
None-gene-46796697	35571	5.55e-157	None-gene-46796697-0
None-gene-46797963	35572	1.53e-10	None-gene-46797963-0
None-gene-46800658			None-gene-46800658-0
None-gene-46801606	35572	5.28e-16	None-gene-46801606-0
None-gene-46816777	35571	4.95e-73	None-gene-46816777-0
None-gene-46831630	35571	3.20e-23	None-gene-46831630-0
None-gene-46850728			None-gene-46850728-0
None-gene-46851417	35571	1.28e-45	None-gene-46851417-0
None-gene-46853986	35571	1.55e-04	None-gene-46853986-0
None-gene-46856042	35571	7.52e-57	None-gene-46856042-0
None-gene-46858737	35572	7.17e-199	None-gene-46858737-0
None-gene-46860834	35571	1.95e-64	None-gene-46860834-0
None-gene-46864994	33392	3.78e-46	None-gene-46864994-0
None-gene-46866249	7184	9.47e-207	None-gene-46866249-0
None-gene-46870682	35571	4.19e-152	None-gene-46870682-0
None-gene-46874871	35571	3.36e-43	None-gene-46874871-0
None-gene-46883566	35571	0.0	None-gene-46883566-0
None-gene-46884276	33317	3.61e-11	None-gene-46884276-0
None-gene-46886783	35571	5.84e-101	None-gene-46886783-0
None-gene-46890350	35571	7.51e-169	None-gene-46890350-0
None-gene-46895178			None-gene-46895178-0
None-gene-46901727	35571	3.89e-45	None-gene-46901727-0
None-gene-46909635	35571	1.31e-147	None-gene-46909635-0
None-gene-46910325	4892	1.23e-27	None-gene-46910325-0
None-gene-46917645	35571	5.48e-245	None-gene-46917645-0
None-gene-46918117	7137	2.17e-11	None-gene-46918117-0
None-gene-46933959	35571	1.36e-13	None-gene-46933959-0
None-gene-46949853	7184	1.33e-10	None-gene-46949853-0
None-gene-46982038	35571	7.59e-45	None-gene-46982038-0
None-gene-46989538	35571	1.17e-15	None-gene-46989538-0
None-gene-46996940	35571	2.64e-56	None-gene-46996940-0
None-gene-46999071			None-gene-46999071-0
None-gene-47000099	35571	6.20e-80	None-gene-47000099-0
None-gene-47006497	35572	7.37e-21	None-gene-47006497-0
None-gene-47009405	35571	3.22e-126	None-gene-47009405-0
None-gene-47014707	35571	1.60e-05	None-gene-47014707-0
None-gene-47017662	197562	6.45e-08	None-gene-47017662-0
None-gene-47024234	33392	1.10e-27	None-gene-47024234-0
None-gene-47027635	35572	7.27e-55	None-gene-47027635-0
None-gene-47032355	7198	1.29e-66	None-gene-47032355-0
None-gene-47042930	35571	1.61e-38	None-gene-47042930-0
None-gene-47047411	7148	4.21e-116	None-gene-47047411-0
None-gene-47055049	35571	1.28e-28	None-gene-47055049-0
None-gene-47065802	35571	7.63e-67	None-gene-47065802-0
None-gene-47067441	6954	1.88e-09	None-gene-47067441-0
None-gene-47067759			None-gene-47067759-0
None-gene-47076387	35571	2.38e-89	None-gene-47076387-0
None-gene-47103267	35571	6.85e-103	None-gene-47103267-0
None-gene-47104597	35571	2.80e-23	None-gene-47104597-0
None-gene-47146641	35571	1.61e-110	None-gene-47146641-0
None-gene-47155330	35571	8.83e-204	None-gene-47155330-0
None-gene-47159596	35571	2.97e-18	None-gene-47159596-0
None-gene-47164229	35571	7.89e-50	None-gene-47164229-0
None-gene-47166774	104431	1.89e-45	None-gene-47166774-0
None-gene-47195472	35571	1.02e-74	None-gene-47195472-0
None-gene-47205427	35571	7.62e-97	None-gene-47205427-0
None-gene-47205583			None-gene-47205583-0
None-gene-47211278			None-gene-47211278-0
None-gene-47213498	35571	1.11e-27	None-gene-47213498-0
None-gene-47224573	7184	2.06e-50	None-gene-47224573-0
None-gene-47225917			None-gene-47225917-0
None-gene-47229238	35572	4.53e-09	None-gene-47229238-0
None-gene-47238878	35572	6.76e-05	None-gene-47238878-0
None-gene-47302577	7148	1.62e-68	None-gene-47302577-0
None-gene-47307525	35571	2.81e-94	None-gene-47307525-0
None-gene-47314673	35571	4.12e-167	None-gene-47314673-0
None-gene-47329268	35571	1.36e-07	None-gene-47329268-0
None-gene-47336866	35571	4.32e-169	None-gene-47336866-0
None-gene-47339570	35571	1.16e-34	None-gene-47339570-0
None-gene-47343776	35571	5.16e-190	None-gene-47343776-0
None-gene-47347901	35571	1.85e-61	None-gene-47347901-0
None-gene-47348149			None-gene-47348149-0
None-gene-47352082	35571	6.60e-30	None-gene-47352082-0
None-gene-47354420	35571	7.87e-24	None-gene-47354420-0
None-gene-47361019	35571	1.02e-127	None-gene-47361019-0
None-gene-47363577	35571	2.61e-45	None-gene-47363577-0
None-gene-47367154	35571	2.44e-216	None-gene-47367154-0
None-gene-47374431	35571	1.21e-173	None-gene-47374431-0
None-gene-47376840	7184	3.22e-54	None-gene-47376840-0
None-gene-47415500	35571	5.36e-110	None-gene-47415500-0
None-gene-47422612	35571	1.96e-177	None-gene-47422612-0
None-gene-47426486	35572	0.0	None-gene-47426486-0
None-gene-47429157			None-gene-47429157-0
None-gene-47429442	35572	1.93e-16	None-gene-47429442-0
None-gene-47436462	35571	1.03e-198	None-gene-47436462-0
None-gene-47452586	35571	2.67e-89	None-gene-47452586-0
None-gene-47467930	35571	8.00e-76	None-gene-47467930-0
None-gene-47482661	35571	1.51e-199	None-gene-47482661-0
None-gene-47484385			None-gene-47484385-0
None-gene-47494828	35571	4.31e-31	None-gene-47494828-0
None-gene-47503630	35571	1.37e-128	None-gene-47503630-0
None-gene-47504568	158441	6.50e-12	None-gene-47504568-0
None-gene-47513023			None-gene-47513023-0
None-gene-47521993	35571	5.24e-112	None-gene-47521993-0
None-gene-47531653			None-gene-47531653-0
None-gene-47532584	35571	3.98e-16	None-gene-47532584-0
None-gene-47533858	35571	4.55e-272	None-gene-47533858-0
None-gene-47536358	35571	5.72e-99	None-gene-47536358-0
None-gene-47541285	35571	1.52e-79	None-gene-47541285-0
None-gene-47551408	35571	1.81e-175	None-gene-47551408-0
None-gene-47555094	230148	2.19e-06	None-gene-47555094-0
None-gene-47565116	35572	0.0	None-gene-47565116-0
None-gene-47590653	35571	6.13e-15	None-gene-47590653-0
None-gene-47596523	343691	1.61e-15	None-gene-47596523-0
None-gene-47620043	35571	5.28e-08	None-gene-47620043-0
None-gene-47642311	7184	3.85e-06	None-gene-47642311-0
None-gene-47652465	35571	5.92e-75	None-gene-47652465-0
None-gene-47653309			None-gene-47653309-0
None-gene-47654043	35571	9.17e-43	None-gene-47654043-0
None-gene-47657356			None-gene-47657356-0
None-gene-47660305	35571	1.50e-36	None-gene-47660305-0
None-gene-47666825	35571	9.51e-05	None-gene-47666825-0
None-gene-47691127	35571	3.99e-09	None-gene-47691127-0
None-gene-47697814	35571	5.47e-218	None-gene-47697814-0
None-gene-47712334	35571	1.17e-29	None-gene-47712334-0
None-gene-47722150	33392	7.48e-11	None-gene-47722150-0
None-gene-47734136	35572	1.35e-12	None-gene-47734136-0
None-gene-47758104	35571	3.09e-89	None-gene-47758104-0
None-gene-47780795	35571	1.03e-178	None-gene-47780795-0
None-gene-47820462			None-gene-47820462-0
None-gene-47831255	35571	2.38e-176	None-gene-47831255-0
None-gene-47831262			None-gene-47831262-0
None-gene-47846515	7148	1.24e-11	None-gene-47846515-0
None-gene-47889359	35571	3.42e-85	None-gene-47889359-0
None-gene-47895142	35571	7.26e-147	None-gene-47895142-0
None-gene-47910638	35571	1.16e-142	None-gene-47910638-0
None-gene-47912793	35571	1.25e-89	None-gene-47912793-0
None-gene-47915030	35571	1.60e-242	None-gene-47915030-0
None-gene-47919559	35571	7.33e-10	None-gene-47919559-0
None-gene-47923889	35571	8.24e-04	None-gene-47923889-0
None-gene-47925367	35571	1.01e-06	None-gene-47925367-0
None-gene-47930153	35571	1.68e-159	None-gene-47930153-0
None-gene-47937907	35571	7.39e-65	None-gene-47937907-0
None-gene-47939415	35571	2.36e-49	None-gene-47939415-0
None-gene-47942091	35571	1.32e-184	None-gene-47942091-0
None-gene-47948464	35571	4.69e-71	None-gene-47948464-0
None-gene-47959262	35571	2.38e-66	None-gene-47959262-0
None-gene-47962651	35571	2.22e-17	None-gene-47962651-0
None-gene-47970626	35571	2.52e-12	None-gene-47970626-0
None-gene-47972248	35571	1.73e-41	None-gene-47972248-0
None-gene-47977857	35571	3.66e-44	None-gene-47977857-0
None-gene-47984514	33340	3.48e-115	None-gene-47984514-0
None-gene-47985074			None-gene-47985074-0
None-gene-47988678			None-gene-47988678-0
None-gene-47990087	33392	7.55e-40	None-gene-47990087-0
None-gene-47993856	71814	5.56e-63	None-gene-47993856-0
None-gene-48000733	71814	9.17e-74	None-gene-48000733-0
None-gene-48003220	35571	0.0	None-gene-48003220-0
None-gene-48020676	35571	3.19e-277	None-gene-48020676-0
None-gene-48022118	35571	2.28e-54	None-gene-48022118-0
None-gene-48059624	35571	2.09e-31	None-gene-48059624-0
None-gene-48059860	35571	3.52e-32	None-gene-48059860-0
None-gene-48060362	35571	2.30e-254	None-gene-48060362-0
None-gene-48067175	41830	1.47e-08	None-gene-48067175-0
None-gene-48071434	41830	1.65e-42	None-gene-48071434-0
None-gene-48074095	35571	5.07e-200	None-gene-48074095-0
None-gene-48094064	35572	3.40e-147	None-gene-48094064-0
None-gene-48104965	35571	1.95e-39	None-gene-48104965-0
None-gene-48110757	35571	2.10e-27	None-gene-48110757-0
None-gene-48146361	35571	3.24e-111	None-gene-48146361-0
None-gene-48171494	35571	9.71e-75	None-gene-48171494-0
None-gene-48172585	35571	6.59e-167	None-gene-48172585-0
None-gene-48179958	35571	8.98e-67	None-gene-48179958-0
None-gene-48183855	35571	1.07e-218	None-gene-48183855-0
None-gene-48192440	35571	6.42e-47	None-gene-48192440-0
None-gene-48198086	35571	4.56e-68	None-gene-48198086-0
None-gene-48199029			None-gene-48199029-0
None-gene-48199213			None-gene-48199213-0
None-gene-48200455	35571	4.32e-182	None-gene-48200455-0
None-gene-48209661	7159	7.83e-59	None-gene-48209661-0
None-gene-48220198	35571	0.0	None-gene-48220198-0
None-gene-48231139	35571	3.80e-94	None-gene-48231139-0
None-gene-48237366	35571	8.35e-151	None-gene-48237366-0
None-gene-48238329	35571	1.89e-75	None-gene-48238329-0
None-gene-48241371	33392	1.34e-08	None-gene-48241371-0
None-gene-48241975			None-gene-48241975-0
None-gene-48246484	35572	1.06e-143	None-gene-48246484-0
None-gene-48249162			None-gene-48249162-0
None-gene-48253230	35571	3.52e-219	None-gene-48253230-0
None-gene-48256578	35571	2.42e-78	None-gene-48256578-0
None-gene-48260099	35571	1.89e-135	None-gene-48260099-0
None-gene-48261822	35571	0.0	None-gene-48261822-0
None-gene-48267249	136037	1.04e-18	None-gene-48267249-0
None-gene-48278193	33392	9.69e-13	None-gene-48278193-0
None-gene-48289632	35571	1.52e-53	None-gene-48289632-0
None-gene-48290405			None-gene-48290405-0
None-gene-48308882	35571	4.40e-22	None-gene-48308882-0
None-gene-48328858	35571	2.08e-73	None-gene-48328858-0
None-gene-48351314	35571	1.07e-24	None-gene-48351314-0
None-gene-48356475	35571	1.08e-78	None-gene-48356475-0
None-gene-48359084			None-gene-48359084-0
None-gene-48362247	35571	4.13e-112	None-gene-48362247-0
None-gene-48363251	35571	9.44e-13	None-gene-48363251-0
None-gene-48363405	33213	1.80e-07	None-gene-48363405-0
None-gene-48364827	35571	4.64e-21	None-gene-48364827-0
None-gene-48364995	210409	5.02e-09	None-gene-48364995-0
None-gene-48366202	230148	1.27e-04	None-gene-48366202-0
None-gene-48374835	35572	3.43e-24	None-gene-48374835-0
None-gene-48397396	35571	1.28e-41	None-gene-48397396-0
None-gene-48409874	35571	2.68e-285	None-gene-48409874-0
None-gene-48410413	307492	5.89e-49	None-gene-48410413-0
None-gene-48410834	33340	6.03e-08	None-gene-48410834-0
None-gene-48411592	35571	4.37e-78	None-gene-48411592-0
None-gene-48415130	35571	5.13e-115	None-gene-48415130-0
None-gene-48452128	35571	1.17e-30	None-gene-48452128-0
None-gene-48458055	7396	7.53e-17	None-gene-48458055-0
None-gene-48460395			None-gene-48460395-0
None-gene-48474985	35571	5.36e-27	None-gene-48474985-0
None-gene-48477304	35571	2.42e-37	None-gene-48477304-0
None-gene-48478356	35572	1.28e-07	None-gene-48478356-0
None-gene-48479365	35571	6.00e-41	None-gene-48479365-0
None-gene-48481736	35571	1.20e-27	None-gene-48481736-0
None-gene-48483217	35571	9.56e-61	None-gene-48483217-0
None-gene-48490809	35571	3.53e-24	None-gene-48490809-0
None-gene-48500579	35571	1.02e-37	None-gene-48500579-0
None-gene-48518676	35572	1.89e-67	None-gene-48518676-0
None-gene-48526528	35571	2.90e-85	None-gene-48526528-0
None-gene-48526675			None-gene-48526675-0
None-gene-48531492	35571	0.0	None-gene-48531492-0
None-gene-48542412	35571	4.32e-41	None-gene-48542412-0
None-gene-48543428			None-gene-48543428-0
None-gene-48544440	35571	2.23e-52	None-gene-48544440-0
None-gene-48560006	37567	1.67e-38	None-gene-48560006-0
None-gene-48591079	35571	9.85e-146	None-gene-48591079-0
None-gene-48607392	35571	3.10e-40	None-gene-48607392-0
None-gene-48614610	35571	2.06e-156	None-gene-48614610-0
None-gene-48619853	35571	2.71e-45	None-gene-48619853-0
None-gene-48647985	35571	4.44e-36	None-gene-48647985-0
None-gene-48671265	7198	1.95e-22	None-gene-48671265-0
None-gene-48686694	7148	1.80e-09	None-gene-48686694-0
None-gene-48726698	35571	1.47e-38	None-gene-48726698-0
None-gene-48739588	7148	9.56e-44	None-gene-48739588-0
None-gene-48749014	7148	1.17e-08	None-gene-48749014-0
None-gene-48749256	7148	1.24e-06	None-gene-48749256-0
None-gene-48766153			None-gene-48766153-0
None-gene-48773023	7184	3.02e-28	None-gene-48773023-0
None-gene-48773048	7147	3.94e-08	None-gene-48773048-0
None-gene-48777578	35571	4.07e-187	None-gene-48777578-0
None-gene-48788575	35571	6.61e-93	None-gene-48788575-0
None-gene-48809972	35571	2.41e-08	None-gene-48809972-0
None-gene-48834870			None-gene-48834870-0
None-gene-48836860	35571	6.76e-24	None-gene-48836860-0
None-gene-48844379	35571	1.93e-98	None-gene-48844379-0
None-gene-48859964	35571	3.51e-26	None-gene-48859964-0
None-gene-48864335	35571	1.17e-138	None-gene-48864335-0
None-gene-48870859	35571	6.48e-70	None-gene-48870859-0
None-gene-48873744	33392	3.49e-10	None-gene-48873744-0
None-gene-48874019	7148	1.19e-18	None-gene-48874019-0
None-gene-48886533	41830	2.55e-15	None-gene-48886533-0
None-gene-48905938	35571	0.0	None-gene-48905938-0
None-gene-48918255	35571	2.89e-142	None-gene-48918255-0
None-gene-48926733	35571	5.06e-32	None-gene-48926733-0
None-gene-48926989			None-gene-48926989-0
None-gene-48928691	976	1.40e-16	None-gene-48928691-0
None-gene-48932226	35571	6.09e-17	None-gene-48932226-0
None-gene-48937270	35571	4.27e-133	None-gene-48937270-0
None-gene-48937524	35688	5.83e-10	None-gene-48937524-0
None-gene-48940168	35571	1.28e-125	None-gene-48940168-0
None-gene-48943903	35571	0.0	None-gene-48943903-0
None-gene-48955734	71814	1.11e-08	None-gene-48955734-0
None-gene-48963018	7148	3.22e-10	None-gene-48963018-0
None-gene-48964147	35571	8.32e-86	None-gene-48964147-0
None-gene-48967053	35571	3.29e-193	None-gene-48967053-0
None-gene-48971030	35571	6.34e-129	None-gene-48971030-0
None-gene-48974457	35571	3.36e-106	None-gene-48974457-0
None-gene-48977522	35572	1.85e-47	None-gene-48977522-0
None-gene-48986552	35572	4.29e-04	None-gene-48986552-0
None-gene-49001450	35571	6.73e-62	None-gene-49001450-0
None-gene-49014013	35571	7.09e-61	None-gene-49014013-0
None-gene-49018090	35571	4.70e-29	None-gene-49018090-0
None-gene-49021342			None-gene-49021342-0
None-gene-49067304			None-gene-49067304-0
None-gene-49070572	35572	1.05e-110	None-gene-49070572-0
None-gene-49071859	35571	1.32e-103	None-gene-49071859-0
None-gene-49076416	35571	1.50e-148	None-gene-49076416-0
None-gene-49077383	2755281	2.87e-12	None-gene-49077383-0
None-gene-49086893	33392	1.75e-16	None-gene-49086893-0
None-gene-49093349	33392	9.22e-13	None-gene-49093349-0
None-gene-49100150	7147	1.31e-14	None-gene-49100150-0
None-gene-49122265			None-gene-49122265-0
None-gene-49152303	35571	3.04e-57	None-gene-49152303-0
None-gene-49194782	33392	2.42e-16	None-gene-49194782-0
None-gene-49223397	35571	2.18e-40	None-gene-49223397-0
None-gene-49284300	33392	4.66e-64	None-gene-49284300-0
None-gene-49294427	33392	4.39e-38	None-gene-49294427-0
