g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-40873945,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,336,-0.525,-0.525,0.4933,0,0,-0.0403,0.5519,-0.0403,0.5519,0.3839,0.1092,0.1092,-1.7925661958206822,-0.11762911869450506,0.066470565710687,None-gene-40873945-0,None-gene-40873945-0,Bradysia odoriphaga,1564500,99.1,2.90e-74,226,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,40873945,40874280,None-gene-17327156,None-gene-14400107,mRNA
None-gene-40876208,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,3248,0.213,0.213,0.4935,0,0,0.1915,0.0021,0.1915,0.0021,0.4031,0.6647,0.6647,0.6762382458898593,-0.04135930623903529,0.02241024845662722,None-gene-40876208-0,None-gene-40876208-0,Bradysia odoriphaga,1564500,30.5,9.97e-80,284,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,40876208,40879455,None-gene-47660305,None-gene-10219342,mRNA
None-gene-40880546,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,438,-0.4992,-0.4992,0.4935,0,0,0.0776,0.2232,0.0776,0.2232,0.3721,-0.232,-0.232,-0.8857104041365863,-0.08585008368663508,0.04578170166585357,None-gene-40880546-0,None-gene-40880546-0,Cotesia glomerata,32391,39.9,2.55e-21,100,Endopterygota,33392,Diptera,7147,Diptera,7147,1,Bilateria,33213,40880546,40880983,None-gene-39553190,None-gene-15757897,mRNA
None-gene-40890226,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,756,-0.4186,-0.4186,0.4939,0,0,0.0865,0.1737,0.0865,0.1737,0.3876,0.2145,0.2145,-0.7392120944682813,-0.08092223499735053,0.04284921385398253,None-gene-40890226-0,None-gene-40890226-0,Bradysia odoriphaga,1564500,88.5,5.79e-149,426,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,40890226,40890981,None-gene-13238113,None-gene-45755630,mRNA
None-gene-40922642,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,945,-0.3707,-0.3707,0.4951,0,0,0.1519,0.015,0.1519,0.015,0.3905,0.2988,0.2988,-0.2024387895898852,-0.06002449611362616,0.028545396919947643,None-gene-40922642-0,None-gene-40922642-0,Bradysia odoriphaga,1564500,95.2,1.47e-209,592,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,40922642,40923586,None-gene-3821418,None-gene-47065802,mRNA
None-gene-40938829,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2633,0.0571,0.0571,0.4957,0,0,0.0835,0.1829,0.0835,0.1829,0.3992,0.5504,0.5504,-0.28608669364486705,-0.06758183924053385,0.03632825719235512,None-gene-40938829-0,None-gene-40938829-0,Bradysia odoriphaga,1564500,34.8,6.13e-49,195,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,40938829,40941461,None-gene-12588743,None-gene-4199906,mRNA
None-gene-40959748,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2301,-0.027,-0.027,0.4965,0,0,0.0468,0.4558,0.0468,0.4558,0.4176,1.0855,1.0855,-0.6442341112234432,-0.07701571400014877,0.041105742998292664,None-gene-40959748-0,None-gene-40959748-0,Bradysia odoriphaga,1564500,80.0,1.00e-51,199,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,40959748,40962048,None-gene-36374380,None-gene-52160156,mRNA
None-gene-41007523,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,219,-0.5547,-0.5547,0.4981,0,0,0.1609,0.0254,0.1609,0.0254,0.4703,2.6107,2.6107,-0.3195843200964059,-0.054428906855793685,0.0207829238670361,None-gene-41007523-0,None-gene-41007523-0,Spodoptera exigua,7107,50.0,3.53e-21,90.1,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,41007523,41007741,None-gene-4893923,None-gene-20557697,mRNA
None-gene-41030256,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,237,-0.5501,-0.5501,0.499,0,0,0.1027,0.1189,0.1027,0.1189,0.4177,1.0877,1.0877,-0.7500469124495193,-0.06740316770761322,0.028479897204669386,None-gene-41030256-0,None-gene-41030256-0,Ramazzottius varieornatus,947166,48.1,2.59e-15,80.5,Panarthropoda,88770,Endopterygota,33392,Endopterygota,33392,1,Bilateria,33213,41030256,41030492,None-gene-29622975,None-gene-17745704,mRNA
None-gene-41036365,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,10652,2.0893,2.0893,0.4996,0,0,0.361,0.0,0.361,0.0,0.3476,-0.9417,-0.9417,3.8174999866406996,0.05620543692717374,-0.03173449791861817,None-gene-41036365-0,None-gene-41036365-0,Phlebotomus papatasi,29031,100,2.14e-22,114,Neoptera,33340,Sciaroidea,41830,Sciaroidea,41830,1,Bilateria,33213,41036365,41047016,None-gene-13331124,None-gene-4324893,mRNA
None-gene-41062255,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,192,-0.5615,-0.5615,0.5001,0,0,0.121,0.0855,0.121,0.0855,0.4062,0.7555,0.7555,-0.6247411092989696,-0.060269926972266935,0.022766075110638582,None-gene-41062255-0,None-gene-41062255-0,Blattella germanica,6973,80.8,2.45e-19,86.7,Pterygota,7496,Sciaroidea,41830,Sciaroidea,41830,1,Bilateria,33213,41062255,41062446,None-gene-6804519,None-gene-6839911,mRNA
None-gene-41114242,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,795,-0.4087,-0.4087,0.5021,0,0,0.1186,0.058,0.1186,0.058,0.4604,2.3228,2.3228,-0.4904248699541789,-0.053016134268700596,0.01747452663033663,None-gene-41114242-0,None-gene-41114242-0,Bradysia odoriphaga,1564500,97.4,9.77e-184,515,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41114242,41115036,None-gene-21394541,None-gene-32685057,mRNA
None-gene-41114724,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,261,-0.544,-0.544,0.5021,0,0,0.0706,0.2748,0.0706,0.2748,0.4636,2.4162,2.4162,-0.9843083020671697,-0.06835176406104282,0.026400573118759988,None-gene-41114724-0,None-gene-41114724-0,Lautropia sp. SCN 69-89,1660104,52.3,6.84e-12,71.2,Pseudomonadota,1224,,,Pseudomonadota,1224,0,Pseudomonadota,1224,41114724,41114984,None-gene-32215052,None-gene-15755254,mRNA
None-gene-41163430,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1227,-0.2992,-0.2992,0.5039,0,0,0.2027,0.0013,0.2027,0.0013,0.4344,1.5704,1.5704,0.2474595908211256,-0.024547784665203715,-0.0018090143815624841,None-gene-41163430-0,None-gene-41163430-0,Bradysia odoriphaga,1564500,50.7,4.84e-66,222,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41163430,41164656,None-gene-21957963,None-gene-21902421,mRNA
None-gene-41164128,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,301,-0.5339,-0.5339,0.5039,0,0,0.2871,0.0,0.2871,0.0,0.4784,2.8448,2.8448,0.643386481855007,-0.007396415929728822,-0.014849995324809304,None-gene-41164128-0,None-gene-41164128-0,,,,,,,,,,,,0,Unassigned,,41164128,41164428,None-gene-31028960,None-gene-54398951,mRNA
None-gene-41171162,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,347,-0.5222,-0.5222,0.5041,0,0,0.0195,0.7603,0.0195,0.7603,0.4063,0.7581,0.7581,-1.344159662051265,-0.07651354183368096,0.03012638446663704,None-gene-41171162-0,None-gene-41171162-0,Bradysia odoriphaga,1564500,96.8,6.96e-12,67.8,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41171162,41171508,None-gene-25171988,None-gene-54708060,mRNA
None-gene-41172402,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2383,-0.0062,-0.0062,0.5042,0,0,0.1309,0.0364,0.1309,0.0364,0.3919,0.3413,0.3413,0.0033674807109798956,-0.03650497340066258,0.008037530845513412,None-gene-41172402-0,None-gene-41172402-0,,,,,,,,,,,,0,Unassigned,,41172402,41174784,None-gene-44458419,None-gene-41515814,mRNA
None-gene-41184488,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1999,-0.1036,-0.1036,0.5047,0,0,-0.0135,0.8294,-0.0135,0.8294,0.4032,0.6673,0.6673,-1.1721213714795629,-0.07501555892600556,0.03193603654804575,None-gene-41184488-0,None-gene-41184488-0,Aphelenchus avenae,70226,59.9,1.54e-127,399,Bilateria,33213,Hexapoda,6960,Hexapoda,6960,1,Bilateria,33213,41184488,41186486,None-gene-28585318,None-gene-30374427,mRNA
None-gene-41189505,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,12346,2.5186,2.5186,0.5052,0,0,0.2577,0.0,0.2577,0.0,0.3784,-0.0502,-0.0502,3.474809441433157,0.0513705535331612,-0.030135343180140082,None-gene-41189505-0,None-gene-41189505-0,Pseudolycoriella hygida,35572,78.4,6.55e-246,785,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41189505,41201850,None-gene-54299694,None-gene-46797963,mRNA
None-gene-41195093,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,653,-0.4447,-0.4447,0.505,0,0,0.1046,0.0949,0.1046,0.0949,0.3982,0.5213,0.5213,-0.6307255234076018,-0.05057028961763615,0.013032122676926735,None-gene-41195093-0,None-gene-41195093-0,Tanacetum cinerariifolium,118510,57.7,3.31e-11,70.1,Tanacetum cinerariifolium,118510,,,Tanacetum cinerariifolium,118510,0,Pentapetalae,1437201,41195093,41195745,None-gene-23839742,None-gene-34662659,mRNA
None-gene-41205670,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1299,-0.281,-0.281,0.5054,0,0,0.1722,0.0057,0.1722,0.0057,0.4165,1.0516,1.0516,0.037670561726310746,-0.02859309991428937,-0.00035512250618418157,None-gene-41205670-0,None-gene-41205670-0,Bradysia odoriphaga,1564500,82.0,1.20e-247,689,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41205670,41206968,None-gene-8149333,None-gene-20088286,mRNA
None-gene-41207957,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2391,-0.0042,-0.0042,0.5055,0,0,0.1508,0.0157,0.1508,0.0157,0.3726,-0.2175,-0.2175,0.15429676845385787,-0.02819848508355515,0.0014902509278484745,None-gene-41207957-0,None-gene-41207957-0,Bradysia odoriphaga,1564500,73.3,2.73e-53,193,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41207957,41210347,None-gene-48614610,None-gene-22091791,mRNA
None-gene-41210786,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,3464,0.2677,0.2677,0.5057,0,0,0.2555,0.0,0.2555,0.0,0.4258,1.3219,1.3219,1.2083626137745898,0.005241903527393703,-0.01833374141915303,None-gene-41210786-0,None-gene-41210786-0,Bradysia odoriphaga,1564500,91.4,0.0,1681,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41210786,41214249,None-gene-48834870,None-gene-54576890,mRNA
None-gene-41217440,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,651,-0.4452,-0.4452,0.5058,0,0,0.1306,0.0367,0.1306,0.0367,0.4455,1.8911,1.8911,-0.4375403092937681,-0.04192033915192026,0.006676854161017301,None-gene-41217440-0,None-gene-41217440-0,Bradysia odoriphaga,1564500,89.1,2.41e-104,311,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41217440,41218090,None-gene-46612095,None-gene-39606810,mRNA
None-gene-41226564,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1143,-0.3205,-0.3205,0.5062,0,0,0.1049,0.0938,0.1049,0.0938,0.4051,0.7215,0.7215,-0.5051285300998888,-0.04509913738668438,0.009381377440247637,None-gene-41226564-0,None-gene-41226564-0,Bradysia odoriphaga,1564500,69.3,7.26e-29,123,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41226564,41227706,None-gene-30433549,None-gene-45342883,mRNA
None-gene-41227429,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,150,-0.5721,-0.5721,0.5062,0,0,-0.074,0.3092,-0.074,0.3092,0.4733,2.698,2.698,-2.0928773590432517,-0.09700143451586689,0.041228400205781744,None-gene-41227429-0,None-gene-41227429-0,Medioppia subpectinata,1979941,58.0,5.97e-08,58.2,Medioppia subpectinata,1979941,,,Medioppia subpectinata,1979941,0,Bilateria,33213,41227429,41227578,None-gene-14400107,None-gene-39814728,mRNA
None-gene-41230983,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,880,-0.3871,-0.3871,0.5063,0,0,0.1349,0.0309,0.1349,0.0309,0.4182,1.101,1.101,-0.3471541491814883,-0.03840865422268831,0.004406875716220611,None-gene-41230983-0,None-gene-41230983-0,Pseudolycoriella hygida,35572,69.8,2.13e-05,57.0,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41230983,41231862,None-gene-18412800,None-gene-27881752,mRNA
None-gene-41244200,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2280,-0.0324,-0.0324,0.5069,0,0,0.1103,0.0783,0.1103,0.0783,0.3404,-1.1526,-1.1526,-0.17638942743119904,-0.0360485831722064,0.005147104517645686,None-gene-41244200-0,None-gene-41244200-0,Pseudolycoriella hygida,35572,67.1,4.09e-23,109,Endopterygota,33392,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,41244200,41246479,None-gene-15585568,None-gene-10481770,mRNA
None-gene-41252454,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,7256,1.2287,1.2287,0.5073,0,0,0.3578,0.0,0.3578,0.0,0.4122,0.9281,0.9281,2.9327999625621315,0.055654906822436595,-0.045006944253989864,None-gene-41252454-0,None-gene-41252454-0,Bradysia odoriphaga,1564500,59.4,0.0,2337,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41252454,41259709,None-gene-22263413,None-gene-13370333,mRNA
None-gene-41292001,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,321,-0.5288,-0.5288,0.5085,0,0,0.0383,0.5535,0.0383,0.5535,0.4237,1.2601,1.2601,-1.2109488803849515,-0.06137878757794439,0.016310361546635933,None-gene-41292001-0,None-gene-41292001-0,Aphis craccivora,307492,57.0,5.72e-35,127,Hexapoda,6960,Neoptera,33340,Neoptera,33340,1,Bilateria,33213,41292001,41292321,None-gene-10675717,None-gene-51798690,mRNA
None-gene-41297244,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,123,-0.579,-0.579,0.5087,0,0,0.0425,0.5596,0.0425,0.5596,0.4553,2.1754,2.1754,-1.2297975187471537,-0.06085422958928898,0.015393479940228674,None-gene-41297244-0,None-gene-41297244-0,Pseudolycoriella hygida,35572,82.9,1.59e-14,70.9,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41297244,41297366,None-gene-53091406,None-gene-17812557,mRNA
None-gene-41360633,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,16745,3.6334,3.6334,0.5116,0,0,0.2957,0.0,0.2957,0.0,0.4182,1.1022,1.1022,4.872102924077807,0.09950982298149348,-0.05835723986456069,None-gene-41360633-0,None-gene-41360633-0,Bradysia odoriphaga,1564500,43.8,0.0,2318,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41360633,41377377,None-gene-13626848,None-gene-6934575,mRNA
None-gene-41367428,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,947,-0.3702,-0.3702,0.5113,0,0,0.0909,0.147,0.0909,0.147,0.4392,1.7095,1.7095,-0.6594676080187781,-0.03775525599864226,-0.00031131532200616365,None-gene-41367428-0,None-gene-41367428-0,Dryococelus australis,614101,51.2,5.84e-13,82.0,Dryococelus australis,614101,,,Dryococelus australis,614101,0,Bilateria,33213,41367428,41368374,None-gene-1782488,None-gene-14656939,mRNA
None-gene-41384545,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,672,-0.4399,-0.4399,0.5119,0,0,0.1546,0.0133,0.1546,0.0133,0.3646,-0.451,-0.451,-0.25342240539670413,-0.021167996713377,-0.01220954310413579,None-gene-41384545-0,None-gene-41384545-0,Adineta steineri,433720,59.8,5.53e-85,267,Bdelloidea,44578,,,Bdelloidea,44578,0,Bilateria,33213,41384545,41385216,None-gene-14656939,None-gene-24934083,mRNA
None-gene-41391656,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,3139,0.1853,0.1853,0.5123,0,0,0.2924,0.0,0.2924,0.0,0.3769,-0.0951,-0.0951,1.4010014654031195,0.028715237461375276,-0.04013248459066677,None-gene-41391656-0,None-gene-41391656-0,Bradysia odoriphaga,1564500,45.2,4.77e-54,209,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41391656,41394794,None-gene-45761898,None-gene-44182382,mRNA
None-gene-41398235,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,297,-0.5349,-0.5349,0.5124,0,0,0.2009,0.0014,0.2009,0.0014,0.4276,1.374,1.374,-0.002570507478738666,-0.009880635107049856,-0.02076375277722268,None-gene-41398235-0,None-gene-41398235-0,Periplaneta americana,6978,54.5,3.77e-28,114,Periplaneta americana,6978,,,Periplaneta americana,6978,0,Bilateria,33213,41398235,41398531,None-gene-28017703,None-gene-23218721,mRNA
None-gene-41398781,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,502,-0.4829,-0.4829,0.5124,0,0,0.1127,0.0802,0.1127,0.0802,0.3367,-1.2597,-1.2597,-0.6096259220750538,-0.031819224957590146,-0.006049824076069507,None-gene-41398781-0,None-gene-41398781-0,,,,,,,,,,,,0,Unassigned,,41398781,41399282,None-gene-17909792,None-gene-37721121,mRNA
None-gene-41401807,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1611,-0.2019,-0.2019,0.5126,0,0,0.2472,0.0001,0.2472,0.0001,0.4339,1.5559,1.5559,0.6757888255525878,0.009578620271603437,-0.03099260545864695,None-gene-41401807-0,None-gene-41401807-0,Pseudolycoriella hygida,35572,65.7,1.35e-272,763,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41401807,41403417,None-gene-49152303,None-gene-18093704,mRNA
None-gene-41405585,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,700,-0.4328,-0.4328,0.5127,0,0,0.1353,0.0331,0.1353,0.0331,0.3886,0.2436,0.2436,-0.3906349573214577,-0.024172377409429034,-0.010903117651147851,None-gene-41405585-0,None-gene-41405585-0,Pseudolycoriella hygida,35572,83.6,4.87e-33,129,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41405585,41406284,None-gene-25309573,None-gene-38545921,mRNA
None-gene-41407563,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1444,-0.2442,-0.2442,0.5128,0,0,0.1185,0.0582,0.1185,0.0582,0.3587,-0.6206,-0.6206,-0.32769096318328195,-0.02440618862823953,-0.00934576026867263,None-gene-41407563-0,None-gene-41407563-0,Bradysia odoriphaga,1564500,81.3,9.26e-130,400,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41407563,41409006,None-gene-46284121,None-gene-1930998,mRNA
None-gene-41414137,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,7161,1.2046,1.2046,0.5132,0,0,0.4012,0.0,0.4012,0.0,0.4023,0.6417,0.6417,3.2325053615273727,0.08038839492905625,-0.06654451648086689,None-gene-41414137-0,None-gene-41414137-0,Pseudolycoriella hygida,35572,39.2,2.35e-212,704,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41414137,41421297,None-gene-5976956,None-gene-21502607,mRNA
None-gene-41434861,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,709,-0.4305,-0.4305,0.5138,0,0,-0.1421,0.023,-0.1421,0.023,0.4288,1.4077,1.4077,-2.460349413731669,-0.09390978599481697,0.03361071159114074,None-gene-41434861-0,None-gene-41434861-0,Pseudolycoriella hygida,35572,98.0,1.27e-64,211,Diptera,7147,Sciaridae,7184,Sciaridae,7184,1,Bilateria,33213,41434861,41435569,None-gene-38449942,None-gene-34080827,mRNA
None-gene-41441687,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1877,-0.1345,-0.1345,0.5141,0,0,0.1772,0.0044,0.1772,0.0044,0.3815,0.0377,0.0377,0.22063563390680366,-0.0037413101026805015,-0.023098009731190493,None-gene-41441687-0,None-gene-41441687-0,Pseudolycoriella hygida,35572,52.0,5.09e-16,90.5,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41441687,41443563,None-gene-6088045,None-gene-33286535,mRNA
None-gene-41448182,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,5026,0.6635,0.6635,0.5144,0,0,0.2888,0.0,0.2888,0.0,0.394,0.3994,0.3994,1.851579383805566,0.04264692312688211,-0.0472889370719105,None-gene-41448182-0,None-gene-41448182-0,Pseudolycoriella hygida,35572,56.0,1.03e-85,324,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41448182,41453207,None-gene-53283624,None-gene-8818694,mRNA
None-gene-41452826,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,123,-0.579,-0.579,0.5144,0,0,-0.1167,0.1353,-0.1167,0.1353,0.4065,0.7629,0.7629,-2.4195699403236,-0.08896064135336226,0.028672883962307213,None-gene-41452826-0,None-gene-41452826-0,Glossina fuscipes,7396,62.2,4.03e-08,55.1,Glossina fuscipes,7396,,,Glossina fuscipes,7396,0,Bilateria,33213,41452826,41452948,None-gene-32531296,None-gene-51811653,mRNA
None-gene-41471275,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,31530,7.3802,7.3802,0.5162,0,0,0.5213,0.0,0.5213,0.0,0.3543,-0.7479,-0.7479,10.301901538381069,0.24700459799602853,-0.1289133645669482,None-gene-41471275-0,None-gene-41471275-0,Bradysia odoriphaga,1564500,39.4,1.53e-160,563,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41471275,41502804,None-gene-11822449,None-gene-30380755,mRNA
None-gene-41480666,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,556,-0.4692,-0.4692,0.5154,0,0,0.0697,0.2667,0.0697,0.2667,0.4101,0.8662,0.8662,-0.9173117722414774,-0.035681767348917114,-0.0060774959931129465,None-gene-41480666-0,None-gene-41480666-0,,,,,,,,,,,,0,Unassigned,,41480666,41481221,None-gene-25313679,None-gene-24595138,mRNA
None-gene-41484994,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1389,-0.2581,-0.2581,0.5156,0,0,0.1693,0.0066,0.1693,0.0066,0.4248,1.2917,1.2917,0.03755300485078066,-0.004841317430459911,-0.024690633706454624,None-gene-41484994-0,None-gene-41484994-0,Pseudolycoriella hygida,35572,82.7,1.21e-260,725,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Bilateria,33213,41484994,41486382,None-gene-28811627,None-gene-48937270,mRNA
None-gene-41509330,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,12588,2.5799,2.5799,0.5169,0,0,0.3338,0.0,0.3338,0.0,0.3626,-0.5093,-0.5093,4.102755887888093,0.10006249453366269,-0.07175719145672738,None-gene-41509330-0,None-gene-41509330-0,Bradysia odoriphaga,1564500,39.7,3.53e-103,357,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41509330,41521917,None-gene-19393849,None-gene-44381844,mRNA
None-gene-41515814,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,1240,-0.2959,-0.2959,0.5167,0,0,0.188,0.0025,0.188,0.0025,0.4,0.5746,0.5746,0.13941454906159728,0.0018472832691267805,-0.030324033427064544,None-gene-41515814-0,None-gene-41515814-0,Bradysia odoriphaga,1564500,92.2,2.07e-21,106,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Bilateria,33213,41515814,41517053,None-gene-41172402,None-gene-1329426,mRNA
None-gene-41526126,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,2720,0.0792,0.0792,0.5172,0,0,0.2687,0.0,0.2687,0.0,0.4022,0.6384,0.6384,1.1173667848862037,0.03187573179278332,-0.04737125832480294,None-gene-41526126-0,None-gene-41526126-0,Pseudolycoriella hygida,35572,64.4,9.37e-56,218,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41526126,41528845,None-gene-23699490,None-gene-2335516,mRNA
None-gene-41530845,JASKUS010000001.1,4731,54744915,1.0,2407.6597,3946.0102,1.0,0.0,0.3476,,557,-0.469,-0.469,0.5173,0,0,0.1441,0.0211,0.1441,0.0211,0.4004,0.585,0.585,-0.3616173311431701,-0.011787777919271911,-0.023336707891327017,None-gene-41530845-0,None-gene-41530845-0,Pseudolycoriella hygida,35572,75.9,1.95e-33,130,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Bilateria,33213,41530845,41531401,None-gene-910,None-gene-3336718,mRNA
