g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-8792734,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,174,-0.523,-0.543,0.5868,0,0,0.056,0.4654,0.0113,0.8833,0.3793,0.0073,-0.2551,-0.21194683576251916,3.5047247570574793,-0.7707077134129615,None-gene-8792734-0,None-gene-8792734-0,Pseudolycoriella hygida,35572,55.6,6.66e-14,75.5,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,8792734,8792907,None-gene-8605906,None-gene-17542256,mRNA
None-gene-8792918,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1819,-0.153,-0.1062,0.5868,0,0,0.0847,0.1765,0.0794,0.2054,0.392,0.3705,0.1133,0.4815471676189505,3.217245827472687,-0.8547603663815062,None-gene-8792918-0,None-gene-8792918-0,Bradysia odoriphaga,1564500,57.5,6.40e-33,147,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8792918,8794736,None-gene-35720597,None-gene-17525510,mRNA
None-gene-8794766,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,512,-0.447,-0.4533,0.5867,0,0,0.0944,0.1321,0.0786,0.2101,0.416,1.0601,0.8127,0.21860322950395494,3.3250922991225154,-0.7981375302299414,None-gene-8794766-0,None-gene-8794766-0,Ephemera danica,1049336,30.7,3.17e-08,62.0,Arthropoda,6656,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,8794766,8795277,None-gene-27432944,None-gene-28056762,mRNA
None-gene-8798770,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,464,-0.4578,-0.466,0.5865,0,0,0.1292,0.042,0.15,0.0181,0.3685,-0.3018,-0.5686,0.561556534752877,3.179754575558686,-0.8063024133726295,None-gene-8798770-0,None-gene-8798770-0,Bradysia odoriphaga,1564500,94.5,1.70e-26,108,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8798770,8799233,None-gene-40584463,None-gene-38619951,mRNA
None-gene-8826829,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,585,-0.4306,-0.4339,0.5852,0,0,0.117,0.0652,0.0904,0.1547,0.4205,1.189,0.9435,0.3534245808775438,3.272028020873177,-0.8100495992146377,None-gene-8826829-0,None-gene-8826829-0,Diabrotica balteata,107213,65.3,2.50e-78,245,Cucujiformia,41088,,,Cucujiformia,41088,0,Eumetazoa,6072,8826829,8827413,None-gene-8487527,None-gene-196700,mRNA
None-gene-8827434,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,765,-0.3901,-0.3861,0.5852,0,0,0.0792,0.2067,0.1021,0.103,0.4131,0.9756,0.727,0.2962217380172819,3.287828051544247,-0.8049550120991018,None-gene-8827434-0,None-gene-8827434-0,Harmonia axyridis,115357,35.1,8.85e-35,144,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,8827434,8828198,None-gene-3189207,None-gene-13241570,mRNA
None-gene-8829569,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,15078,2.8296,3.4142,0.5851,0,0,0.4712,0.0,0.4678,0.0,0.3429,-1.0356,-1.3129,6.11700874150473,0.9297917372512738,-1.5931970999225165,None-gene-8829569-0,None-gene-8829569-0,Bradysia odoriphaga,1564500,98.2,1.21e-22,113,Neoptera,33340,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,8829569,8844646,None-gene-29656174,None-gene-16437409,mRNA
None-gene-8849500,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,861,-0.3685,-0.3606,0.5841,0,0,0.172,0.0058,0.1583,0.0112,0.4111,0.9205,0.6711,0.8322999141285814,3.075130226624641,-0.8415058042491944,None-gene-8849500-0,None-gene-8849500-0,,,,,,,,,,,,0,Unassigned,,8849500,8850360,None-gene-2631050,None-gene-18327016,mRNA
None-gene-8851473,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2197,-0.0679,-0.0059,0.584,0,0,0.1429,0.0222,0.1277,0.0411,0.4706,2.6268,2.4018,0.9315401708975942,3.0358399246582555,-0.8937211492658051,None-gene-8851473-0,None-gene-8851473-0,Bradysia odoriphaga,1564500,46.3,1.63e-73,254,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8851473,8853669,None-gene-474655,None-gene-25839035,mRNA
None-gene-8854403,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,5987,0.7846,1.0004,0.5839,0,0,0.2981,0.0,0.2943,0.0,0.3827,0.1034,-0.1576,2.880956931853598,2.242393895175269,-1.1185296366178146,None-gene-8854403-0,None-gene-8854403-0,Bradysia odoriphaga,1564500,42.5,4.64e-56,212,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8854403,8860389,None-gene-32762921,None-gene-22212862,mRNA
None-gene-8862480,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,4657,0.4854,0.6473,0.5835,0,0,0.3287,0.0,0.3312,0.0,0.4277,1.3964,1.1538,2.809160549370825,2.2697675030915505,-1.0675339028847886,None-gene-8862480-0,None-gene-8862480-0,Bradysia odoriphaga,1564500,32.5,9.67e-57,229,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8862480,8867136,None-gene-40331558,None-gene-33399254,mRNA
None-gene-8863331,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,438,-0.4636,-0.4729,0.5835,0,0,0.1147,0.067,0.1058,0.0911,0.484,3.0105,2.791,0.3618463062514724,3.265857174607397,-0.8036399021459009,None-gene-8863331-0,None-gene-8863331-0,Fusarium avenaceum,40199,31.5,2.77e-13,77.8,Fusarium avenaceum,40199,,,Fusarium avenaceum,40199,0,Fungi,4751,8863331,8863768,None-gene-505561,None-gene-15824999,mRNA
None-gene-8864062,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,177,-0.5223,-0.5422,0.5835,0,0,0.0619,0.3675,0.0571,0.4062,0.4633,2.4156,2.1876,-0.04345185981473954,3.4302020182358812,-0.7742870189780282,None-gene-8864062-0,None-gene-8864062-0,Methanosaeta sp. PtaB.Bin018,1811684,61.0,5.80e-12,65.9,Methanosaeta sp. PtaB.Bin018,1811684,,,Methanosaeta sp. PtaB.Bin018,1811684,0,Methanosaeta sp. PtaB.Bin018,1811684,8864062,8864238,,None-gene-35334777,mRNA
None-gene-8865876,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,345,-0.4845,-0.4976,0.5834,0,0,0.1582,0.0126,0.1517,0.0168,0.458,2.2634,2.0332,0.6441848844690445,3.1504186127227305,-0.8133941604475116,None-gene-8865876-0,None-gene-8865876-0,Thelohanellus kitauei,669202,53.0,1.33e-23,98.2,Thelohanellus kitauei,669202,,,Thelohanellus kitauei,669202,0,Eumetazoa,6072,8865876,8866220,None-gene-15442456,None-gene-3366333,mRNA
None-gene-8878794,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,4120,0.3646,0.5047,0.5828,0,0,0.3271,0.0,0.3396,0.0,0.4284,1.4152,1.1729,2.7093628647461547,2.308546737717474,-1.0427337507768546,None-gene-8878794-0,None-gene-8878794-0,Bradysia odoriphaga,1564500,37.0,1.26e-180,576,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8878794,8882913,None-gene-33566202,None-gene-30640805,mRNA
None-gene-8887860,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1144,-0.3048,-0.2855,0.5823,0,0,0.0899,0.1514,0.1077,0.0854,0.4703,2.6165,2.3913,0.4383684290073957,3.231144891431603,-0.8283856679093755,None-gene-8887860-0,None-gene-8887860-0,Penicillium waksmanii,69791,51.3,1.30e-22,109,Penicillium,5073,,,Penicillium,5073,0,Fungi,4751,8887860,8889003,None-gene-31081955,None-gene-39678431,mRNA
None-gene-8889717,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,102,-0.5392,-0.5621,0.5822,0,0,0.0219,0.7518,0.02,0.773,0.4608,2.3441,2.1151,-0.3235987478121872,3.5439634078680293,-0.7586968020394211,None-gene-8889717-0,None-gene-8889717-0,Dreissena polymorpha,45954,81.8,5.04e-10,61.2,Protostomia,33317,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,8889717,8889818,None-gene-21655430,None-gene-34601208,mRNA
None-gene-8893537,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2422,-0.0173,0.0539,0.5821,0,0,0.2232,0.0003,0.2437,0.0001,0.3997,0.5912,0.3372,1.6428754148637785,2.7408476404101574,-0.9306359126213144,None-gene-8893537-0,None-gene-8893537-0,Bradysia odoriphaga,1564500,62.2,5.37e-83,281,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8893537,8895958,None-gene-13732485,None-gene-14224407,mRNA
None-gene-8898999,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1783,-0.1611,-0.1158,0.5818,0,0,0.198,0.0015,0.193,0.0019,0.4363,1.6431,1.404,1.245783560508643,2.906089131863334,-0.8941494131852821,None-gene-8898999-0,None-gene-8898999-0,,,,,,,,,,,,0,Unassigned,,8898999,8900781,None-gene-6568844,None-gene-39026872,mRNA
None-gene-8906016,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,4719,0.4994,0.6637,0.5815,0,0,0.2819,0.0,0.2878,0.0,0.3711,-0.2296,-0.4953,2.5156946142909034,2.3889912863178173,-1.0567355854531917,None-gene-8906016-0,None-gene-8906016-0,Pseudolycoriella hygida,35572,65.0,1.51e-33,147,Diptera,7147,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,8906016,8910734,None-gene-37360322,None-gene-29919666,mRNA
None-gene-8923709,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,513,-0.4468,-0.453,0.5807,0,0,0.0094,0.8806,0.0242,0.6999,0.4561,2.2109,1.98,-0.26201715708292905,3.5166810660740304,-0.7744040460692426,None-gene-8923709-0,None-gene-8923709-0,Bradysia odoriphaga,1564500,80.5,3.34e-59,192,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8923709,8924221,None-gene-7596882,None-gene-24659172,mRNA
None-gene-8924342,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,551,-0.4382,-0.4429,0.5806,0,0,0.0826,0.1874,0.0863,0.1689,0.3829,0.1114,-0.1495,0.2087300518140451,3.3266343554676907,-0.8002003794068603,None-gene-8924342-0,None-gene-8924342-0,Bradysia odoriphaga,1564500,74.0,1.76e-55,183,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8924342,8924892,None-gene-40774063,None-gene-36865198,mRNA
None-gene-8935071,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,3325,0.1858,0.2936,0.5801,0,0,0.2599,0.0,0.277,0.0,0.3552,-0.6846,-0.9569,2.0857934938665013,2.5616555923207076,-0.9858586653402174,None-gene-8935071-0,None-gene-8935071-0,Bradysia odoriphaga,1564500,96.7,3.52e-05,59.3,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,8935071,8938395,None-gene-21695885,None-gene-11530964,mRNA
None-gene-8980237,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,712,-0.402,-0.4002,0.578,0,0,0.1099,0.0791,0.114,0.0686,0.4031,0.6893,0.4366,0.4323383382650563,3.23573634472781,-0.8186510287580172,None-gene-8980237-0,None-gene-8980237-0,Bradysia odoriphaga,1564500,90.7,3.00e-21,99.8,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8980237,8980948,None-gene-18408975,None-gene-29074907,mRNA
None-gene-8982316,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,5974,0.7817,0.997,0.5779,0,0,0.3089,0.0,0.3127,0.0,0.3952,0.4634,0.2075,2.9758326765942664,2.2029709197108263,-1.1260961717635625,None-gene-8982316-0,None-gene-8982316-0,Bradysia odoriphaga,1564500,30.5,9.96e-53,217,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8982316,8988289,None-gene-9286667,None-gene-18502194,mRNA
None-gene-8990795,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,588,-0.4299,-0.4331,0.5775,0,0,0.1782,0.0048,0.196,0.0019,0.3707,-0.2383,-0.5042,0.9137013392244079,3.037400461136667,-0.8354421619921634,None-gene-8990795-0,None-gene-8990795-0,Bradysia odoriphaga,1564500,45.0,9.74e-12,70.1,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8990795,8991382,None-gene-3329485,None-gene-19019066,mRNA
None-gene-8994156,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,282,-0.4987,-0.5143,0.5773,0,0,-0.0013,0.9841,-0.0019,0.9769,0.4326,1.5364,1.2958,-0.4364616007055184,3.5901925370402585,-0.7634426612030601,None-gene-8994156-0,None-gene-8994156-0,Diabrotica balteata,107213,74.5,7.11e-38,138,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,8994156,8994437,None-gene-3092502,None-gene-39230438,mRNA
None-gene-8995513,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1244,-0.2823,-0.2589,0.5773,0,0,-0.0529,0.3991,-0.0273,0.664,0.4084,0.8405,0.59,-0.486651966858526,3.6073265365342846,-0.7900833071377729,None-gene-8995513-0,None-gene-8995513-0,Bradysia odoriphaga,1564500,50.9,1.17e-84,272,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8995513,8996756,None-gene-6630963,None-gene-6311486,mRNA
None-gene-8997380,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,3292,0.1784,0.2849,0.5772,0,0,0.0301,0.6314,0.0441,0.482,0.3815,0.071,-0.1905,0.5037724787572107,3.2069696149296982,-0.9117381532031922,None-gene-8997380-0,None-gene-8997380-0,Bradysia odoriphaga,1564500,84.9,1.52e-69,247,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,8997380,9000671,None-gene-31959957,None-gene-7608494,mRNA
None-gene-9002341,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,688,-0.4074,-0.4065,0.577,0,0,0.0308,0.624,0.0055,0.9308,0.391,0.3422,0.0846,-0.2058446194113198,3.5003391622983244,-0.7933363559148525,None-gene-9002341-0,None-gene-9002341-0,,,,,,,,,,,,0,Unassigned,,9002341,9003028,None-gene-18491597,None-gene-36802457,mRNA
None-gene-9003970,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2584,0.0191,0.0969,0.5769,0,0,0.2908,0.0,0.2914,0.0,0.4094,0.8715,0.6215,2.0756390362970283,2.568030995625246,-0.9648097017007022,None-gene-9003970-0,None-gene-9003970-0,Pseudolycoriella hygida,35572,40.2,9.16e-105,350,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,9003970,9006553,None-gene-39921628,None-gene-31064577,mRNA
None-gene-9008268,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,3215,0.161,0.2644,0.5767,0,0,0.1659,0.0078,0.1883,0.0025,0.3742,-0.1398,-0.4043,1.4379307270808763,2.8249969759093756,-0.9527251131497041,None-gene-9008268-0,None-gene-9008268-0,Bradysia odoriphaga,1564500,83.9,2.41e-33,146,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,9008268,9011482,None-gene-25303239,None-gene-6354870,mRNA
None-gene-9010459,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,126,-0.5338,-0.5557,0.5766,0,0,0.0328,0.6739,0.0396,0.611,0.4603,2.3307,2.1015,-0.21656205450829527,3.4994461873384286,-0.7674974639197236,None-gene-9010459-0,None-gene-9010459-0,Zootermopsis nevadensis,136037,66.7,1.44e-14,70.1,Zootermopsis nevadensis,136037,,,Zootermopsis nevadensis,136037,0,Eumetazoa,6072,9010459,9010584,None-gene-4321547,None-gene-25596584,mRNA
None-gene-9014939,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1762,-0.1658,-0.1214,0.5764,0,0,0.1663,0.0077,0.1445,0.0207,0.4353,1.6132,1.3737,0.9708981820723266,3.0210579159561584,-0.8875043997547466,None-gene-9014939-0,None-gene-9014939-0,Bradysia odoriphaga,1564500,97.0,2.55e-29,135,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9014939,9016700,None-gene-14745055,None-gene-22151353,mRNA
None-gene-9016805,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,3256,0.1703,0.2753,0.5763,0,0,0.2085,0.0008,0.1989,0.0014,0.422,1.2314,0.9865,1.6346864925755498,2.7497705009635953,-0.9697155806740615,None-gene-9016805-0,None-gene-9016805-0,Bradysia odoriphaga,1564500,62.7,0.0,1083,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9016805,9020060,None-gene-12555499,None-gene-30339795,mRNA
None-gene-9023036,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1264,-0.2778,-0.2536,0.576,0,0,0.0903,0.1497,0.1015,0.105,0.4193,1.1544,0.9083,0.4466382604147426,3.229324609333527,-0.8391834901259131,None-gene-9023036-0,None-gene-9023036-0,Lucilia sericata,13632,40.6,5.20e-16,91.7,Arthropoda,6656,Sciaroidea,41830,Sciaroidea,41830,1,Eumetazoa,6072,9023036,9024299,None-gene-1608506,None-gene-5548541,mRNA
None-gene-9024310,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2727,0.0513,0.1348,0.5759,0,0,-0.0445,0.4783,-0.0505,0.4212,0.4276,1.3916,1.149,-0.1961773377291166,3.4949671824649036,-0.8628784251299921,None-gene-9024310-0,None-gene-9024310-0,Araneus ventricosus,182803,23.5,6.72e-47,195,Arthropoda,6656,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,9024310,9027036,None-gene-22092382,None-gene-5024085,mRNA
None-gene-9033915,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,3508,0.227,0.3422,0.5755,0,0,0.227,0.0003,0.2628,0.0,0.3803,0.0349,-0.2271,1.9631641450923367,2.6091972365003957,-0.9867996280327301,None-gene-9033915-0,None-gene-9033915-0,Bradysia odoriphaga,1564500,64.4,3.86e-113,376,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9033915,9037422,None-gene-30495952,None-gene-33224304,mRNA
None-gene-9041279,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,979,-0.3419,-0.3293,0.5751,0,0,-0.009,0.8863,-0.0229,0.7153,0.3943,0.4366,0.1804,-0.3742535637000554,3.5675316970336746,-0.7950697540927021,None-gene-9041279-0,None-gene-9041279-0,Lucilia cuprina,7375,48.0,7.29e-47,181,Endopterygota,33392,Diptera,7147,Diptera,7147,1,Eumetazoa,6072,9041279,9042257,None-gene-2206525,None-gene-20153554,mRNA
None-gene-9050988,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2716,0.0488,0.1319,0.5747,0,0,0.2155,0.0005,0.2176,0.0005,0.4013,0.6387,0.3853,1.5973797966380534,2.762946276292683,-0.9479688019173144,None-gene-9050988-0,None-gene-9050988-0,Bradysia odoriphaga,1564500,76.9,6.13e-108,354,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9050988,9053703,None-gene-17705922,None-gene-19706827,mRNA
None-gene-9055256,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,606,-0.4258,-0.4283,0.5745,0,0,0.2925,0.0,0.2969,0.0,0.4125,0.9604,0.7116,1.6520154407498797,2.7388830579613495,-0.8760195918995531,None-gene-9055256-0,None-gene-9055256-0,Bradysia odoriphaga,1564500,95.0,1.29e-144,411,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9055256,9055861,None-gene-29573256,None-gene-1505393,mRNA
None-gene-9056924,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,299,-0.4949,-0.5098,0.5744,0,0,0.1023,0.1079,0.1188,0.0617,0.3411,-1.0876,-1.3656,0.326832215349712,3.2767996993648927,-0.7996832836873787,None-gene-9056924-0,None-gene-9056924-0,Bradysia odoriphaga,1564500,58.3,3.48e-14,76.6,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9056924,9057222,None-gene-13016300,None-gene-10143631,mRNA
None-gene-9064940,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,1717,-0.1759,-0.1333,0.574,0,0,0.3005,0.0,0.3105,0.0,0.4147,1.0217,0.7737,1.9765005123978066,2.6065345785476546,-0.9303906120223985,None-gene-9064940-0,None-gene-9064940-0,,,,,,,,,,,,0,Unassigned,,9064940,9066656,None-gene-6629821,None-gene-32916116,mRNA
None-gene-9066978,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,2079,-0.0945,-0.0372,0.5739,0,0,0.253,0.0,0.263,0.0,0.3944,0.4407,0.1844,1.7346336542075989,2.7053738212608445,-0.9315300405712085,None-gene-9066978-0,None-gene-9066978-0,Aromia moschata,1265417,59.5,4.16e-31,135,Aromia moschata,1265417,,,Aromia moschata,1265417,0,Eumetazoa,6072,9066978,9069056,None-gene-18044700,None-gene-25328959,mRNA
None-gene-9067290,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,228,-0.5109,-0.5287,0.5739,0,0,0.0594,0.388,0.051,0.4592,0.4518,2.0851,1.8524,-0.060695592797818713,3.43847787863243,-0.783635818723751,None-gene-9067290-0,None-gene-9067290-0,Chloebia gouldiae,44316,62.8,5.84e-07,56.6,Chloebia gouldiae,44316,,,Chloebia gouldiae,44316,0,Eumetazoa,6072,9067290,9067517,None-gene-18243441,None-gene-12907801,mRNA
None-gene-9074506,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,756,-0.3921,-0.3885,0.5736,0,0,0.1066,0.0886,0.1061,0.0903,0.3757,-0.0974,-0.3613,0.40475315872195955,3.24803206222101,-0.8231818642150033,None-gene-9074506-0,None-gene-9074506-0,Bradysia odoriphaga,1564500,74.3,2.08e-119,350,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9074506,9075261,None-gene-26309512,None-gene-29842310,mRNA
None-gene-9076457,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,419,-0.4679,-0.4779,0.5735,0,0,-0.008,0.9006,0.0091,0.8864,0.42,1.1757,0.93,-0.3951261264781911,3.5710480207866557,-0.7699019168950475,None-gene-9076457-0,None-gene-9076457-0,Aphanomyces cochlioides,112091,67.7,6.53e-20,94.0,Eukaryota,2759,Pancrustacea,197562,Pancrustacea,197562,1,Eumetazoa,6072,9076457,9076875,None-gene-116239,None-gene-30991676,mRNA
None-gene-9077048,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,420,-0.4677,-0.4777,0.5734,0,0,0.0566,0.3669,0.0585,0.3514,0.4095,0.8739,0.6238,-0.004019979855265278,3.4140247786449143,-0.7914479639390043,None-gene-9077048-0,None-gene-9077048-0,Pseudolycoriella hygida,35572,29.3,8.92e-09,64.7,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,9077048,9077467,None-gene-41243645,None-gene-29344487,mRNA
None-gene-9111345,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,20157,3.9721,4.7627,0.5718,0,0,0.5265,0.0,0.5627,0.0,0.329,-1.4352,-1.7182,7.768037313629302,0.25540483351346344,-1.8547195027407075,None-gene-9111345-0,None-gene-9111345-0,Bradysia odoriphaga,1564500,61.1,2.05e-109,373,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,9111345,9131501,None-gene-39611482,None-gene-42516010,mRNA
None-gene-9203952,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,261,-0.5034,-0.5199,0.5675,0,0,0.2173,0.0011,0.2313,0.0005,0.4138,0.9963,0.748,1.0932939425847652,2.9652853992073087,-0.8411818273442684,None-gene-9203952-0,None-gene-9203952-0,Pseudolycoriella hygida,35572,93.1,9.75e-46,152,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,9203952,9204212,None-gene-19584595,None-gene-2784400,mRNA
None-gene-9221465,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,23602,4.747,5.6774,0.5667,0,0,0.5887,0.0,0.5882,0.0,0.3558,-0.6678,-0.9398,8.852365967227577,-0.17808524662113462,-2.038728157387602,None-gene-9221465-0,None-gene-9221465-0,Bradysia odoriphaga,1564500,54.5,2.49e-218,735,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,9221465,9245066,None-gene-3075896,None-gene-37634380,mRNA
None-gene-9233390,contig_116,5094,42559840,0.1241,2499.062,4445.5119,0.9835,0.0,0.3495,-0.6082,165,-0.525,-0.5454,0.5661,0,0,-0.0449,0.5269,-0.0424,0.5502,0.4,0.6007,0.3468,-0.7506665839489809,3.7184922424341176,-0.7525253980383568,None-gene-9233390-0,None-gene-9233390-0,Laodelphax striatellus,195883,50.8,3.26e-06,50.4,Laodelphax striatellus,195883,,,Laodelphax striatellus,195883,0,Eumetazoa,6072,9233390,9233554,None-gene-12754248,None-gene-30396837,mRNA
