#gene_id	taxID	e_value	fasta_id
None-gene-11707940	35571	1.43e-249	None-gene-11707940-0
None-gene-11716222	7147	2.12e-18	None-gene-11716222-0
None-gene-11732055	35571	1.10e-14	None-gene-11732055-0
None-gene-11737919	35572	6.45e-30	None-gene-11737919-0
None-gene-11748825	35571	4.17e-24	None-gene-11748825-0
None-gene-11751080			None-gene-11751080-0
None-gene-11762151	33392	1.10e-37	None-gene-11762151-0
None-gene-11769883	35571	4.31e-56	None-gene-11769883-0
None-gene-11776864	35571	2.78e-112	None-gene-11776864-0
None-gene-11782495	6656	5.89e-09	None-gene-11782495-0
None-gene-11803006	33392	1.11e-27	None-gene-11803006-0
None-gene-11831364	35571	1.46e-70	None-gene-11831364-0
None-gene-11840079	7148	1.89e-06	None-gene-11840079-0
None-gene-11846540	7148	4.99e-30	None-gene-11846540-0
None-gene-11872695	35572	7.91e-105	None-gene-11872695-0
None-gene-11877870	35571	1.16e-51	None-gene-11877870-0
None-gene-11880382	35571	7.03e-17	None-gene-11880382-0
None-gene-11900183	35571	3.79e-34	None-gene-11900183-0
None-gene-11925498	35572	4.78e-08	None-gene-11925498-0
None-gene-11928891	35571	5.51e-21	None-gene-11928891-0
None-gene-11929126	307492	2.66e-08	None-gene-11929126-0
None-gene-11936996	35572	2.60e-82	None-gene-11936996-0
None-gene-11941103	35571	8.06e-148	None-gene-11941103-0
None-gene-11943676	35571	5.75e-59	None-gene-11943676-0
None-gene-11944585	41830	3.00e-19	None-gene-11944585-0
None-gene-11947620	35571	1.72e-105	None-gene-11947620-0
None-gene-11948728	7184	4.00e-26	None-gene-11948728-0
None-gene-11949111	599730	8.96e-18	None-gene-11949111-0
None-gene-11951078	35571	4.32e-60	None-gene-11951078-0
None-gene-11954587	7148	2.36e-08	None-gene-11954587-0
None-gene-11955611	35571	1.50e-14	None-gene-11955611-0
None-gene-11961512	35571	2.63e-69	None-gene-11961512-0
None-gene-11965957	35571	2.24e-13	None-gene-11965957-0
None-gene-11969896	35571	3.32e-226	None-gene-11969896-0
None-gene-11975817	35571	4.73e-16	None-gene-11975817-0
None-gene-11983024	35571	1.95e-57	None-gene-11983024-0
None-gene-11989568	35572	3.52e-39	None-gene-11989568-0
None-gene-11993326	35571	3.90e-151	None-gene-11993326-0
None-gene-48142	35571	5.33e-64	None-gene-48142-0
None-gene-59538	355587	1.19e-07	None-gene-59538-0
None-gene-68914	7148	1.08e-48	None-gene-68914-0
None-gene-69956	35571	2.09e-09	None-gene-69956-0
None-gene-71080			None-gene-71080-0
None-gene-90164	214506	1.23e-38	None-gene-90164-0
None-gene-93892	33213	3.93e-39	None-gene-93892-0
None-gene-113683	35571	2.92e-122	None-gene-113683-0
None-gene-114859	35571	2.84e-08	None-gene-114859-0
None-gene-115008	35571	1.35e-32	None-gene-115008-0
None-gene-122757	35571	7.76e-98	None-gene-122757-0
None-gene-128713	7148	5.82e-18	None-gene-128713-0
None-gene-133407	35572	5.09e-07	None-gene-133407-0
None-gene-150128	35571	9.33e-31	None-gene-150128-0
None-gene-170200	33392	8.10e-29	None-gene-170200-0
None-gene-176492	35571	2.03e-130	None-gene-176492-0
None-gene-185708	35571	3.67e-79	None-gene-185708-0
None-gene-189288	7148	3.20e-44	None-gene-189288-0
None-gene-190260	7148	1.39e-22	None-gene-190260-0
None-gene-193078	35571	3.31e-207	None-gene-193078-0
None-gene-214762			None-gene-214762-0
None-gene-233227	35571	3.18e-48	None-gene-233227-0
None-gene-243983	33392	3.39e-109	None-gene-243983-0
None-gene-244245	3193	3.70e-05	None-gene-244245-0
None-gene-246537	7434	2.39e-05	None-gene-246537-0
None-gene-267134	35571	1.01e-27	None-gene-267134-0
None-gene-278216	33392	2.63e-50	None-gene-278216-0
None-gene-280373	35571	5.66e-73	None-gene-280373-0
None-gene-293845	7147	1.07e-44	None-gene-293845-0
None-gene-296384	35571	2.49e-233	None-gene-296384-0
None-gene-344266	7148	4.68e-17	None-gene-344266-0
None-gene-355983	35571	4.54e-50	None-gene-355983-0
None-gene-366162	50385	3.55e-23	None-gene-366162-0
None-gene-368706	35571	1.36e-20	None-gene-368706-0
None-gene-370434	35571	8.84e-30	None-gene-370434-0
None-gene-401986			None-gene-401986-0
None-gene-420110			None-gene-420110-0
None-gene-431644			None-gene-431644-0
None-gene-436558	35571	4.75e-45	None-gene-436558-0
None-gene-445096	71814	7.50e-21	None-gene-445096-0
None-gene-453866	33392	6.71e-14	None-gene-453866-0
None-gene-461984			None-gene-461984-0
None-gene-463354			None-gene-463354-0
None-gene-471896	7147	5.69e-10	None-gene-471896-0
None-gene-522787	35571	5.59e-52	None-gene-522787-0
None-gene-540841	33392	7.83e-147	None-gene-540841-0
None-gene-549417	7147	1.30e-05	None-gene-549417-0
None-gene-577843	35571	5.67e-63	None-gene-577843-0
None-gene-586435	410274	3.16e-37	None-gene-586435-0
None-gene-587097	35571	1.88e-45	None-gene-587097-0
None-gene-612559	33392	2.17e-100	None-gene-612559-0
None-gene-618571	35571	2.19e-38	None-gene-618571-0
None-gene-625257	7147	1.29e-19	None-gene-625257-0
None-gene-631177	37567	2.61e-08	None-gene-631177-0
None-gene-636278	35571	8.71e-33	None-gene-636278-0
None-gene-644267	35571	2.27e-277	None-gene-644267-0
None-gene-647018	1185650	5.78e-05	None-gene-647018-0
None-gene-661445	121845	2.08e-14	None-gene-661445-0
None-gene-663388	35571	4.80e-28	None-gene-663388-0
None-gene-686507	35571	2.97e-111	None-gene-686507-0
None-gene-693606			None-gene-693606-0
None-gene-694232	35571	1.52e-144	None-gene-694232-0
None-gene-704874	35571	9.63e-63	None-gene-704874-0
None-gene-707609			None-gene-707609-0
None-gene-711348			None-gene-711348-0
None-gene-716653	35571	1.43e-293	None-gene-716653-0
None-gene-734254	35571	9.13e-32	None-gene-734254-0
None-gene-741579	33392	2.76e-16	None-gene-741579-0
None-gene-751089	35571	1.08e-61	None-gene-751089-0
None-gene-752045	35571	3.16e-66	None-gene-752045-0
None-gene-753024	35571	1.77e-77	None-gene-753024-0
None-gene-757127	35571	6.46e-143	None-gene-757127-0
None-gene-766988	41088	1.42e-42	None-gene-766988-0
None-gene-774435	35571	2.44e-73	None-gene-774435-0
None-gene-789399	35571	1.90e-98	None-gene-789399-0
None-gene-790777			None-gene-790777-0
None-gene-796817	35571	3.37e-18	None-gene-796817-0
None-gene-805532	67767	8.49e-25	None-gene-805532-0
None-gene-818408	35571	2.02e-41	None-gene-818408-0
None-gene-846815	35571	2.97e-23	None-gene-846815-0
None-gene-851233	33392	1.04e-56	None-gene-851233-0
None-gene-863884	33340	6.52e-10	None-gene-863884-0
None-gene-868528	35571	3.43e-62	None-gene-868528-0
None-gene-882352	35571	1.45e-105	None-gene-882352-0
None-gene-886471	7147	1.07e-13	None-gene-886471-0
None-gene-887085	7147	7.11e-10	None-gene-887085-0
None-gene-889633	33392	2.50e-30	None-gene-889633-0
None-gene-891143	7147	1.83e-15	None-gene-891143-0
None-gene-891779	7147	1.68e-42	None-gene-891779-0
None-gene-892442	33392	4.85e-32	None-gene-892442-0
None-gene-900628	35571	3.99e-17	None-gene-900628-0
None-gene-902678	7147	3.25e-40	None-gene-902678-0
None-gene-908957	35571	7.69e-246	None-gene-908957-0
None-gene-909615			None-gene-909615-0
None-gene-916233	35571	1.02e-34	None-gene-916233-0
None-gene-918678	7148	2.53e-61	None-gene-918678-0
None-gene-935150	35571	6.05e-99	None-gene-935150-0
None-gene-947404	35571	7.86e-14	None-gene-947404-0
None-gene-947973	6956	5.80e-12	None-gene-947973-0
None-gene-950180	35571	2.51e-16	None-gene-950180-0
None-gene-961746	35572	7.00e-09	None-gene-961746-0
None-gene-962268	61471	3.34e-13	None-gene-962268-0
None-gene-963364	35571	1.43e-66	None-gene-963364-0
None-gene-970765	35571	1.21e-78	None-gene-970765-0
None-gene-974746	35571	8.14e-187	None-gene-974746-0
None-gene-983150	35571	6.43e-190	None-gene-983150-0
None-gene-998468	35571	5.54e-127	None-gene-998468-0
None-gene-1000402	35571	1.95e-86	None-gene-1000402-0
None-gene-1011552	35571	2.95e-252	None-gene-1011552-0
None-gene-1029313	35571	0.0	None-gene-1029313-0
None-gene-1031337	35571	2.36e-160	None-gene-1031337-0
None-gene-1032365			None-gene-1032365-0
None-gene-1039659	35571	5.05e-82	None-gene-1039659-0
None-gene-1045038	35571	3.61e-24	None-gene-1045038-0
None-gene-1055957	7184	3.07e-247	None-gene-1055957-0
None-gene-1061408	200917	2.97e-09	None-gene-1061408-0
None-gene-1073725	35571	2.67e-18	None-gene-1073725-0
None-gene-1074397	35572	3.82e-32	None-gene-1074397-0
None-gene-1078482	35571	4.19e-46	None-gene-1078482-0
None-gene-1088929	35571	4.21e-07	None-gene-1088929-0
None-gene-1117403			None-gene-1117403-0
None-gene-1141877	7148	1.32e-12	None-gene-1141877-0
None-gene-1252845	35571	4.14e-109	None-gene-1252845-0
None-gene-1254003	35571	5.78e-77	None-gene-1254003-0
None-gene-1259330	35571	1.93e-24	None-gene-1259330-0
None-gene-1309420	33392	1.61e-68	None-gene-1309420-0
None-gene-1311727	35571	7.57e-30	None-gene-1311727-0
None-gene-1349914	7184	3.45e-191	None-gene-1349914-0
None-gene-1371644	35571	2.75e-199	None-gene-1371644-0
None-gene-1389809	7147	3.26e-18	None-gene-1389809-0
None-gene-1459862	33340	1.12e-89	None-gene-1459862-0
None-gene-1460047	33340	1.42e-90	None-gene-1460047-0
None-gene-1486993	7148	1.61e-13	None-gene-1486993-0
None-gene-1607268	35572	1.31e-119	None-gene-1607268-0
None-gene-1608639			None-gene-1608639-0
None-gene-1621422	7184	1.08e-13	None-gene-1621422-0
None-gene-1628532	7147	3.92e-52	None-gene-1628532-0
None-gene-1687402	35572	4.16e-07	None-gene-1687402-0
None-gene-1687789	348720	5.83e-10	None-gene-1687789-0
None-gene-1708850	35571	1.75e-48	None-gene-1708850-0
None-gene-1712020			None-gene-1712020-0
None-gene-1720328	33392	9.23e-14	None-gene-1720328-0
None-gene-1796781	35571	5.96e-146	None-gene-1796781-0
None-gene-1803749	35571	5.57e-13	None-gene-1803749-0
None-gene-1810974	35571	1.79e-05	None-gene-1810974-0
None-gene-1825524	35571	5.13e-48	None-gene-1825524-0
None-gene-1830296	35571	0.0	None-gene-1830296-0
None-gene-1871618	35571	8.91e-69	None-gene-1871618-0
None-gene-1877057	35571	2.77e-11	None-gene-1877057-0
None-gene-1886771	543	4.39e-08	None-gene-1886771-0
None-gene-1898217	35571	2.21e-53	None-gene-1898217-0
None-gene-1905219	33392	7.42e-10	None-gene-1905219-0
None-gene-1910923	35571	4.94e-37	None-gene-1910923-0
None-gene-1911568	1330021	4.58e-04	None-gene-1911568-0
None-gene-1916340	7148	3.27e-10	None-gene-1916340-0
None-gene-1916762	7148	2.68e-40	None-gene-1916762-0
None-gene-1917826	67767	4.80e-225	None-gene-1917826-0
None-gene-1918988	67593	5.63e-11	None-gene-1918988-0
None-gene-1942587	35571	3.92e-38	None-gene-1942587-0
None-gene-1983313	33392	1.86e-147	None-gene-1983313-0
None-gene-1986470	7148	1.39e-38	None-gene-1986470-0
None-gene-1990636	41088	4.59e-58	None-gene-1990636-0
None-gene-1991172	348720	9.36e-17	None-gene-1991172-0
None-gene-2007339	35571	6.58e-151	None-gene-2007339-0
None-gene-2018815	35571	9.14e-13	None-gene-2018815-0
None-gene-2027508	35571	1.49e-19	None-gene-2027508-0
None-gene-2033540	35571	6.57e-83	None-gene-2033540-0
None-gene-2036421			None-gene-2036421-0
None-gene-2047979	33392	3.06e-46	None-gene-2047979-0
None-gene-2048674	33392	5.37e-54	None-gene-2048674-0
None-gene-2050719	35571	4.20e-22	None-gene-2050719-0
None-gene-2055911	35571	4.89e-30	None-gene-2055911-0
None-gene-2066682	35571	8.62e-37	None-gene-2066682-0
None-gene-2073298	35571	1.69e-166	None-gene-2073298-0
None-gene-2074336	41830	6.36e-18	None-gene-2074336-0
None-gene-2078210	35571	2.49e-24	None-gene-2078210-0
None-gene-2085678	35571	0.0	None-gene-2085678-0
None-gene-2093341	35571	4.48e-39	None-gene-2093341-0
None-gene-2095382	7148	1.16e-24	None-gene-2095382-0
None-gene-2103268	35571	0.0	None-gene-2103268-0
None-gene-2107453	35571	1.07e-15	None-gene-2107453-0
None-gene-2115324	35571	1.09e-09	None-gene-2115324-0
None-gene-2118172	33392	1.19e-44	None-gene-2118172-0
None-gene-2120810	35571	0.0	None-gene-2120810-0
None-gene-2124498	35571	1.95e-191	None-gene-2124498-0
None-gene-2131931	35572	9.15e-121	None-gene-2131931-0
None-gene-2133218	35572	9.90e-65	None-gene-2133218-0
None-gene-2140419			None-gene-2140419-0
None-gene-2149516	35572	2.25e-15	None-gene-2149516-0
None-gene-2155613	35571	2.19e-115	None-gene-2155613-0
None-gene-2171890	35571	4.83e-07	None-gene-2171890-0
None-gene-2192645	48269	3.88e-05	None-gene-2192645-0
None-gene-2192646	7147	7.98e-26	None-gene-2192646-0
None-gene-2192962	45954	9.72e-05	None-gene-2192962-0
None-gene-2209657	35571	1.98e-87	None-gene-2209657-0
None-gene-2223895	7148	5.54e-18	None-gene-2223895-0
None-gene-2229154	35571	1.69e-59	None-gene-2229154-0
None-gene-2266256	35572	9.60e-87	None-gene-2266256-0
None-gene-2280759	33392	7.29e-51	None-gene-2280759-0
None-gene-2303551	35571	4.13e-32	None-gene-2303551-0
None-gene-2319562	7147	4.27e-51	None-gene-2319562-0
None-gene-2355828	41830	1.69e-57	None-gene-2355828-0
None-gene-2358028	35571	1.92e-13	None-gene-2358028-0
None-gene-2360042	35571	3.44e-85	None-gene-2360042-0
None-gene-2361484	33340	2.28e-11	None-gene-2361484-0
None-gene-2362273			None-gene-2362273-0
None-gene-2385237	33392	3.14e-11	None-gene-2385237-0
None-gene-2385404	7148	9.14e-09	None-gene-2385404-0
None-gene-2385559	35571	4.31e-55	None-gene-2385559-0
None-gene-2399384	263140	1.27e-89	None-gene-2399384-0
None-gene-2404240	35571	2.59e-43	None-gene-2404240-0
None-gene-2460428	263140	7.16e-48	None-gene-2460428-0
None-gene-2461371	7147	6.02e-56	None-gene-2461371-0
None-gene-2464585	2	9.98e-30	None-gene-2464585-0
None-gene-2492625	7148	8.22e-17	None-gene-2492625-0
None-gene-2499497	35571	4.98e-101	None-gene-2499497-0
None-gene-2525566	343691	2.31e-08	None-gene-2525566-0
None-gene-2536956	263140	2.44e-47	None-gene-2536956-0
None-gene-2538034	7147	4.16e-186	None-gene-2538034-0
None-gene-2557499	35571	2.59e-08	None-gene-2557499-0
None-gene-2580831	33392	1.22e-11	None-gene-2580831-0
None-gene-2611559	7184	7.30e-40	None-gene-2611559-0
None-gene-2614042	7147	3.48e-34	None-gene-2614042-0
None-gene-2653783	33392	1.05e-26	None-gene-2653783-0
None-gene-2668306	35571	1.69e-72	None-gene-2668306-0
None-gene-2670834	35571	1.12e-39	None-gene-2670834-0
None-gene-2671730	35571	2.34e-21	None-gene-2671730-0
None-gene-2705459	35571	1.65e-48	None-gene-2705459-0
None-gene-2712713	7213	9.03e-04	None-gene-2712713-0
None-gene-2712714	7148	1.16e-35	None-gene-2712714-0
None-gene-2747508	35571	4.81e-27	None-gene-2747508-0
None-gene-2774834	35571	8.73e-18	None-gene-2774834-0
None-gene-2779566	7148	2.16e-12	None-gene-2779566-0
None-gene-2795448			None-gene-2795448-0
None-gene-2813484			None-gene-2813484-0
None-gene-2813924	71814	1.57e-31	None-gene-2813924-0
None-gene-2817569	37567	2.61e-08	None-gene-2817569-0
None-gene-2822342	265458	6.53e-15	None-gene-2822342-0
None-gene-2830516	7148	1.56e-17	None-gene-2830516-0
None-gene-2830810	7148	6.07e-09	None-gene-2830810-0
None-gene-2833564	7148	1.40e-10	None-gene-2833564-0
None-gene-2834230	35571	4.41e-73	None-gene-2834230-0
None-gene-2857860	35571	3.62e-80	None-gene-2857860-0
None-gene-2859604	35572	6.32e-50	None-gene-2859604-0
None-gene-2861249	33392	1.21e-52	None-gene-2861249-0
None-gene-2861895	41088	4.16e-90	None-gene-2861895-0
None-gene-2875206	35572	1.74e-09	None-gene-2875206-0
None-gene-2880918	35571	8.61e-114	None-gene-2880918-0
None-gene-2896305	35571	2.95e-139	None-gene-2896305-0
None-gene-2900276	35571	3.98e-42	None-gene-2900276-0
None-gene-2906900	35571	3.57e-61	None-gene-2906900-0
None-gene-2922835	33392	1.36e-08	None-gene-2922835-0
None-gene-2935928	7148	1.40e-38	None-gene-2935928-0
None-gene-2936969	35571	6.47e-58	None-gene-2936969-0
None-gene-2938362	7148	1.19e-24	None-gene-2938362-0
None-gene-2942175	7148	7.84e-46	None-gene-2942175-0
None-gene-2953587	35571	8.13e-31	None-gene-2953587-0
None-gene-2959758	7184	1.15e-17	None-gene-2959758-0
None-gene-2962096	35571	1.90e-24	None-gene-2962096-0
None-gene-2967436	35571	1.18e-86	None-gene-2967436-0
None-gene-2972528	35571	1.24e-34	None-gene-2972528-0
None-gene-2974045	35572	2.11e-12	None-gene-2974045-0
None-gene-2975092	7184	5.98e-11	None-gene-2975092-0
None-gene-2980397	7148	2.54e-05	None-gene-2980397-0
None-gene-2983519	7148	3.60e-06	None-gene-2983519-0
None-gene-2987410	158441	4.53e-25	None-gene-2987410-0
None-gene-2989689	35571	1.78e-102	None-gene-2989689-0
None-gene-2997228	33392	1.04e-22	None-gene-2997228-0
None-gene-2999373	35571	1.04e-18	None-gene-2999373-0
None-gene-3000568	35572	1.93e-24	None-gene-3000568-0
None-gene-3013453	35572	1.28e-48	None-gene-3013453-0
None-gene-3024912	33392	2.63e-32	None-gene-3024912-0
None-gene-3062372	35571	1.64e-85	None-gene-3062372-0
None-gene-3091024	35571	5.43e-16	None-gene-3091024-0
None-gene-3106335			None-gene-3106335-0
None-gene-3123338	35571	8.75e-06	None-gene-3123338-0
None-gene-3132668	35571	3.50e-43	None-gene-3132668-0
None-gene-3154002	7147	1.15e-07	None-gene-3154002-0
None-gene-3155871	7148	2.58e-10	None-gene-3155871-0
None-gene-3162007	7148	3.87e-124	None-gene-3162007-0
None-gene-3164215	35571	3.16e-29	None-gene-3164215-0
None-gene-3172122	35571	6.41e-24	None-gene-3172122-0
None-gene-3189477	41830	1.10e-05	None-gene-3189477-0
None-gene-3216064	33392	7.96e-29	None-gene-3216064-0
None-gene-3232644	35571	6.60e-147	None-gene-3232644-0
None-gene-3265223	7184	1.12e-11	None-gene-3265223-0
None-gene-3265510			None-gene-3265510-0
None-gene-3276884	35572	1.82e-19	None-gene-3276884-0
None-gene-3290330	7148	2.35e-47	None-gene-3290330-0
None-gene-3293261	41088	1.97e-11	None-gene-3293261-0
None-gene-3301699	35572	5.85e-55	None-gene-3301699-0
None-gene-3313708	63436	1.15e-07	None-gene-3313708-0
None-gene-3313824	35571	1.99e-06	None-gene-3313824-0
None-gene-3322928	35571	2.30e-19	None-gene-3322928-0
None-gene-3327183			None-gene-3327183-0
None-gene-3342972	35571	9.63e-04	None-gene-3342972-0
None-gene-3359858	35571	5.38e-85	None-gene-3359858-0
None-gene-3363016	33392	2.81e-75	None-gene-3363016-0
None-gene-3371591	35571	1.51e-279	None-gene-3371591-0
None-gene-3377669	35571	8.51e-22	None-gene-3377669-0
None-gene-3381944	7148	2.74e-22	None-gene-3381944-0
None-gene-3384721	35571	2.59e-11	None-gene-3384721-0
None-gene-3388251	35571	3.75e-100	None-gene-3388251-0
None-gene-3393846	35571	2.50e-20	None-gene-3393846-0
None-gene-3400258	35571	2.00e-104	None-gene-3400258-0
None-gene-3409449	35571	1.81e-58	None-gene-3409449-0
None-gene-3409472	35571	1.44e-39	None-gene-3409472-0
None-gene-3415418	35571	1.11e-213	None-gene-3415418-0
None-gene-3419576	7184	7.88e-56	None-gene-3419576-0
None-gene-3419994			None-gene-3419994-0
None-gene-3423674	259542	3.29e-04	None-gene-3423674-0
None-gene-3426996	307492	7.71e-19	None-gene-3426996-0
None-gene-3427384	35571	9.88e-40	None-gene-3427384-0
None-gene-3429470	7147	4.23e-89	None-gene-3429470-0
None-gene-3433208	7184	2.02e-28	None-gene-3433208-0
None-gene-3434054	35571	4.12e-61	None-gene-3434054-0
None-gene-3445988	35571	2.80e-132	None-gene-3445988-0
None-gene-3451053	35572	1.97e-59	None-gene-3451053-0
None-gene-3461592			None-gene-3461592-0
None-gene-3465322	33392	8.36e-68	None-gene-3465322-0
None-gene-3468918	35571	6.31e-84	None-gene-3468918-0
None-gene-3472096	35571	4.80e-68	None-gene-3472096-0
None-gene-3476779			None-gene-3476779-0
None-gene-3480649	41830	4.19e-77	None-gene-3480649-0
None-gene-3481280			None-gene-3481280-0
None-gene-3482902	7184	2.59e-134	None-gene-3482902-0
None-gene-3484995	7148	9.21e-28	None-gene-3484995-0
None-gene-3488680	41830	1.57e-215	None-gene-3488680-0
None-gene-3488711	170555	6.79e-37	None-gene-3488711-0
None-gene-3496472	35571	6.41e-89	None-gene-3496472-0
None-gene-3497598			None-gene-3497598-0
None-gene-3505959	7147	3.42e-15	None-gene-3505959-0
None-gene-3517119	41830	1.20e-24	None-gene-3517119-0
None-gene-3519606	33392	5.69e-29	None-gene-3519606-0
None-gene-3540313	33392	1.47e-28	None-gene-3540313-0
None-gene-3543853	35571	3.04e-276	None-gene-3543853-0
None-gene-3552643	7148	6.88e-100	None-gene-3552643-0
None-gene-3564812	33392	8.95e-31	None-gene-3564812-0
None-gene-3566267	7184	1.24e-11	None-gene-3566267-0
None-gene-3583598	35571	4.04e-29	None-gene-3583598-0
None-gene-3623135	7148	2.14e-51	None-gene-3623135-0
None-gene-3625485	7148	6.12e-38	None-gene-3625485-0
None-gene-3626334	33392	1.39e-21	None-gene-3626334-0
None-gene-3649661	33392	7.86e-25	None-gene-3649661-0
None-gene-3656594	7147	3.85e-23	None-gene-3656594-0
None-gene-3656974	41830	7.79e-08	None-gene-3656974-0
None-gene-3683738	35571	3.62e-47	None-gene-3683738-0
None-gene-3707752	35572	7.18e-59	None-gene-3707752-0
None-gene-3740183	7147	2.12e-18	None-gene-3740183-0
None-gene-3740816	7184	5.78e-08	None-gene-3740816-0
None-gene-3760567	33392	5.83e-85	None-gene-3760567-0
None-gene-3763993	33340	3.92e-04	None-gene-3763993-0
None-gene-3764211	33392	1.28e-30	None-gene-3764211-0
None-gene-3782672	7147	1.38e-51	None-gene-3782672-0
None-gene-3800099	35571	4.82e-37	None-gene-3800099-0
None-gene-3811522	7148	6.45e-24	None-gene-3811522-0
None-gene-3849254	33392	1.95e-26	None-gene-3849254-0
None-gene-3861973	27439	4.53e-57	None-gene-3861973-0
None-gene-3862635	63708	5.28e-18	None-gene-3862635-0
None-gene-3873912	33392	3.48e-145	None-gene-3873912-0
None-gene-3884942	110846	4.88e-07	None-gene-3884942-0
None-gene-3909844	43817	2.33e-07	None-gene-3909844-0
None-gene-3910939	33213	2.10e-24	None-gene-3910939-0
None-gene-3918790	35571	3.56e-49	None-gene-3918790-0
None-gene-3919458	33392	2.03e-05	None-gene-3919458-0
None-gene-3926135	35572	2.62e-24	None-gene-3926135-0
None-gene-3932972	35572	1.64e-16	None-gene-3932972-0
None-gene-3942914	35571	0.0	None-gene-3942914-0
None-gene-3951635	35571	4.93e-20	None-gene-3951635-0
None-gene-3965087	35571	5.86e-99	None-gene-3965087-0
None-gene-3975374	35571	1.38e-48	None-gene-3975374-0
None-gene-3978238	35571	0.0	None-gene-3978238-0
None-gene-3983104	35571	1.68e-08	None-gene-3983104-0
None-gene-3984495	7148	1.27e-10	None-gene-3984495-0
None-gene-3985177	7148	5.44e-16	None-gene-3985177-0
None-gene-3985470	37567	1.08e-16	None-gene-3985470-0
None-gene-3990671	35571	1.56e-23	None-gene-3990671-0
None-gene-3993648	7148	4.79e-58	None-gene-3993648-0
None-gene-4002551			None-gene-4002551-0
None-gene-4004411	35571	8.17e-86	None-gene-4004411-0
None-gene-4051826	35571	2.04e-57	None-gene-4051826-0
None-gene-4069618			None-gene-4069618-0
None-gene-4075748	7147	2.43e-30	None-gene-4075748-0
None-gene-4083267	35571	1.59e-220	None-gene-4083267-0
None-gene-4092962			None-gene-4092962-0
None-gene-4100522	33392	1.52e-20	None-gene-4100522-0
None-gene-4101801	33392	2.92e-18	None-gene-4101801-0
None-gene-4102079	33392	1.31e-10	None-gene-4102079-0
None-gene-4106737			None-gene-4106737-0
None-gene-4108063	35571	2.44e-141	None-gene-4108063-0
None-gene-4114057	35571	9.54e-139	None-gene-4114057-0
None-gene-4117772	35571	3.41e-119	None-gene-4117772-0
None-gene-4122597	35571	4.28e-15	None-gene-4122597-0
None-gene-4126304	35571	1.15e-37	None-gene-4126304-0
None-gene-4133067	35571	5.80e-10	None-gene-4133067-0
None-gene-4134190	35571	6.83e-08	None-gene-4134190-0
None-gene-4138033	35571	2.57e-07	None-gene-4138033-0
None-gene-4143279	35571	2.39e-119	None-gene-4143279-0
None-gene-4144819	35572	1.54e-48	None-gene-4144819-0
None-gene-4151174	35572	4.42e-38	None-gene-4151174-0
None-gene-4163887	35571	1.38e-171	None-gene-4163887-0
None-gene-4170795			None-gene-4170795-0
None-gene-4181944			None-gene-4181944-0
None-gene-4186899	35571	9.93e-48	None-gene-4186899-0
None-gene-4197693	35572	5.65e-71	None-gene-4197693-0
None-gene-4206814	35571	6.49e-33	None-gene-4206814-0
None-gene-4210935	35571	5.20e-116	None-gene-4210935-0
None-gene-4213794	31246	1.51e-17	None-gene-4213794-0
None-gene-4214351	35571	2.78e-90	None-gene-4214351-0
None-gene-4219597	35571	3.89e-71	None-gene-4219597-0
None-gene-4226072	35571	1.55e-25	None-gene-4226072-0
None-gene-4231467	35572	1.02e-171	None-gene-4231467-0
None-gene-4243420	35571	2.41e-55	None-gene-4243420-0
None-gene-4243734	35571	1.18e-14	None-gene-4243734-0
None-gene-4250613	33392	5.30e-20	None-gene-4250613-0
None-gene-4274880	35571	1.96e-21	None-gene-4274880-0
None-gene-4303776	35572	4.16e-38	None-gene-4303776-0
None-gene-4306948			None-gene-4306948-0
None-gene-4320504	35571	0.0	None-gene-4320504-0
None-gene-4323434	10195	1.56e-06	None-gene-4323434-0
None-gene-4323810	10195	1.51e-27	None-gene-4323810-0
None-gene-4325909	217165	2.16e-16	None-gene-4325909-0
None-gene-4331056	33392	5.94e-28	None-gene-4331056-0
None-gene-4331722	33392	1.52e-27	None-gene-4331722-0
None-gene-4339381	33392	8.02e-15	None-gene-4339381-0
None-gene-4340519	35571	2.55e-123	None-gene-4340519-0
None-gene-4345861	35571	6.60e-276	None-gene-4345861-0
None-gene-4370791	35571	2.94e-138	None-gene-4370791-0
None-gene-4389623	33392	6.26e-11	None-gene-4389623-0
None-gene-4417087	35572	1.61e-89	None-gene-4417087-0
None-gene-4443411	7184	7.69e-38	None-gene-4443411-0
None-gene-4483584	7147	3.33e-18	None-gene-4483584-0
None-gene-4487342	35571	1.01e-111	None-gene-4487342-0
None-gene-4497281	35572	1.86e-52	None-gene-4497281-0
None-gene-4503449	452333	5.22e-17	None-gene-4503449-0
None-gene-4533905	33392	3.02e-54	None-gene-4533905-0
None-gene-4536980	7147	1.35e-81	None-gene-4536980-0
None-gene-4538743	35572	2.51e-61	None-gene-4538743-0
None-gene-4539794	35572	2.00e-58	None-gene-4539794-0
None-gene-4556936	35571	3.30e-94	None-gene-4556936-0
None-gene-4561039	35571	4.57e-45	None-gene-4561039-0
None-gene-4567779	7148	3.22e-59	None-gene-4567779-0
None-gene-4569953	35571	3.15e-70	None-gene-4569953-0
None-gene-4609853	35571	1.74e-145	None-gene-4609853-0
None-gene-4613411	7148	1.41e-54	None-gene-4613411-0
None-gene-4614628	7148	1.29e-09	None-gene-4614628-0
None-gene-4641943	35571	3.33e-228	None-gene-4641943-0
None-gene-4655016	599730	5.49e-06	None-gene-4655016-0
