g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
GBPCPCFC_01508,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1251,0.3954,0.4954,0.0811,0,0,0.1742,0.0052,0.2457,0.0001,0.3373,-0.2435,-0.4204,-1.5658503102116161,0.5326650146388291,-0.9284473088543452,GBPCPCFC_01508-0,GBPCPCFC_01508-0,Rickettsia endosymbiont of Labidopullus appendiculatus,2878921,71.8,3.08e-195,556,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,619527,620777,GBPCPCFC_01507,GBPCPCFC_01509,mRNA
GBPCPCFC_01509,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,396,-0.7234,-0.6716,0.0792,0,0,0.155,0.016,0.236,0.0002,0.399,1.5179,0.1299,-1.3888428217096909,-0.7324005909282637,-0.8277560025099714,GBPCPCFC_01509-0,GBPCPCFC_01509-0,,,,,,,,,,,,0,Unassigned,,620815,621210,GBPCPCFC_01508,GBPCPCFC_01510,mRNA
GBPCPCFC_01510,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1251,0.3954,0.4954,0.0778,0,0,0.1785,0.0047,0.247,0.0001,0.3549,0.2589,-0.2635,-1.569095500092603,0.5551343799413168,-0.936357222432785,GBPCPCFC_01510-0,GBPCPCFC_01510-0,Rickettsia endosymbiont of Ceutorhynchus assimilis,2884482,29.4,1.36e-23,113,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,621716,622966,GBPCPCFC_01509,GBPCPCFC_01511,mRNA
GBPCPCFC_01511,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,651,-0.3897,-0.3235,0.0759,0,0,0.156,0.0184,0.1965,0.0029,0.2811,-1.8496,-0.9222,-1.46063577080938,-0.5200293634437319,-0.8809929906971518,GBPCPCFC_01511-0,GBPCPCFC_01511-0,Rickettsia endosymbiont of Pseudomimeciton antennatum,2878923,65.9,1.24e-91,278,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,623015,623665,GBPCPCFC_01510,GBPCPCFC_01512,mRNA
GBPCPCFC_01512,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,747,-0.2641,-0.1925,0.0749,0,0,0.1062,0.095,0.0997,0.1174,0.3373,-0.243,-0.4203,-1.4920278583615807,-0.9292360914674387,-0.9208564933468084,GBPCPCFC_01512-0,GBPCPCFC_01512-0,Rickettsia endosymbiont of Cimex lectularius,2698648,71.4,5.95e-131,380,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,623698,624444,GBPCPCFC_01511,GBPCPCFC_01513,mRNA
GBPCPCFC_01513,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,723,-0.2955,-0.2252,0.0738,0,0,0.2368,0.0002,0.2938,0.0,0.3527,0.1955,-0.2833,-1.485861092698079,0.24580263912307257,-0.8742116746907701,GBPCPCFC_01513-0,GBPCPCFC_01513-0,unclassified Rickettsia,114295,78.3,3.63e-128,372,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,624446,625168,GBPCPCFC_01512,GBPCPCFC_01514,mRNA
GBPCPCFC_01514,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,516,-0.5664,-0.5078,0.0727,0,0,-0.0166,0.7919,0.0603,0.3366,0.3605,0.4174,-0.2139,-1.3753013554681557,-1.8843939045502434,-0.8899465856440715,GBPCPCFC_01514-0,GBPCPCFC_01514-0,Pseudolycoriella hygida,35572,78.0,1.36e-75,253,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,625165,625680,GBPCPCFC_01513,GBPCPCFC_01515,mRNA
GBPCPCFC_01515,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1263,0.4111,0.5118,0.0719,0,0,0.2449,0.0001,0.2561,0.0,0.3998,1.5422,0.1375,-1.6177694193518677,0.8779736745958823,-0.9599030488983631,GBPCPCFC_01515-0,GBPCPCFC_01515-0,Rotaria sp. Silwood2,2762512,91.7,3.19e-300,823,cellular organisms,131567,Protostomia,33317,Protostomia,33317,1,Eumetazoa,6072,625720,626982,GBPCPCFC_01514,GBPCPCFC_01516,mRNA
GBPCPCFC_01516,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,729,-0.2876,-0.2171,0.07,0,0,0.1457,0.0197,0.1656,0.0079,0.406,1.7192,0.1928,-1.4853393657676306,-0.5630903599042588,-0.9134406998253635,GBPCPCFC_01516-0,GBPCPCFC_01516-0,Pseudolycoriella hygida,35572,73.4,5.92e-126,367,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,627011,627739,GBPCPCFC_01515,GBPCPCFC_01517,mRNA
GBPCPCFC_01517,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,720,-0.2994,-0.2293,0.0689,0,0,0.1605,0.0101,0.2041,0.001,0.3292,-0.4767,-0.4933,-1.4751580722730497,-0.38155448700106015,-0.9037647613400136,GBPCPCFC_01517-0,GBPCPCFC_01517-0,Rickettsia endosymbiont of Cimex lectularius,2698648,80.9,1.20e-135,391,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,627741,628460,GBPCPCFC_01516,GBPCPCFC_01518,mRNA
GBPCPCFC_01518,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,633,-0.4133,-0.3481,0.0678,0,0,0.1832,0.0033,0.2686,0.0,0.3491,0.0936,-0.3151,-1.4422215047325757,-0.18337575455771693,-0.8765827308514997,GBPCPCFC_01518-0,GBPCPCFC_01518-0,Rickettsia endosymbiont of Platyusa sonomae,2878924,68.4,3.86e-95,286,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,628485,629117,GBPCPCFC_01517,GBPCPCFC_01519,mRNA
GBPCPCFC_01519,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1173,0.2934,0.389,0.0663,0,0,0.1432,0.0219,0.1495,0.0167,0.3572,0.3242,-0.243,-1.5797491895973568,-0.02990257227529197,-0.981915799927859,GBPCPCFC_01519-0,GBPCPCFC_01519-0,Rickettsia endosymbiont of Cimex lectularius,2698648,74.0,6.14e-198,562,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,629525,630697,GBPCPCFC_01518,GBPCPCFC_01520,mRNA
GBPCPCFC_01520,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2433,1.9421,2.1087,0.0645,0,0,0.3422,0.0,0.3556,0.0,0.3535,0.2176,-0.2763,-1.871113295258109,3.200339098022252,-1.1025830575475475,GBPCPCFC_01520-0,GBPCPCFC_01520-0,Rickettsia endosymbiont of Bryobia graminum,2878922,77.7,0.0,1223,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,630699,633131,GBPCPCFC_01519,GBPCPCFC_01521,mRNA
GBPCPCFC_01521,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1344,0.5171,0.6224,0.0609,0,0,0.1171,0.0615,0.2411,0.0001,0.369,0.6625,-0.1373,-1.547950126185639,0.40715127905513876,-0.9781287941061111,GBPCPCFC_01521-0,GBPCPCFC_01521-0,Rickettsia endosymbiont of Labidopullus appendiculatus,2878921,75.7,1.62e-250,699,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,633145,634488,GBPCPCFC_01520,GBPCPCFC_01522,mRNA
GBPCPCFC_01522,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,612,-0.4407,-0.3768,0.0587,0,0,0.1265,0.0497,0.1492,0.0205,0.3693,0.6692,-0.1353,-1.4587144025841046,-0.8562620227445046,-0.9275537773472006,GBPCPCFC_01522-0,GBPCPCFC_01522-0,Rickettsia endosymbiont of Pseudomimeciton antennatum,2878923,75.4,4.12e-109,321,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,634638,635249,GBPCPCFC_01521,GBPCPCFC_01523,mRNA
GBPCPCFC_01523,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,573,-0.4918,-0.43,0.0577,0,0,0.2315,0.0002,0.2716,0.0,0.3455,-0.0087,-0.3471,-1.4671568533813533,-0.05372807898343773,-0.8998853828389497,GBPCPCFC_01523-0,GBPCPCFC_01523-0,unclassified Rickettsia,114295,67.6,1.91e-83,256,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,635277,635849,GBPCPCFC_01522,GBPCPCFC_01524,mRNA
GBPCPCFC_01524,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1098,0.1952,0.2866,0.0563,0,0,0.2244,0.0003,0.2097,0.0007,0.3616,0.4488,-0.2041,-1.5970663468237574,0.41256656239755296,-0.988591745202838,GBPCPCFC_01524-0,GBPCPCFC_01524-0,Rickettsia endosymbiont of Bryobia graminum,2878922,75.3,1.85e-190,540,cellular organisms,131567,Arthropoda,6656,Arthropoda,6656,1,Eumetazoa,6072,636246,637343,GBPCPCFC_01523,GBPCPCFC_01525,mRNA
GBPCPCFC_01525,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,669,-0.3662,-0.299,0.0546,0,0,0.1812,0.0036,0.1775,0.0044,0.3707,0.7098,-0.1226,-1.4972701362796759,-0.45508992590974134,-0.9436197024718905,GBPCPCFC_01525-0,GBPCPCFC_01525-0,Rickettsia endosymbiont of Culicoides newsteadi,1961830,81.5,2.07e-132,382,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,637372,638040,GBPCPCFC_01524,GBPCPCFC_01526,mRNA
GBPCPCFC_01526,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,768,-0.2366,-0.1638,0.0536,0,0,0.1335,0.0327,0.072,0.2508,0.4089,1.7997,0.2179,-1.535296500306148,-0.8812852719059385,-0.9873447804879484,GBPCPCFC_01526-0,GBPCPCFC_01526-0,,,,,,,,,,,,0,Unassigned,,638091,638858,GBPCPCFC_01525,GBPCPCFC_01527,mRNA
GBPCPCFC_01527,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,456,-0.6449,-0.5897,0.0523,0,0,0.1776,0.0044,0.1669,0.0074,0.3553,0.2688,-0.2604,-1.4586203707351701,-0.7935581521086756,-0.9258458561508603,GBPCPCFC_01527-0,GBPCPCFC_01527-0,Paludibacterium purpuratum,1144873,49.7,5.16e-43,153,Paludibacterium,400060,,,Paludibacterium,400060,0,Betaproteobacteria,28216,638915,639370,GBPCPCFC_01526,GBPCPCFC_01528,mRNA
GBPCPCFC_01528,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,222,-0.9511,-0.9091,0.0516,0,0,0.2514,0.0002,0.2617,0.0001,0.3559,0.2857,-0.2551,-1.4194640691551064,-0.47783260764097496,-0.8778540525024219,GBPCPCFC_01528-0,GBPCPCFC_01528-0,Paludibacterium yongneupense,400061,47.4,1.08e-08,60.8,Pseudomonadota,1224,,,Pseudomonadota,1224,0,Pseudomonadota,1224,639415,639636,GBPCPCFC_01527,GBPCPCFC_01529,mRNA
GBPCPCFC_01529,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1038,0.1167,0.2047,0.0506,0,0,0.2661,0.0,0.2619,0.0,0.3757,0.8532,-0.0778,-1.5909483595450666,0.6840131295199082,-0.9830991160816783,GBPCPCFC_01529-0,GBPCPCFC_01529-0,Rickettsia endosymbiont of Oedothorax gibbosus,931099,77.1,9.02e-196,552,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,640063,641100,GBPCPCFC_01528,GBPCPCFC_01530,mRNA
GBPCPCFC_01530,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2418,1.9225,2.0883,0.0491,0,0,0.2918,0.0,0.3371,0.0,0.354,0.233,-0.2715,-1.8431433371696901,2.909118964020887,-1.1340561420931727,GBPCPCFC_01530-0,GBPCPCFC_01530-0,Rickettsia endosymbiont of Platyusa sonomae,2878924,65.8,0.0,1066,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,641116,643533,GBPCPCFC_01529,GBPCPCFC_01531,mRNA
GBPCPCFC_01531,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1272,0.4229,0.5241,0.0449,0,0,0.1112,0.0757,0.1488,0.0172,0.3538,0.2262,-0.2737,-1.5800638847561215,-0.030151513054808954,-1.0380980352486573,GBPCPCFC_01531-0,GBPCPCFC_01531-0,Rickettsia endosymbiont of Cimex lectularius,2698648,67.5,2.46e-208,590,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,643950,645221,GBPCPCFC_01530,GBPCPCFC_01532,mRNA
GBPCPCFC_01532,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,723,-0.2955,-0.2252,0.0427,0,0,0.1727,0.0063,0.2069,0.001,0.3665,0.5906,-0.1598,-1.488900263410119,-0.3162264687871624,-0.9656935429566834,GBPCPCFC_01532-0,GBPCPCFC_01532-0,Rickettsia endosymbiont of Bryobia graminum,2878922,84.4,4.43e-132,382,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,645427,646149,GBPCPCFC_01531,GBPCPCFC_01533,mRNA
GBPCPCFC_01533,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,435,-0.6724,-0.6183,0.0416,0,0,0.3269,0.0,0.3511,0.0,0.3494,0.102,-0.3125,-1.4741481454847651,0.429706698741928,-0.9085715925173468,GBPCPCFC_01533-0,GBPCPCFC_01533-0,unclassified Rickettsia,114295,89.8,6.26e-74,228,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,646149,646583,GBPCPCFC_01532,GBPCPCFC_01534,mRNA
GBPCPCFC_01534,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1095,0.1913,0.2825,0.041,0,0,0.1833,0.0032,0.1972,0.0015,0.3507,0.138,-0.3012,-1.5752825113128264,0.19610223520591363,-1.0207311155298846,GBPCPCFC_01534-0,GBPCPCFC_01534-0,Rickettsia endosymbiont of Culicoides newsteadi,1961830,62.2,6.63e-78,253,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,646573,647667,GBPCPCFC_01533,GBPCPCFC_01535,mRNA
GBPCPCFC_01535,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,261,-0.9,-0.8558,0.0393,0,0,0.2273,0.0009,0.2988,0.0,0.3295,-0.4671,-0.4903,-1.392625762910416,-0.3969577328660319,-0.8935683559491533,GBPCPCFC_01535-0,GBPCPCFC_01535-0,Rickettsia endosymbiont of Culicoides newsteadi,1961830,67.1,7.81e-27,109,Alphaproteobacteria,28211,,,Alphaproteobacteria,28211,0,Alphaproteobacteria,28211,647717,647977,GBPCPCFC_01534,GBPCPCFC_01536,mRNA
GBPCPCFC_01536,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,498,-0.5899,-0.5323,0.0389,0,0,0.1201,0.0667,0.1883,0.0038,0.3173,-0.8166,-0.5995,-1.4156379512559063,-0.9007119050027608,-0.94420167815894,GBPCPCFC_01536-0,GBPCPCFC_01536-0,Rickettsia endosymbiont of Bryobia graminum,2878922,66.1,2.83e-71,226,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,648006,648503,GBPCPCFC_01535,GBPCPCFC_01537,mRNA
GBPCPCFC_01537,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,738,-0.2759,-0.2048,0.0381,0,0,0.263,0.0,0.293,0.0,0.3374,-0.2416,-0.4198,-1.5163236063501062,0.3740205570865776,-0.9633669397125881,GBPCPCFC_01537-0,GBPCPCFC_01537-0,Rickettsia endosymbiont of Bryobia graminum,2878922,71.4,1.67e-111,330,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,648493,649230,GBPCPCFC_01536,GBPCPCFC_01538,mRNA
GBPCPCFC_01538,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,939,-0.0128,0.0696,0.037,0,0,0.1768,0.0046,0.237,0.0001,0.3206,-0.7228,-0.5702,-1.5201977040495227,0.09588320549596523,-0.9954488331903482,GBPCPCFC_01538-0,GBPCPCFC_01538-0,Rickettsia endosymbiont of Gnoriste bilineata,2878920,76.4,2.67e-151,436,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,649245,650183,GBPCPCFC_01537,GBPCPCFC_01539,mRNA
GBPCPCFC_01539,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,729,-0.2876,-0.2171,0.0355,0,0,0.091,0.1524,0.1789,0.0046,0.3045,-1.1806,-0.7132,-1.4447504798067234,-0.7420534850224595,-0.9786770345666573,GBPCPCFC_01539-0,GBPCPCFC_01539-0,Rickettsia endosymbiont of Bryobia graminum,2878922,69.7,3.45e-114,337,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,650236,650964,GBPCPCFC_01538,GBPCPCFC_01540,mRNA
GBPCPCFC_01540,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2058,1.4514,1.5969,0.0345,0,0,0.2705,0.0,0.3224,0.0,0.3571,0.3225,-0.2436,-1.7670221267379191,2.285823599107742,-1.1249308376979668,GBPCPCFC_01540-0,GBPCPCFC_01540-0,Pseudolycoriella hygida,35572,72.8,0.0,967,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,650951,653008,GBPCPCFC_01539,GBPCPCFC_01541,mRNA
GBPCPCFC_01541,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,819,-0.1699,-0.0942,0.0311,0,0,0.2481,0.0001,0.2779,0.0,0.3333,-0.3577,-0.4561,-1.5302669633047934,0.36984314411016395,-0.9922174430525914,GBPCPCFC_01541-0,GBPCPCFC_01541-0,Rickettsia endosymbiont of Cimex lectularius,2698648,83.3,1.12e-126,371,Rickettsiales,766,,,Rickettsiales,766,0,Alphaproteobacteria,28211,653242,654060,GBPCPCFC_01540,GBPCPCFC_01542,mRNA
GBPCPCFC_01542,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1566,0.8076,0.9254,0.0298,0,0,0.1035,0.0984,0.0521,0.4062,0.3327,-0.3759,-0.4618,-1.684808670695844,0.0031956505273973076,-1.142253158662001,GBPCPCFC_01542-0,GBPCPCFC_01542-0,,,,,,,,,,,,0,Unassigned,,654118,655683,GBPCPCFC_01541,GBPCPCFC_01543,mRNA
GBPCPCFC_01543,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1026,0.101,0.1883,0.0275,0,0,0.2059,0.0009,0.2407,0.0001,0.3908,1.285,0.0571,-1.5591889910617123,0.3470185197761726,-1.0318908063600285,GBPCPCFC_01543-0,GBPCPCFC_01543-0,Rickettsia endosymbiont of Culicoides impunctatus,2867440,86.6,2.85e-192,543,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,655680,656705,GBPCPCFC_01542,GBPCPCFC_01544,mRNA
GBPCPCFC_01544,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,600,-0.4564,-0.3931,0.0259,0,0,0.1296,0.0383,0.2018,0.0012,0.34,-0.1672,-0.3966,-1.4385661480210379,-0.6771289242974718,-0.983557031111445,GBPCPCFC_01544-0,GBPCPCFC_01544-0,Rickettsia endosymbiont of Bryobia graminum,2878922,70.2,2.14e-88,268,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,656711,657310,GBPCPCFC_01543,GBPCPCFC_01545,mRNA
GBPCPCFC_01545,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1260,0.4072,0.5077,0.0248,0,0,0.3001,0.0,0.3826,0.0,0.2984,-1.3553,-0.7678,-1.6035501908165533,1.5399617130680647,-1.0328872488476983,GBPCPCFC_01545-0,GBPCPCFC_01545-0,Rickettsia endosymbiont of Labidopullus appendiculatus,2878921,65.2,2.14e-173,502,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,657496,658755,GBPCPCFC_01544,GBPCPCFC_01546,mRNA
GBPCPCFC_01546,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1788,1.0981,1.2284,0.0229,0,0,0.314,0.0,0.3606,0.0,0.3473,0.0417,-0.3313,-1.7293961634462085,2.2338866154129513,-1.112524882129673,GBPCPCFC_01546-0,GBPCPCFC_01546-0,Rickettsia endosymbiont of Bryobia graminum,2878922,77.5,5.31e-314,872,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,658742,660529,GBPCPCFC_01545,GBPCPCFC_01547,mRNA
GBPCPCFC_01547,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1443,0.6467,0.7575,0.02,0,0,0.1203,0.0546,0.1152,0.0658,0.4096,1.8199,0.2243,-1.6429176031845998,0.12414037221649804,-1.1301857154969857,GBPCPCFC_01547-0,GBPCPCFC_01547-0,,,,,,,,,,,,0,Unassigned,,660692,662134,GBPCPCFC_01546,GBPCPCFC_01548,mRNA
GBPCPCFC_01548,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,966,0.0225,0.1064,0.0178,0,0,0.0998,0.1111,0.1044,0.0957,0.3406,-0.1507,-0.3914,-1.5398315674670882,-0.6406431305515556,-1.0768349895855724,GBPCPCFC_01548-0,GBPCPCFC_01548-0,Rickettsia endosymbiont of Sericostoma sp.,2878926,65.9,3.10e-142,414,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,662227,663192,GBPCPCFC_01547,GBPCPCFC_01549,mRNA
GBPCPCFC_01549,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,633,-0.4133,-0.3481,0.0163,0,0,0.1576,0.0116,0.2105,0.0007,0.357,0.3192,-0.2446,-1.463603955382747,-0.48585749226465397,-1.0116546376633566,GBPCPCFC_01549-0,GBPCPCFC_01549-0,Pseudolycoriella hygida,35572,66.2,4.06e-85,270,cellular organisms,131567,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,663193,663825,GBPCPCFC_01548,GBPCPCFC_01550,mRNA
GBPCPCFC_01550,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,630,-0.4172,-0.3522,0.0152,0,0,0.2365,0.0001,0.238,0.0001,0.3492,0.0957,-0.3144,-1.508247531884448,-0.06869093400163362,-1.0178988830668094,GBPCPCFC_01550-0,GBPCPCFC_01550-0,Rickettsia endosymbiont of Sericostoma sp. HW-2014,2878927,61.4,3.56e-72,236,unclassified Rickettsia,114295,,,Rickettsia,780,0,Alphaproteobacteria,28211,663972,664601,GBPCPCFC_01549,GBPCPCFC_01551,mRNA
GBPCPCFC_01551,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,129,-1.0728,-1.036,0.0139,0,0,-0.0145,0.8476,0.0512,0.4961,0.3876,1.1924,0.0282,-1.3178112481655648,-2.424919769508378,-0.9816936345266667,GBPCPCFC_01551-0,GBPCPCFC_01551-0,,,,,,,,,,,,0,Unassigned,,664827,664955,GBPCPCFC_01550,GBPCPCFC_01552,mRNA
GBPCPCFC_01552,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,747,-0.2641,-0.1925,0.0138,0,0,0.1312,0.0359,0.1192,0.0569,0.3373,-0.243,-0.4203,-1.5135365635439029,-0.7551694044280568,-1.0593153282035215,GBPCPCFC_01552-0,GBPCPCFC_01552-0,,,,,,,,,,,,0,Unassigned,,664900,665646,GBPCPCFC_01551,GBPCPCFC_01553,mRNA
GBPCPCFC_01553,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,663,-0.374,-0.3071,0.0124,0,0,0.2404,0.0001,0.2889,0.0,0.3695,0.6764,-0.133,-1.4921255806142093,0.16665667999889938,-1.0109243273237831,GBPCPCFC_01553-0,GBPCPCFC_01553-0,Rickettsia endosymbiont of Cimex lectularius,2698648,69.6,3.16e-97,293,Rickettsia,780,,,Rickettsia,780,0,Alphaproteobacteria,28211,665810,666472,GBPCPCFC_01552,GBPCPCFC_01554,mRNA
