#gene_id	taxID	e_value	fasta_id
GBPCPCFC_01190	7184	4.33e-143	GBPCPCFC_01190-0
GBPCPCFC_01191	780	1.03e-147	GBPCPCFC_01191-0
GBPCPCFC_01192	7184	6.09e-195	GBPCPCFC_01192-0
GBPCPCFC_01193	780	2.00e-241	GBPCPCFC_01193-0
GBPCPCFC_01194	7184	4.63e-145	GBPCPCFC_01194-0
GBPCPCFC_01195			GBPCPCFC_01195-0
GBPCPCFC_01196			GBPCPCFC_01196-0
GBPCPCFC_01197	780	0.0	GBPCPCFC_01197-0
GBPCPCFC_01198	7184	7.91e-189	GBPCPCFC_01198-0
GBPCPCFC_01199	780	4.35e-244	GBPCPCFC_01199-0
GBPCPCFC_01200	7184	0.0	GBPCPCFC_01200-0
GBPCPCFC_01201	7184	1.80e-72	GBPCPCFC_01201-0
GBPCPCFC_01202	780	6.15e-14	GBPCPCFC_01202-0
GBPCPCFC_01203	33317	2.60e-92	GBPCPCFC_01203-0
GBPCPCFC_01204	780	1.54e-108	GBPCPCFC_01204-0
GBPCPCFC_01205	780	2.73e-05	GBPCPCFC_01205-0
GBPCPCFC_01206	780	3.93e-15	GBPCPCFC_01206-0
GBPCPCFC_01207	35572	1.21e-22	GBPCPCFC_01207-0
GBPCPCFC_01208	2	4.95e-66	GBPCPCFC_01208-0
GBPCPCFC_01209	35572	8.85e-21	GBPCPCFC_01209-0
GBPCPCFC_01210	780	1.89e-265	GBPCPCFC_01210-0
GBPCPCFC_01211	780	2.71e-40	GBPCPCFC_01211-0
GBPCPCFC_01212	780	1.28e-110	GBPCPCFC_01212-0
GBPCPCFC_01213	780	1.95e-169	GBPCPCFC_01213-0
GBPCPCFC_01214	35572	5.60e-168	GBPCPCFC_01214-0
GBPCPCFC_01215	7184	0.0	GBPCPCFC_01215-0
GBPCPCFC_01216	7184	1.28e-232	GBPCPCFC_01216-0
GBPCPCFC_01217	780	7.13e-142	GBPCPCFC_01217-0
GBPCPCFC_01218	621374	1.71e-19	GBPCPCFC_01218-0
GBPCPCFC_01219	7184	2.00e-237	GBPCPCFC_01219-0
GBPCPCFC_01220	2	2.96e-77	GBPCPCFC_01220-0
GBPCPCFC_01221	7184	9.19e-62	GBPCPCFC_01221-0
GBPCPCFC_01222	780	1.38e-232	GBPCPCFC_01222-0
GBPCPCFC_01223			GBPCPCFC_01223-0
GBPCPCFC_01224	780	2.28e-162	GBPCPCFC_01224-0
GBPCPCFC_01225	7184	8.80e-221	GBPCPCFC_01225-0
GBPCPCFC_01226	780	4.08e-125	GBPCPCFC_01226-0
GBPCPCFC_01227	7184	4.12e-123	GBPCPCFC_01227-0
GBPCPCFC_01228	7184	1.25e-212	GBPCPCFC_01228-0
GBPCPCFC_01229	7184	4.13e-168	GBPCPCFC_01229-0
GBPCPCFC_01230	780	2.43e-73	GBPCPCFC_01230-0
GBPCPCFC_01231			GBPCPCFC_01231-0
GBPCPCFC_01232	780	5.51e-78	GBPCPCFC_01232-0
GBPCPCFC_01233	780	0.0	GBPCPCFC_01233-0
GBPCPCFC_01234	33317	4.15e-53	GBPCPCFC_01234-0
GBPCPCFC_01235	2878922	4.52e-84	GBPCPCFC_01235-0
GBPCPCFC_01236	780	2.02e-31	GBPCPCFC_01236-0
GBPCPCFC_01237	780	8.43e-72	GBPCPCFC_01237-0
GBPCPCFC_01238			GBPCPCFC_01238-0
GBPCPCFC_01239	780	4.31e-91	GBPCPCFC_01239-0
GBPCPCFC_01240	7184	4.46e-259	GBPCPCFC_01240-0
GBPCPCFC_01241	2	1.11e-94	GBPCPCFC_01241-0
GBPCPCFC_01242	2	1.15e-107	GBPCPCFC_01242-0
GBPCPCFC_01243	2	4.73e-70	GBPCPCFC_01243-0
GBPCPCFC_01244	780	1.73e-159	GBPCPCFC_01244-0
GBPCPCFC_01245	780	9.41e-62	GBPCPCFC_01245-0
GBPCPCFC_01246	780	1.31e-236	GBPCPCFC_01246-0
GBPCPCFC_01247			GBPCPCFC_01247-0
GBPCPCFC_01248	780	5.12e-85	GBPCPCFC_01248-0
GBPCPCFC_01249	780	6.23e-22	GBPCPCFC_01249-0
GBPCPCFC_01250	7184	7.40e-209	GBPCPCFC_01250-0
GBPCPCFC_01251	780	2.30e-123	GBPCPCFC_01251-0
GBPCPCFC_01252	1234261	3.05e-05	GBPCPCFC_01252-0
GBPCPCFC_01253	6656	1.18e-250	GBPCPCFC_01253-0
GBPCPCFC_01254	2	1.21e-66	GBPCPCFC_01254-0
GBPCPCFC_01255	33317	2.09e-20	GBPCPCFC_01255-0
GBPCPCFC_01256	775	8.29e-19	GBPCPCFC_01256-0
GBPCPCFC_01257	28211	1.51e-60	GBPCPCFC_01257-0
GBPCPCFC_01258	33392	3.60e-150	GBPCPCFC_01258-0
GBPCPCFC_01259	6656	1.18e-250	GBPCPCFC_01259-0
GBPCPCFC_01260	33392	2.59e-69	GBPCPCFC_01260-0
GBPCPCFC_01261	780	7.83e-06	GBPCPCFC_01261-0
GBPCPCFC_01262	6656	1.18e-250	GBPCPCFC_01262-0
GBPCPCFC_01263	1234261	1.80e-10	GBPCPCFC_01263-0
GBPCPCFC_01264	2	1.21e-66	GBPCPCFC_01264-0
GBPCPCFC_01265	1234261	1.57e-108	GBPCPCFC_01265-0
GBPCPCFC_01266	33317	0.0	GBPCPCFC_01266-0
GBPCPCFC_01267	780	5.03e-108	GBPCPCFC_01267-0
GBPCPCFC_01268	780	6.40e-139	GBPCPCFC_01268-0
GBPCPCFC_01269	780	1.36e-159	GBPCPCFC_01269-0
GBPCPCFC_01270	7184	1.40e-311	GBPCPCFC_01270-0
GBPCPCFC_01271	33317	0.0	GBPCPCFC_01271-0
GBPCPCFC_01272			GBPCPCFC_01272-0
GBPCPCFC_01273	780	2.43e-177	GBPCPCFC_01273-0
GBPCPCFC_01274	780	0.0	GBPCPCFC_01274-0
GBPCPCFC_01275			GBPCPCFC_01275-0
GBPCPCFC_01276	2878922	3.68e-274	GBPCPCFC_01276-0
GBPCPCFC_01277			GBPCPCFC_01277-0
GBPCPCFC_01278	33317	7.21e-118	GBPCPCFC_01278-0
GBPCPCFC_01279	780	1.97e-108	GBPCPCFC_01279-0
GBPCPCFC_01280	7184	4.24e-253	GBPCPCFC_01280-0
GBPCPCFC_01281	1224	9.06e-10	GBPCPCFC_01281-0
GBPCPCFC_01282	7184	5.26e-149	GBPCPCFC_01282-0
GBPCPCFC_01283	7184	3.08e-131	GBPCPCFC_01283-0
GBPCPCFC_01284	780	2.16e-98	GBPCPCFC_01284-0
GBPCPCFC_01285	7184	2.56e-250	GBPCPCFC_01285-0
GBPCPCFC_01286	775	2.31e-90	GBPCPCFC_01286-0
GBPCPCFC_01287	780	1.20e-06	GBPCPCFC_01287-0
GBPCPCFC_01288	2	2.66e-08	GBPCPCFC_01288-0
GBPCPCFC_01289			GBPCPCFC_01289-0
GBPCPCFC_01290			GBPCPCFC_01290-0
GBPCPCFC_01291			GBPCPCFC_01291-0
GBPCPCFC_01292			GBPCPCFC_01292-0
GBPCPCFC_01293	780	6.50e-165	GBPCPCFC_01293-0
GBPCPCFC_01294	35572	8.67e-117	GBPCPCFC_01294-0
GBPCPCFC_01295			GBPCPCFC_01295-0
GBPCPCFC_01296	467174	4.76e-99	GBPCPCFC_01296-0
GBPCPCFC_01297	780	5.32e-09	GBPCPCFC_01297-0
GBPCPCFC_01298	33392	6.59e-15	GBPCPCFC_01298-0
GBPCPCFC_01299	2	1.52e-28	GBPCPCFC_01299-0
GBPCPCFC_01300	2	3.21e-63	GBPCPCFC_01300-0
GBPCPCFC_01301			GBPCPCFC_01301-0
GBPCPCFC_01302	1224	1.10e-26	GBPCPCFC_01302-0
GBPCPCFC_01303			GBPCPCFC_01303-0
GBPCPCFC_01304			GBPCPCFC_01304-0
GBPCPCFC_01305	780	9.21e-84	GBPCPCFC_01305-0
GBPCPCFC_01306	780	1.98e-194	GBPCPCFC_01306-0
GBPCPCFC_01307	780	0.0	GBPCPCFC_01307-0
GBPCPCFC_01308	7184	1.86e-59	GBPCPCFC_01308-0
GBPCPCFC_01309			GBPCPCFC_01309-0
GBPCPCFC_01310	7184	1.21e-160	GBPCPCFC_01310-0
GBPCPCFC_01311			GBPCPCFC_01311-0
GBPCPCFC_01312	780	3.33e-94	GBPCPCFC_01312-0
GBPCPCFC_01313	1224	1.42e-102	GBPCPCFC_01313-0
GBPCPCFC_01314	780	1.59e-117	GBPCPCFC_01314-0
GBPCPCFC_01315	7184	0.0	GBPCPCFC_01315-0
GBPCPCFC_01316	33317	2.66e-71	GBPCPCFC_01316-0
GBPCPCFC_01317	775	6.00e-116	GBPCPCFC_01317-0
GBPCPCFC_01318	7184	8.64e-131	GBPCPCFC_01318-0
GBPCPCFC_01319	780	1.08e-18	GBPCPCFC_01319-0
GBPCPCFC_01320	780	5.77e-97	GBPCPCFC_01320-0
GBPCPCFC_01321	2	2.16e-110	GBPCPCFC_01321-0
GBPCPCFC_01322			GBPCPCFC_01322-0
GBPCPCFC_01323	7184	0.0	GBPCPCFC_01323-0
GBPCPCFC_01324	780	3.04e-161	GBPCPCFC_01324-0
GBPCPCFC_01325	780	7.89e-166	GBPCPCFC_01325-0
GBPCPCFC_01326	1913988	2.01e-84	GBPCPCFC_01326-0
GBPCPCFC_01327	780	2.27e-08	GBPCPCFC_01327-0
GBPCPCFC_01328	2	5.94e-05	GBPCPCFC_01328-0
GBPCPCFC_01329	2	5.97e-22	GBPCPCFC_01329-0
GBPCPCFC_01330			GBPCPCFC_01330-0
GBPCPCFC_01331			GBPCPCFC_01331-0
GBPCPCFC_01332	780	0.0	GBPCPCFC_01332-0
GBPCPCFC_01333	1224	2.13e-42	GBPCPCFC_01333-0
GBPCPCFC_01334	33392	1.21e-95	GBPCPCFC_01334-0
GBPCPCFC_01335	780	0.0	GBPCPCFC_01335-0
GBPCPCFC_01336	2	1.09e-138	GBPCPCFC_01336-0
GBPCPCFC_01337	780	3.78e-39	GBPCPCFC_01337-0
GBPCPCFC_01338			GBPCPCFC_01338-0
GBPCPCFC_01339			GBPCPCFC_01339-0
GBPCPCFC_01340	6656	1.16e-48	GBPCPCFC_01340-0
GBPCPCFC_01341	780	1.47e-141	GBPCPCFC_01341-0
GBPCPCFC_01342	780	5.11e-123	GBPCPCFC_01342-0
GBPCPCFC_01343	780	0.0	GBPCPCFC_01343-0
GBPCPCFC_01344	2	1.42e-72	GBPCPCFC_01344-0
GBPCPCFC_01345	780	1.69e-161	GBPCPCFC_01345-0
GBPCPCFC_01346	7184	5.71e-52	GBPCPCFC_01346-0
GBPCPCFC_01347	780	2.63e-82	GBPCPCFC_01347-0
GBPCPCFC_01348	7184	4.52e-136	GBPCPCFC_01348-0
GBPCPCFC_01349	766	6.74e-155	GBPCPCFC_01349-0
GBPCPCFC_01350	7184	1.29e-77	GBPCPCFC_01350-0
GBPCPCFC_01351	780	5.06e-40	GBPCPCFC_01351-0
GBPCPCFC_01352	780	3.29e-227	GBPCPCFC_01352-0
GBPCPCFC_01353	780	6.64e-68	GBPCPCFC_01353-0
GBPCPCFC_01354	6656	2.27e-45	GBPCPCFC_01354-0
GBPCPCFC_01355	780	1.54e-57	GBPCPCFC_01355-0
GBPCPCFC_01356			GBPCPCFC_01356-0
GBPCPCFC_01357			GBPCPCFC_01357-0
GBPCPCFC_01358	780	6.51e-163	GBPCPCFC_01358-0
GBPCPCFC_01359	775	5.74e-119	GBPCPCFC_01359-0
GBPCPCFC_01360	780	5.58e-83	GBPCPCFC_01360-0
GBPCPCFC_01361	6656	1.68e-257	GBPCPCFC_01361-0
GBPCPCFC_01362	7184	1.68e-113	GBPCPCFC_01362-0
GBPCPCFC_01363	780	3.34e-96	GBPCPCFC_01363-0
GBPCPCFC_01364	2762512	1.78e-86	GBPCPCFC_01364-0
GBPCPCFC_01365	766	2.39e-32	GBPCPCFC_01365-0
GBPCPCFC_01366	780	6.65e-169	GBPCPCFC_01366-0
GBPCPCFC_01367	780	1.16e-158	GBPCPCFC_01367-0
GBPCPCFC_01368	780	1.21e-16	GBPCPCFC_01368-0
GBPCPCFC_01369	28211	0.0	GBPCPCFC_01369-0
GBPCPCFC_01370	7184	0.0	GBPCPCFC_01370-0
GBPCPCFC_01371	7184	4.73e-155	GBPCPCFC_01371-0
GBPCPCFC_01372	7184	1.55e-96	GBPCPCFC_01372-0
GBPCPCFC_01373	7184	1.64e-75	GBPCPCFC_01373-0
GBPCPCFC_01374	780	1.17e-289	GBPCPCFC_01374-0
GBPCPCFC_01375	7184	7.42e-210	GBPCPCFC_01375-0
GBPCPCFC_01376	7184	0.0	GBPCPCFC_01376-0
GBPCPCFC_01377	7184	6.39e-169	GBPCPCFC_01377-0
GBPCPCFC_01378			GBPCPCFC_01378-0
GBPCPCFC_01379	780	3.17e-285	GBPCPCFC_01379-0
GBPCPCFC_01380			GBPCPCFC_01380-0
GBPCPCFC_01381	780	7.93e-55	GBPCPCFC_01381-0
GBPCPCFC_01382	780	2.57e-142	GBPCPCFC_01382-0
GBPCPCFC_01383	780	5.97e-92	GBPCPCFC_01383-0
GBPCPCFC_01384	780	1.30e-57	GBPCPCFC_01384-0
GBPCPCFC_01385	780	1.57e-297	GBPCPCFC_01385-0
GBPCPCFC_01386	780	0.0	GBPCPCFC_01386-0
GBPCPCFC_01387	780	0.0	GBPCPCFC_01387-0
GBPCPCFC_01388	7184	5.26e-256	GBPCPCFC_01388-0
GBPCPCFC_01389	780	6.32e-123	GBPCPCFC_01389-0
GBPCPCFC_01390	780	4.80e-46	GBPCPCFC_01390-0
GBPCPCFC_01391	780	4.89e-94	GBPCPCFC_01391-0
GBPCPCFC_01392	780	6.84e-32	GBPCPCFC_01392-0
GBPCPCFC_01393	780	1.48e-71	GBPCPCFC_01393-0
GBPCPCFC_01394	2698648	4.02e-13	GBPCPCFC_01394-0
GBPCPCFC_01395	35572	8.70e-74	GBPCPCFC_01395-0
GBPCPCFC_01396	2	1.21e-66	GBPCPCFC_01396-0
GBPCPCFC_01397	7184	9.83e-176	GBPCPCFC_01397-0
GBPCPCFC_01398	780	4.70e-66	GBPCPCFC_01398-0
GBPCPCFC_01399	780	3.06e-49	GBPCPCFC_01399-0
GBPCPCFC_01400	780	1.74e-53	GBPCPCFC_01400-0
GBPCPCFC_01401	780	1.37e-90	GBPCPCFC_01401-0
GBPCPCFC_01402	780	1.97e-108	GBPCPCFC_01402-0
GBPCPCFC_01403	780	2.04e-09	GBPCPCFC_01403-0
GBPCPCFC_01404	7184	9.48e-44	GBPCPCFC_01404-0
GBPCPCFC_01405	7184	0.0	GBPCPCFC_01405-0
GBPCPCFC_01406	7184	1.50e-307	GBPCPCFC_01406-0
GBPCPCFC_01407	7184	1.57e-44	GBPCPCFC_01407-0
GBPCPCFC_01408	7184	2.26e-50	GBPCPCFC_01408-0
GBPCPCFC_01409	780	7.19e-100	GBPCPCFC_01409-0
GBPCPCFC_01410	780	1.10e-85	GBPCPCFC_01410-0
GBPCPCFC_01411	780	2.91e-221	GBPCPCFC_01411-0
GBPCPCFC_01412	7184	0.0	GBPCPCFC_01412-0
GBPCPCFC_01413	780	5.05e-70	GBPCPCFC_01413-0
GBPCPCFC_01414			GBPCPCFC_01414-0
GBPCPCFC_01415	2	1.22e-66	GBPCPCFC_01415-0
GBPCPCFC_01416			GBPCPCFC_01416-0
GBPCPCFC_01417	780	4.94e-91	GBPCPCFC_01417-0
GBPCPCFC_01418			GBPCPCFC_01418-0
GBPCPCFC_01419	7184	0.0	GBPCPCFC_01419-0
GBPCPCFC_01420	7184	2.60e-44	GBPCPCFC_01420-0
GBPCPCFC_01421	780	2.12e-156	GBPCPCFC_01421-0
GBPCPCFC_01422	780	1.78e-72	GBPCPCFC_01422-0
GBPCPCFC_01423			GBPCPCFC_01423-0
GBPCPCFC_01424			GBPCPCFC_01424-0
GBPCPCFC_01425	780	1.59e-40	GBPCPCFC_01425-0
GBPCPCFC_01426	2	1.22e-66	GBPCPCFC_01426-0
GBPCPCFC_01427	780	2.20e-120	GBPCPCFC_01427-0
GBPCPCFC_01428	33317	7.76e-186	GBPCPCFC_01428-0
GBPCPCFC_01429			GBPCPCFC_01429-0
GBPCPCFC_01430			GBPCPCFC_01430-0
GBPCPCFC_01431	7184	0.0	GBPCPCFC_01431-0
GBPCPCFC_01432	6656	1.24e-17	GBPCPCFC_01432-0
GBPCPCFC_01433	766	0.0	GBPCPCFC_01433-0
GBPCPCFC_01434			GBPCPCFC_01434-0
GBPCPCFC_01435	780	6.04e-38	GBPCPCFC_01435-0
GBPCPCFC_01436			GBPCPCFC_01436-0
GBPCPCFC_01437	2	2.16e-49	GBPCPCFC_01437-0
GBPCPCFC_01438	2	1.30e-04	GBPCPCFC_01438-0
GBPCPCFC_01439	131567	6.50e-173	GBPCPCFC_01439-0
GBPCPCFC_01440	2	4.95e-66	GBPCPCFC_01440-0
GBPCPCFC_01441			GBPCPCFC_01441-0
GBPCPCFC_01442	6656	1.22e-156	GBPCPCFC_01442-0
GBPCPCFC_01443	7184	1.91e-117	GBPCPCFC_01443-0
GBPCPCFC_01444	780	0.0	GBPCPCFC_01444-0
GBPCPCFC_01445	780	4.30e-25	GBPCPCFC_01445-0
GBPCPCFC_01446	6656	1.65e-142	GBPCPCFC_01446-0
GBPCPCFC_01447	780	1.54e-175	GBPCPCFC_01447-0
GBPCPCFC_01448			GBPCPCFC_01448-0
GBPCPCFC_01449	780	2.23e-189	GBPCPCFC_01449-0
GBPCPCFC_01450	7184	1.58e-257	GBPCPCFC_01450-0
GBPCPCFC_01451	7184	1.38e-170	GBPCPCFC_01451-0
GBPCPCFC_01452	7184	1.67e-140	GBPCPCFC_01452-0
GBPCPCFC_01453	28211	4.19e-109	GBPCPCFC_01453-0
GBPCPCFC_01454			GBPCPCFC_01454-0
GBPCPCFC_01455	7184	0.0	GBPCPCFC_01455-0
GBPCPCFC_01456	780	5.00e-117	GBPCPCFC_01456-0
GBPCPCFC_01457	7184	2.17e-282	GBPCPCFC_01457-0
GBPCPCFC_01458	780	4.73e-59	GBPCPCFC_01458-0
GBPCPCFC_01459	780	3.58e-33	GBPCPCFC_01459-0
GBPCPCFC_01460	7184	0.0	GBPCPCFC_01460-0
GBPCPCFC_01461			GBPCPCFC_01461-0
GBPCPCFC_01462	2	1.22e-66	GBPCPCFC_01462-0
GBPCPCFC_01463			GBPCPCFC_01463-0
GBPCPCFC_01464			GBPCPCFC_01464-0
GBPCPCFC_01465			GBPCPCFC_01465-0
GBPCPCFC_01466			GBPCPCFC_01466-0
GBPCPCFC_01467	780	4.42e-51	GBPCPCFC_01467-0
GBPCPCFC_01468	6656	2.67e-85	GBPCPCFC_01468-0
GBPCPCFC_01469	7184	5.92e-36	GBPCPCFC_01469-0
GBPCPCFC_01470	780	2.38e-67	GBPCPCFC_01470-0
GBPCPCFC_01471	780	1.11e-103	GBPCPCFC_01471-0
GBPCPCFC_01472	780	1.20e-69	GBPCPCFC_01472-0
GBPCPCFC_01473	780	8.21e-170	GBPCPCFC_01473-0
GBPCPCFC_01474	28211	1.03e-200	GBPCPCFC_01474-0
GBPCPCFC_01475	28211	0.0	GBPCPCFC_01475-0
GBPCPCFC_01476	780	7.73e-223	GBPCPCFC_01476-0
GBPCPCFC_01477	7184	1.44e-183	GBPCPCFC_01477-0
GBPCPCFC_01478	7184	5.87e-93	GBPCPCFC_01478-0
GBPCPCFC_01479	780	6.96e-57	GBPCPCFC_01479-0
GBPCPCFC_01480	7184	1.00e-98	GBPCPCFC_01480-0
GBPCPCFC_01481	7184	2.37e-139	GBPCPCFC_01481-0
GBPCPCFC_01482	780	2.55e-72	GBPCPCFC_01482-0
GBPCPCFC_01483	7184	2.37e-293	GBPCPCFC_01483-0
GBPCPCFC_01484	7184	0.0	GBPCPCFC_01484-0
GBPCPCFC_01485	780	1.29e-31	GBPCPCFC_01485-0
GBPCPCFC_01486	7184	5.02e-283	GBPCPCFC_01486-0
GBPCPCFC_01487	780	1.08e-275	GBPCPCFC_01487-0
GBPCPCFC_01488	780	5.70e-62	GBPCPCFC_01488-0
GBPCPCFC_01489	33990	9.10e-38	GBPCPCFC_01489-0
GBPCPCFC_01490	131567	1.80e-05	GBPCPCFC_01490-0
GBPCPCFC_01491	780	1.21e-258	GBPCPCFC_01491-0
GBPCPCFC_01492			GBPCPCFC_01492-0
GBPCPCFC_01493	780	1.44e-293	GBPCPCFC_01493-0
GBPCPCFC_01494	2878922	2.12e-31	GBPCPCFC_01494-0
GBPCPCFC_01495	780	3.94e-190	GBPCPCFC_01495-0
GBPCPCFC_01496	766	0.0	GBPCPCFC_01496-0
GBPCPCFC_01497	7184	1.59e-169	GBPCPCFC_01497-0
GBPCPCFC_01498			GBPCPCFC_01498-0
GBPCPCFC_01499	780	5.16e-87	GBPCPCFC_01499-0
GBPCPCFC_01500	33392	1.86e-12	GBPCPCFC_01500-0
GBPCPCFC_01501			GBPCPCFC_01501-0
GBPCPCFC_01502	33317	1.28e-07	GBPCPCFC_01502-0
GBPCPCFC_01503	780	3.55e-117	GBPCPCFC_01503-0
GBPCPCFC_01504	780	2.88e-213	GBPCPCFC_01504-0
GBPCPCFC_01505	780	3.03e-82	GBPCPCFC_01505-0
GBPCPCFC_01506	780	4.50e-45	GBPCPCFC_01506-0
GBPCPCFC_01507	780	1.07e-122	GBPCPCFC_01507-0
GBPCPCFC_01508	780	3.08e-195	GBPCPCFC_01508-0
GBPCPCFC_01509			GBPCPCFC_01509-0
GBPCPCFC_01510	780	1.36e-23	GBPCPCFC_01510-0
GBPCPCFC_01511	780	1.24e-91	GBPCPCFC_01511-0
GBPCPCFC_01512	780	5.95e-131	GBPCPCFC_01512-0
GBPCPCFC_01513	780	3.63e-128	GBPCPCFC_01513-0
GBPCPCFC_01514	7184	1.36e-75	GBPCPCFC_01514-0
GBPCPCFC_01515	33317	3.19e-300	GBPCPCFC_01515-0
GBPCPCFC_01516	7184	5.92e-126	GBPCPCFC_01516-0
GBPCPCFC_01517	780	1.20e-135	GBPCPCFC_01517-0
GBPCPCFC_01518	780	3.86e-95	GBPCPCFC_01518-0
GBPCPCFC_01519	7184	6.14e-198	GBPCPCFC_01519-0
GBPCPCFC_01520	7184	0.0	GBPCPCFC_01520-0
GBPCPCFC_01521	7184	1.62e-250	GBPCPCFC_01521-0
GBPCPCFC_01522	7184	4.12e-109	GBPCPCFC_01522-0
GBPCPCFC_01523	780	1.91e-83	GBPCPCFC_01523-0
GBPCPCFC_01524	6656	1.85e-190	GBPCPCFC_01524-0
GBPCPCFC_01525	780	2.07e-132	GBPCPCFC_01525-0
GBPCPCFC_01526			GBPCPCFC_01526-0
GBPCPCFC_01527	400060	5.16e-43	GBPCPCFC_01527-0
GBPCPCFC_01528	1224	1.08e-08	GBPCPCFC_01528-0
GBPCPCFC_01529	780	9.02e-196	GBPCPCFC_01529-0
GBPCPCFC_01530	7184	0.0	GBPCPCFC_01530-0
GBPCPCFC_01531	780	2.46e-208	GBPCPCFC_01531-0
GBPCPCFC_01532	7184	4.43e-132	GBPCPCFC_01532-0
GBPCPCFC_01533	7184	6.26e-74	GBPCPCFC_01533-0
GBPCPCFC_01534	780	6.63e-78	GBPCPCFC_01534-0
GBPCPCFC_01535	28211	7.81e-27	GBPCPCFC_01535-0
GBPCPCFC_01536	780	2.83e-71	GBPCPCFC_01536-0
GBPCPCFC_01537	7184	1.67e-111	GBPCPCFC_01537-0
GBPCPCFC_01538	780	2.67e-151	GBPCPCFC_01538-0
GBPCPCFC_01539	7184	3.45e-114	GBPCPCFC_01539-0
GBPCPCFC_01540	35572	0.0	GBPCPCFC_01540-0
GBPCPCFC_01541	766	1.12e-126	GBPCPCFC_01541-0
GBPCPCFC_01542			GBPCPCFC_01542-0
GBPCPCFC_01543	7184	2.85e-192	GBPCPCFC_01543-0
GBPCPCFC_01544	780	2.14e-88	GBPCPCFC_01544-0
GBPCPCFC_01545	780	2.14e-173	GBPCPCFC_01545-0
GBPCPCFC_01546	7184	5.31e-314	GBPCPCFC_01546-0
GBPCPCFC_01547			GBPCPCFC_01547-0
GBPCPCFC_01548	780	3.10e-142	GBPCPCFC_01548-0
GBPCPCFC_01549	7184	4.06e-85	GBPCPCFC_01549-0
GBPCPCFC_01550	780	3.56e-72	GBPCPCFC_01550-0
GBPCPCFC_01551			GBPCPCFC_01551-0
GBPCPCFC_01552			GBPCPCFC_01552-0
GBPCPCFC_01553	780	3.16e-97	GBPCPCFC_01553-0
GBPCPCFC_01554	780	2.44e-46	GBPCPCFC_01554-0
GBPCPCFC_01555	7184	3.54e-101	GBPCPCFC_01555-0
GBPCPCFC_01556	7184	1.04e-22	GBPCPCFC_01556-0
GBPCPCFC_01557	780	1.73e-16	GBPCPCFC_01557-0
GBPCPCFC_01558	780	6.17e-25	GBPCPCFC_01558-0
GBPCPCFC_01559			GBPCPCFC_01559-0
GBPCPCFC_01560			GBPCPCFC_01560-0
GBPCPCFC_01561			GBPCPCFC_01561-0
GBPCPCFC_01562	7184	2.72e-19	GBPCPCFC_01562-0
GBPCPCFC_01563			GBPCPCFC_01563-0
GBPCPCFC_01564	953	2.31e-155	GBPCPCFC_01564-0
GBPCPCFC_01565	131567	1.31e-172	GBPCPCFC_01565-0
GBPCPCFC_01566	780	3.87e-31	GBPCPCFC_01566-0
GBPCPCFC_01567	780	1.29e-217	GBPCPCFC_01567-0
GBPCPCFC_01568	780	1.07e-109	GBPCPCFC_01568-0
GBPCPCFC_01569	780	1.66e-143	GBPCPCFC_01569-0
GBPCPCFC_01570	780	1.92e-137	GBPCPCFC_01570-0
GBPCPCFC_01571	780	1.75e-90	GBPCPCFC_01571-0
GBPCPCFC_01572	7184	5.62e-109	GBPCPCFC_01572-0
GBPCPCFC_01573	780	1.61e-62	GBPCPCFC_01573-0
GBPCPCFC_01574	780	2.31e-128	GBPCPCFC_01574-0
GBPCPCFC_01575	780	0.0	GBPCPCFC_01575-0
GBPCPCFC_01576	780	1.84e-49	GBPCPCFC_01576-0
GBPCPCFC_01577	7184	3.09e-280	GBPCPCFC_01577-0
GBPCPCFC_01578			GBPCPCFC_01578-0
GBPCPCFC_01579	780	1.54e-101	GBPCPCFC_01579-0
GBPCPCFC_01580	780	6.89e-59	GBPCPCFC_01580-0
GBPCPCFC_01581			GBPCPCFC_01581-0
GBPCPCFC_01582	7184	1.03e-306	GBPCPCFC_01582-0
GBPCPCFC_01583	780	1.12e-246	GBPCPCFC_01583-0
GBPCPCFC_01584	7184	9.22e-116	GBPCPCFC_01584-0
GBPCPCFC_01585			GBPCPCFC_01585-0
GBPCPCFC_01586	780	1.69e-57	GBPCPCFC_01586-0
GBPCPCFC_01587	7184	1.32e-188	GBPCPCFC_01587-0
GBPCPCFC_01588	2878922	5.34e-89	GBPCPCFC_01588-0
GBPCPCFC_01589	780	0.0	GBPCPCFC_01589-0
GBPCPCFC_01590	7184	6.71e-227	GBPCPCFC_01590-0
GBPCPCFC_01591	46469	3.03e-04	GBPCPCFC_01591-0
GBPCPCFC_01592	780	0.0	GBPCPCFC_01592-0
GBPCPCFC_01593	356	7.59e-08	GBPCPCFC_01593-0
GBPCPCFC_01594	1878942	2.13e-221	GBPCPCFC_01594-0
GBPCPCFC_01595	780	0.0	GBPCPCFC_01595-0
GBPCPCFC_01596			GBPCPCFC_01596-0
GBPCPCFC_01597	7184	0.0	GBPCPCFC_01597-0
GBPCPCFC_01598	780	1.85e-91	GBPCPCFC_01598-0
GBPCPCFC_01599	780	2.48e-34	GBPCPCFC_01599-0
GBPCPCFC_01600			GBPCPCFC_01600-0
GBPCPCFC_01601	780	1.75e-51	GBPCPCFC_01601-0
GBPCPCFC_01602	780	1.40e-155	GBPCPCFC_01602-0
GBPCPCFC_01603	7184	1.42e-188	GBPCPCFC_01603-0
