g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
GBPCPCFC_01570,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,909,-0.0521,0.0286,0.0135,0,0,0.2756,0.0,0.3209,0.0,0.3729,0.7737,-0.1026
GBPCPCFC_01571,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,459,-0.641,-0.5856,0.0143,0,0,0.015,0.8169,0.0408,0.5297,0.3246,-0.6066,-0.5339
GBPCPCFC_01572,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,741,-0.2719,-0.2007,0.0154,0,0,0.0667,0.2874,0.0931,0.1373,0.3536,0.2206,-0.2754
GBPCPCFC_01573,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,474,-0.6213,-0.5651,0.0161,0,0,0.1005,0.1198,0.1834,0.0043,0.3101,-1.0206,-0.6632
GBPCPCFC_01574,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1092,0.1874,0.2784,0.0182,0,0,0.2514,0.0001,0.3011,0.0,0.3123,-0.9594,-0.6441
GBPCPCFC_01575,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2313,1.7851,1.9449,0.0217,0,0,0.3292,0.0,0.4184,0.0,0.3359,-0.2836,-0.4329
GBPCPCFC_01576,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,723,-0.2955,-0.2252,0.0232,0,0,0.0648,0.3018,0.0915,0.1443,0.3458,-0.0021,-0.345
GBPCPCFC_01577,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1452,0.6584,0.7698,0.0257,0,0,0.1479,0.0179,0.1758,0.0048,0.3822,1.0392,-0.0197
GBPCPCFC_01578,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1170,0.2894,0.3849,0.0282,0,0,0.0907,0.1477,0.1093,0.081,0.3598,0.3992,-0.2196
GBPCPCFC_01579,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,621,-0.429,-0.3645,0.0299,0,0,0.2207,0.0004,0.2315,0.0002,0.3172,-0.8177,-0.5998
GBPCPCFC_01580,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,393,-0.7273,-0.6757,0.0308,0,0,0.3044,0.0,0.395,0.0,0.3104,-1.0119,-0.6605
GBPCPCFC_01581,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1794,1.106,1.2366,0.0341,0,0,0.249,0.0001,0.259,0.0,0.3378,-0.2303,-0.4163
GBPCPCFC_01582,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1512,0.737,0.8517,0.037,0,0,0.2687,0.0,0.3143,0.0,0.4101,1.8339,0.2286
GBPCPCFC_01583,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1344,0.5171,0.6224,0.0393,0,0,0.3028,0.0,0.3817,0.0,0.3557,0.28,-0.2569
GBPCPCFC_01584,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,561,-0.5075,-0.4464,0.0402,0,0,0.3044,0.0,0.3168,0.0,0.3619,0.457,-0.2015
GBPCPCFC_01585,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,138,-1.061,-1.0237,0.0406,0,0,0.2231,0.0161,0.3204,0.0005,0.1812,-4.7048,-1.8143
GBPCPCFC_01586,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,351,-0.7823,-0.733,0.0413,0,0,0.2344,0.0003,0.2687,0.0,0.3134,-0.9274,-0.6341
GBPCPCFC_01587,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1014,0.0853,0.1719,0.0429,0,0,0.1712,0.006,0.1658,0.0079,0.356,0.2903,-0.2537
GBPCPCFC_01588,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,963,0.0186,0.1023,0.0443,0,0,0.1865,0.0027,0.2373,0.0001,0.3063,-1.129,-0.6971
GBPCPCFC_01589,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1764,1.0667,1.1956,0.0471,0,0,0.3697,0.0,0.4122,0.0,0.3798,0.9702,-0.0412
GBPCPCFC_01590,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1524,0.7527,0.868,0.0494,0,0,0.268,0.0,0.3256,0.0,0.3524,0.1859,-0.2863
GBPCPCFC_01591,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,993,0.0578,0.1433,0.051,0,0,0.2518,0.0,0.2546,0.0,0.3515,0.1601,-0.2943
GBPCPCFC_01592,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1845,1.1727,1.3062,0.0537,0,0,0.3497,0.0,0.4012,0.0,0.355,0.2616,-0.2626
GBPCPCFC_01593,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,90,-1.1238,-1.0892,0.0539,0,0,-0.1164,0.1135,-0.1058,0.1506,0.5556,5.9904,1.5273
GBPCPCFC_01594,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1674,0.9489,1.0728,0.0567,0,0,0.2699,0.0,0.3137,0.0,0.4158,1.9973,0.2797
GBPCPCFC_01595,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,3471,3.3004,3.5255,0.0618,0,0,0.3536,0.0,0.3987,0.0,0.3267,-0.547,-0.5152
GBPCPCFC_01596,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,516,-0.5664,-0.5078,0.063,0,0,0.0585,0.3511,0.1207,0.0538,0.3643,0.5281,-0.1793
GBPCPCFC_01597,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,3276,3.0452,3.2593,0.0679,0,0,0.2113,0.0007,0.2821,0.0,0.3513,0.1568,-0.2954
GBPCPCFC_01598,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,633,-0.4133,-0.3481,0.0689,0,0,0.1743,0.0059,0.2237,0.0004,0.3112,-0.9895,-0.6535
GBPCPCFC_01599,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,201,-0.9786,-0.9377,0.0696,0,0,0.1974,0.0028,0.1592,0.0161,0.3881,1.2056,0.0323
GBPCPCFC_01600,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1845,1.1727,1.3062,0.0732,0,0,0.3474,0.0,0.3496,0.0,0.3837,1.0822,-0.0062
GBPCPCFC_01601,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,315,-0.8294,-0.7821,0.0743,0,0,0.144,0.0327,0.1604,0.0173,0.3111,-0.9925,-0.6544
GBPCPCFC_01602,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1164,0.2816,0.3767,0.0761,0,0,0.2582,0.0,0.3055,0.0,0.3454,-0.0141,-0.3487
GBPCPCFC_01603,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,882,-0.0874,-0.0082,0.0774,0,0,0.202,0.0012,0.2411,0.0001,0.4025,1.618,0.1612
GBPCPCFC_01604,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1161,0.2777,0.3726,0.0793,0,0,0.257,0.0,0.2817,0.0,0.3902,1.2662,0.0513
GBPCPCFC_01605,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1887,1.2277,1.3635,0.0824,0,0,0.241,0.0001,0.2406,0.0001,0.3487,0.0813,-0.3189
GBPCPCFC_01606,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1758,1.0589,1.1874,0.0852,0,0,0.2533,0.0,0.2347,0.0002,0.3606,0.4223,-0.2124
GBPCPCFC_01607,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,480,-0.6135,-0.5569,0.0862,0,0,0.1329,0.0489,0.2353,0.0004,0.2896,-1.6075,-0.8466
GBPCPCFC_01608,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,726,-0.2916,-0.2212,0.0873,0,0,0.1539,0.0137,0.1739,0.0053,0.3691,0.6654,-0.1365
GBPCPCFC_01609,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1674,0.9489,1.0728,0.0899,0,0,0.2109,0.0007,0.2628,0.0,0.3519,0.1713,-0.2908
GBPCPCFC_01610,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,312,-0.8333,-0.7862,0.0904,0,0,0.0669,0.308,0.1099,0.0934,0.3846,1.1073,0.0016
GBPCPCFC_01611,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1026,0.101,0.1883,0.0924,0,0,0.0533,0.403,0.1267,0.0462,0.2924,-1.5271,-0.8215
GBPCPCFC_01612,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,681,-0.3505,-0.2826,0.0934,0,0,0.2752,0.0,0.234,0.0002,0.3304,-0.4416,-0.4823
GBPCPCFC_01613,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1527,0.7566,0.8721,0.0958,0,0,0.2105,0.0007,0.3466,0.0,0.3346,-0.3203,-0.4444
GBPCPCFC_01614,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1617,0.8743,0.995,0.0981,0,0,0.28,0.0,0.374,0.0,0.3414,-0.128,-0.3843
GBPCPCFC_01615,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,912,-0.0482,0.0327,0.0996,0,0,0.2476,0.0001,0.2371,0.0001,0.3026,-1.2347,-0.7301
GBPCPCFC_01616,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,129,-1.0728,-1.036,0.0999,0,0,-0.121,0.1827,-0.1034,0.2551,0.3488,0.0852,-0.3177
GBPCPCFC_01617,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1245,0.3876,0.4872,0.1017,0,0,0.2553,0.0,0.3283,0.0,0.3502,0.1242,-0.3056
GBPCPCFC_01618,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1929,1.2826,1.4208,0.1047,0,0,0.3415,0.0,0.3551,0.0,0.3567,0.3087,-0.2479
GBPCPCFC_01619,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,465,-0.6331,-0.5774,0.1063,0,0,0.112,0.0784,0.1842,0.0036,0.3161,-0.8492,-0.6096
GBPCPCFC_01620,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2271,1.7301,1.8876,0.1099,0,0,0.1699,0.0064,0.2465,0.0001,0.2871,-1.6785,-0.8688
GBPCPCFC_01621,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,162,-1.0296,-0.991,0.1103,0,0,-0.0238,0.7422,-0.0645,0.3726,0.321,-0.7104,-0.5663
GBPCPCFC_01622,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,762,-0.2445,-0.172,0.1119,0,0,0.1584,0.0111,0.269,0.0,0.3714,0.7295,-0.1164
GBPCPCFC_01623,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1371,0.5524,0.6592,0.1141,0,0,0.2288,0.0002,0.2273,0.0002,0.3421,-0.1077,-0.378
GBPCPCFC_01624,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,83,-1.133,-1.0988,0.1143,0,0,0.2123,0.0082,0.0557,0.4924,0.5783,6.6405,1.7304
GBPCPCFC_01625,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,462,-0.637,-0.5815,0.1158,0,0,0.1562,0.0138,0.1706,0.0071,0.355,0.2606,-0.2629
GBPCPCFC_01626,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,306,-0.8412,-0.7944,0.1167,0,0,0.0604,0.3668,0.0812,0.2249,0.3203,-0.7311,-0.5728
GBPCPCFC_01627,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,459,-0.641,-0.5856,0.1174,0,0,0.2262,0.0003,0.2146,0.0005,0.3355,-0.2955,-0.4367
GBPCPCFC_01628,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,876,-0.0953,-0.0164,0.1189,0,0,0.3296,0.0,0.4403,0.0,0.3025,-1.2382,-0.7312
GBPCPCFC_01629,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2427,1.9343,2.1005,0.1229,0,0,0.314,0.0,0.442,0.0,0.3618,0.4545,-0.2024
GBPCPCFC_01630,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1293,0.4504,0.5527,0.1249,0,0,0.1825,0.0034,0.2033,0.0011,0.3534,0.2167,-0.2766
GBPCPCFC_01631,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,525,-0.5546,-0.4955,0.1261,0,0,0.1213,0.0526,0.2083,0.0008,0.4705,3.56,0.7679
GBPCPCFC_01632,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,228,-0.9432,-0.9009,0.1268,0,0,0.0404,0.5526,0.0324,0.6342,0.3596,0.3941,-0.2212
GBPCPCFC_01633,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1017,0.0892,0.176,0.1284,0,0,0.1709,0.0061,0.2081,0.0008,0.3412,-0.133,-0.3859
GBPCPCFC_01634,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,456,-0.6449,-0.5897,0.1292,0,0,0.1503,0.0195,0.149,0.0207,0.3487,0.0808,-0.3191
GBPCPCFC_01635,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,666,-0.3701,-0.303,0.1304,0,0,0.143,0.0243,0.2898,0.0,0.3273,-0.5293,-0.5097
GBPCPCFC_01636,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,450,-0.6527,-0.5979,0.1312,0,0,0.18,0.0058,0.0966,0.1407,0.3644,0.531,-0.1784
GBPCPCFC_01637,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,522,-0.5585,-0.4996,0.1327,0,0,0.0625,0.319,0.0835,0.1829,0.3946,1.3935,0.091
GBPCPCFC_01638,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1053,0.1363,0.2252,0.1346,0,0,0.2298,0.0002,0.2802,0.0,0.3419,-0.1135,-0.3798
GBPCPCFC_01639,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1071,0.1599,0.2497,0.1364,0,0,0.0622,0.3218,0.1169,0.0618,0.3175,-0.8111,-0.5978
GBPCPCFC_01640,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2730,2.3308,2.5141,0.1407,0,0,0.3028,0.0,0.4269,0.0,0.3806,0.9922,-0.0344
GBPCPCFC_01641,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,270,-0.8883,-0.8435,0.1416,0,0,-0.0296,0.6578,0.0343,0.6075,0.3185,-0.7809,-0.5883
GBPCPCFC_01642,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,405,-0.7116,-0.6593,0.1424,0,0,0.248,0.0002,0.2358,0.0003,0.3605,0.4182,-0.2137
GBPCPCFC_01643,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,204,-0.9746,-0.9336,0.143,0,0,0.0067,0.9213,-0.0057,0.9331,0.3578,0.3425,-0.2373
GBPCPCFC_01644,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,372,-0.7548,-0.7043,0.1436,0,0,0.108,0.0897,0.0352,0.5807,0.371,0.7174,-0.1202
GBPCPCFC_01645,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,765,-0.2405,-0.1679,0.145,0,0,0.0994,0.1125,0.1149,0.0664,0.3451,-0.0216,-0.3511
GBPCPCFC_01646,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,738,-0.2759,-0.2048,0.1461,0,0,0.192,0.0024,0.2523,0.0001,0.3252,-0.5899,-0.5287
GBPCPCFC_01647,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,321,-0.8215,-0.7739,0.1466,0,0,0.0669,0.286,0.1014,0.1054,0.3364,-0.2687,-0.4283
GBPCPCFC_01648,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1842,1.1688,1.3021,0.1495,0,0,0.2944,0.0,0.3183,0.0,0.3654,0.5573,-0.1702
GBPCPCFC_01649,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,822,-0.1659,-0.0901,0.1508,0,0,0.1876,0.0026,0.2864,0.0,0.3577,0.3374,-0.2389
GBPCPCFC_01650,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,915,-0.0443,0.0368,0.1522,0,0,0.0793,0.2058,0.064,0.3079,0.3169,-0.826,-0.6024
GBPCPCFC_01651,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2127,1.5417,1.6911,0.1553,0,0,0.1712,0.006,0.2725,0.0,0.3042,-1.1904,-0.7163
GBPCPCFC_01652,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,525,-0.5546,-0.4955,0.1563,0,0,0.1958,0.0027,0.1438,0.0282,0.2857,-1.718,-0.8811
GBPCPCFC_01653,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2340,1.8204,1.9818,0.16,0,0,0.3343,0.0,0.4011,0.0,0.3329,-0.3699,-0.4599
GBPCPCFC_01654,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,357,-0.7744,-0.7248,0.1607,0,0,-0.0092,0.8867,0.0264,0.6838,0.3109,-0.9978,-0.6561
GBPCPCFC_01655,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1191,0.3169,0.4135,0.1629,0,0,0.1953,0.0017,0.2726,0.0,0.3392,-0.1898,-0.4036
GBPCPCFC_01656,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,246,-0.9197,-0.8763,0.1633,0,0,0.1302,0.0627,0.1584,0.0233,0.3089,-1.0544,-0.6738
GBPCPCFC_01657,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,258,-0.904,-0.8599,0.1645,0,0,-0.007,0.9155,-0.0311,0.6379,0.3721,0.7495,-0.1102
GBPCPCFC_01658,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1260,0.4072,0.5077,0.1665,0,0,0.3392,0.0,0.3638,0.0,0.4183,2.0682,0.3018
GBPCPCFC_01659,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2292,1.7576,1.9163,0.171,0,0,-0.0441,0.4827,-0.0458,0.4656,0.3394,-0.1832,-0.4016
GBPCPCFC_01660,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1233,0.3719,0.4709,0.1732,0,0,0.1547,0.0132,0.2294,0.0002,0.339,-0.1955,-0.4054
GBPCPCFC_01661,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1854,1.1845,1.3185,0.176,0,0,0.4638,0.0,0.5271,0.0,0.3236,-0.635,-0.5427
GBPCPCFC_01662,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,888,-0.0796,-0.0,0.1773,0,0,0.1503,0.0161,0.1933,0.0019,0.3604,0.4144,-0.2149
GBPCPCFC_01663,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1116,0.2188,0.3112,0.1792,0,0,0.1348,0.031,0.2312,0.0002,0.3253,-0.5881,-0.5281
GBPCPCFC_01664,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,306,-0.8412,-0.7944,0.1799,0,0,0.094,0.1583,0.1129,0.0898,0.366,0.5759,-0.1644
GBPCPCFC_01665,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,567,-0.4996,-0.4382,0.181,0,0,0.1337,0.0325,0.1458,0.0196,0.3333,-0.3577,-0.4561
GBPCPCFC_01666,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1230,0.3679,0.4668,0.1829,0,0,0.2311,0.0002,0.2613,0.0,0.335,-0.3112,-0.4416
GBPCPCFC_01667,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1761,1.0628,1.1915,0.1864,0,0,0.2895,0.0,0.4188,0.0,0.3685,0.6481,-0.1419
GBPCPCFC_01668,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,429,-0.6802,-0.6265,0.1871,0,0,0.0054,0.9365,0.0597,0.3807,0.2844,-1.7561,-0.893
GBPCPCFC_01669,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,381,-0.743,-0.692,0.1878,0,0,-0.0085,0.8993,-0.0246,0.7132,0.4121,1.8916,0.2467
GBPCPCFC_01670,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,1614,0.8704,0.9909,0.1908,0,0,0.3556,0.0,0.324,0.0,0.3321,-0.3931,-0.4672
GBPCPCFC_01671,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,327,-0.8137,-0.7657,0.1914,0,0,0.1124,0.0912,0.0791,0.2351,0.3823,1.0401,-0.0194
GBPCPCFC_01672,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,348,-0.7862,-0.7371,0.1919,0,0,0.1714,0.0068,0.12,0.0592,0.342,-0.1114,-0.3792
GBPCPCFC_01673,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,2511,2.0442,2.2152,0.1956,0,0,0.3395,0.0,0.4567,0.0,0.3998,1.5422,0.1375
GBPCPCFC_01674,gnl|Prokka|GBPCPCFC_22,1222,1348403,0.593,948.8175,764.2049,0.8661,0.0,0.3406,-0.3531,249,-0.9157,-0.8722,0.196,0,0,0.0281,0.6984,0.0628,0.3869,0.3173,-0.8166,-0.5995
