g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
LONINKCB_08196,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,207,0.0989,-0.4272,0.2909,0,0,-0.111,0.091,-0.0814,0.2159,0.4106,0.5222,0.6853
LONINKCB_08197,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,207,0.0989,-0.4272,0.2918,0,0,-0.0596,0.3809,-0.0015,0.9823,0.4106,0.5222,0.6853
LONINKCB_08198,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,294,0.137,0.1768,0.2952,0,0,0.2667,0.0,0.2994,0.0,0.3673,0.4255,-0.2042
LONINKCB_08199,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,231,0.1094,-0.2606,0.2991,0,0,-0.0422,0.5282,0.0052,0.9384,0.342,0.3688,-0.7253
LONINKCB_08200,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,237,0.1121,-0.2189,0.3002,0,0,0.0128,0.8574,0.0666,0.3503,0.3207,0.3212,-1.1634
LONINKCB_08201,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,177,0.0858,-0.6355,0.3013,0,0,0.078,0.2503,0.0919,0.1756,0.3672,0.4252,-0.2066
LONINKCB_08202,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,180,0.0871,-0.6147,0.3035,0,0,0.2481,0.0007,0.2286,0.0019,0.3278,0.3371,-1.0174
LONINKCB_08203,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,372,0.1712,0.7184,0.318,0,0,0.1729,0.007,0.2164,0.0007,0.3656,0.4216,-0.2403
LONINKCB_08204,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,183,0.0884,-0.5939,0.3264,0,0,0.1241,0.0808,0.1392,0.0498,0.2842,0.2396,-1.9139
LONINKCB_08205,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,246,0.116,-0.1564,0.3301,0,0,0.142,0.0519,0.1452,0.0467,0.3374,0.3586,-0.8197
LONINKCB_08206,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,231,0.1094,-0.2606,0.3328,0,0,0.2213,0.0015,0.2718,0.0001,0.3593,0.4075,-0.3694
LONINKCB_08207,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,282,0.1318,0.0935,0.3353,0,0,0.0437,0.524,-0.0111,0.8711,0.3121,0.3019,-1.3405
LONINKCB_08208,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,276,0.1291,0.0519,0.337,0,0,0.1784,0.0062,0.1857,0.0044,0.3696,0.4304,-0.1586
LONINKCB_08209,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,420,0.1922,1.0517,0.3403,0,0,0.1231,0.0653,0.0549,0.4129,0.3405,0.3654,-0.7564
LONINKCB_08210,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,204,0.0976,-0.4481,0.3418,0,0,0.0605,0.4458,0.0297,0.7086,0.3235,0.3276,-1.1047
LONINKCB_08211,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,216,0.1029,-0.3647,0.3441,0,0,0.0056,0.9326,0.0301,0.6474,0.4167,0.5357,0.8094
LONINKCB_08212,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,207,0.0989,-0.4272,0.3616,0,0,-0.0126,0.8451,0.0454,0.4824,0.3768,0.4466,-0.0097
LONINKCB_08213,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,234,0.1107,-0.2398,0.3773,0,0,-0.049,0.474,-0.0028,0.967,0.359,0.4068,-0.3763
LONINKCB_08214,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,225,0.1068,-0.3022,0.3796,0,0,0.2034,0.0015,0.1564,0.0151,0.4133,0.5282,0.7409
LONINKCB_08215,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,267,0.1252,-0.0106,0.3814,0,0,0.1403,0.0271,0.0983,0.1226,0.397,0.4917,0.4053
LONINKCB_08216,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,870,0.3893,4.1762,0.3927,0,0,0.223,0.0003,0.1324,0.0342,0.4161,0.5344,0.7976
LONINKCB_08217,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,450,0.2054,1.26,0.3948,0,0,0.0733,0.2569,0.1116,0.0838,0.3956,0.4885,0.3755
LONINKCB_08218,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,207,0.0989,-0.4272,0.3999,0,0,0.117,0.1023,0.0866,0.2276,0.2995,0.2739,-1.5982
LONINKCB_08219,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,261,0.1226,-0.0523,0.4048,0,0,0.115,0.0805,0.1385,0.035,0.3678,0.4265,-0.1946
LONINKCB_08220,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,186,0.0897,-0.573,0.4134,0,0,-0.0618,0.4389,-0.0585,0.4637,0.3226,0.3255,-1.1242
LONINKCB_08221,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,177,0.0858,-0.6355,0.4213,0,0,0.094,0.1799,0.1106,0.1145,0.3785,0.4505,0.0256
LONINKCB_08222,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,201,0.0963,-0.4689,0.4227,0,0,-0.008,0.9088,0.0175,0.8012,0.3582,0.4051,-0.392
LONINKCB_08223,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,198,0.095,-0.4897,0.4369,0,0,0.1335,0.0854,0.1036,0.1829,0.3838,0.4623,0.1347
LONINKCB_08224,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,255,0.1199,-0.0939,0.4391,0,0,0.1337,0.0508,0.1538,0.0245,0.3765,0.4459,-0.0167
LONINKCB_08225,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,279,0.1305,0.0727,0.4411,0,0,0.1003,0.1318,0.1313,0.0482,0.3907,0.4776,0.2753
LONINKCB_08226,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,234,0.1107,-0.2398,0.4422,0,0,0.155,0.0146,0.194,0.0022,0.4188,0.5404,0.8533
LONINKCB_08227,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,252,0.1186,-0.1148,0.4455,0,0,0.0886,0.1854,0.1608,0.0158,0.3889,0.4736,0.2385
LONINKCB_08228,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,357,0.1646,0.6143,0.4535,0,0,0.0925,0.1514,0.0947,0.142,0.3922,0.4809,0.3057
LONINKCB_08229,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,405,0.1856,0.9475,0.4574,0,0,-0.0528,0.4079,0.0166,0.7953,0.3654,0.4212,-0.2436
LONINKCB_08230,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,315,0.1462,0.3226,0.4628,0,0,0.2469,0.0001,0.1963,0.0026,0.3302,0.3424,-0.9685
LONINKCB_08231,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,243,0.1147,-0.1773,0.4682,0,0,-0.0632,0.3505,-0.017,0.8023,0.4362,0.5793,1.2111
LONINKCB_08232,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,162,0.0792,-0.7397,0.4687,0,0,0.0412,0.5664,0.1016,0.1566,0.4938,0.7081,2.3951
LONINKCB_08233,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,252,0.1186,-0.1148,0.474,0,0,0.1278,0.0591,0.0919,0.1756,0.3492,0.3849,-0.577
LONINKCB_08234,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,261,0.1226,-0.0523,0.4791,0,0,0.106,0.116,0.0881,0.1921,0.318,0.3152,-1.2182
LONINKCB_08235,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,315,0.1462,0.3226,0.4815,0,0,0.012,0.8509,0.0352,0.5814,0.3968,0.4913,0.4016
LONINKCB_08236,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,336,0.1554,0.4685,0.4891,0,0,0.0003,0.9961,0.0508,0.4186,0.4256,0.5556,0.9929
LONINKCB_08237,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,162,0.0792,-0.7397,0.4901,0,0,0.1928,0.006,0.1637,0.0199,0.4012,0.5012,0.4922
LONINKCB_08238,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,183,0.0884,-0.5939,0.4931,0,0,0.015,0.8382,0.0062,0.9322,0.306,0.2884,-1.4647
LONINKCB_08239,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,273,0.1278,0.031,0.4954,0,0,0.1417,0.0306,0.1744,0.0076,0.3333,0.3495,-0.9032
LONINKCB_08240,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,162,0.0792,-0.7397,0.4994,0,0,0.0406,0.5688,0.0765,0.283,0.3395,0.3633,-0.7764
LONINKCB_08241,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,315,0.1462,0.3226,0.5027,0,0,0.1856,0.0058,0.1759,0.0089,0.2921,0.2573,-1.7514
LONINKCB_08242,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,234,0.1107,-0.2398,0.5055,0,0,0.1021,0.1311,0.1196,0.0767,0.312,0.3017,-1.3424
LONINKCB_08243,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,183,0.0884,-0.5939,0.5173,0,0,-0.0645,0.3898,-0.0831,0.2677,0.377,0.4472,-0.0048
LONINKCB_08244,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,240,0.1134,-0.1981,0.519,0,0,0.1734,0.0217,0.1944,0.01,0.2917,0.2564,-1.7595
LONINKCB_08245,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,231,0.1094,-0.2606,0.521,0,0,0.19,0.0083,0.1579,0.0287,0.3117,0.3011,-1.3481
LONINKCB_08246,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,225,0.1068,-0.3022,0.5271,0,0,-0.0564,0.4069,-0.1264,0.0625,0.3333,0.3495,-0.9032
LONINKCB_08247,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,378,0.1738,0.7601,0.5308,0,0,0.1112,0.0843,0.1359,0.0347,0.3545,0.3968,-0.4683
LONINKCB_08248,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,282,0.1318,0.0935,0.5318,0,0,0.1735,0.0138,0.2232,0.0014,0.344,0.3733,-0.6846
LONINKCB_08249,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,186,0.0897,-0.573,0.5359,0,0,0.075,0.269,0.0574,0.3983,0.3817,0.4576,0.0912
LONINKCB_08250,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,213,0.1015,-0.3856,0.5419,0,0,0.1289,0.0636,0.1819,0.0086,0.3192,0.318,-1.1927
LONINKCB_08251,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,225,0.1068,-0.3022,0.5467,0,0,0.0346,0.6178,-0.0333,0.631,0.3644,0.419,-0.2639
LONINKCB_08252,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,276,0.1291,0.0519,0.5483,0,0,0.2673,0.0,0.1603,0.0161,0.3551,0.3981,-0.4565
LONINKCB_08253,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,357,0.1646,0.6143,0.5523,0,0,0.1634,0.0119,0.1448,0.0261,0.3669,0.4246,-0.2124
LONINKCB_08254,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,225,0.1068,-0.3022,0.5683,0,0,0.0757,0.2507,0.132,0.0446,0.3778,0.4488,0.0102
LONINKCB_08255,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,192,0.0924,-0.5314,0.5721,0,0,-0.0413,0.5636,-0.0494,0.4892,0.3802,0.4542,0.0601
LONINKCB_08256,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,192,0.0924,-0.5314,0.5734,0,0,0.0327,0.6603,0.1255,0.0905,0.349,0.3844,-0.5821
LONINKCB_08257,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,240,0.1134,-0.1981,0.576,0,0,0.0917,0.2024,0.1062,0.1396,0.3083,0.2936,-1.417
LONINKCB_08258,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,186,0.0897,-0.573,0.5785,0,0,-0.0629,0.3583,-0.0228,0.7397,0.3978,0.4936,0.4227
LONINKCB_08259,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,288,0.1344,0.1352,0.5835,0,0,0.2038,0.0021,0.2435,0.0002,0.3576,0.4038,-0.4037
LONINKCB_08260,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,261,0.1226,-0.0523,0.585,0,0,0.1945,0.0044,0.2098,0.0021,0.3448,0.3752,-0.667
LONINKCB_08261,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,237,0.1121,-0.2189,0.5874,0,0,0.0814,0.2081,0.0734,0.2561,0.3629,0.4155,-0.2962
LONINKCB_08262,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,519,0.2356,1.7391,0.5982,0,0,-0.0547,0.3904,0.0108,0.8656,0.3565,0.4011,-0.4281
LONINKCB_08263,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,306,0.1423,0.2602,0.6001,0,0,0.149,0.0251,0.1047,0.1164,0.4183,0.5393,0.843
LONINKCB_08264,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,216,0.1029,-0.3647,0.6025,0,0,-0.1072,0.1336,-0.0982,0.1699,0.3102,0.2978,-1.379
LONINKCB_08265,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,207,0.0989,-0.4272,0.6033,0,0,0.3314,0.0,0.3132,0.0,0.3623,0.4142,-0.3075
LONINKCB_08266,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,306,0.1423,0.2602,0.6129,0,0,0.2504,0.0001,0.2032,0.0018,0.366,0.4225,-0.2316
LONINKCB_08267,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,204,0.0976,-0.4481,0.6151,0,0,0.0254,0.7193,0.0525,0.457,0.3235,0.3276,-1.1047
LONINKCB_08268,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,153,0.0753,-0.8022,0.6209,0,0,-0.09,0.2134,-0.065,0.3689,0.3529,0.3933,-0.5003
LONINKCB_08269,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,255,0.1199,-0.0939,0.6257,0,0,0.146,0.0493,0.1761,0.0174,0.2235,0.1042,-3.1598
LONINKCB_08270,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,210,0.1002,-0.4064,0.6291,0,0,0.0001,0.9987,0.0472,0.4806,0.3238,0.3282,-1.099
LONINKCB_08271,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,357,0.1646,0.6143,0.6321,0,0,0.0225,0.7287,0.0636,0.3262,0.465,0.6436,1.8024
LONINKCB_08272,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,477,0.2172,1.4475,0.635,0,0,0.1353,0.0305,0.1418,0.0233,0.3941,0.4853,0.3462
LONINKCB_08273,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,432,0.1975,1.135,0.6381,0,0,-0.0102,0.8743,-0.0097,0.8804,0.3981,0.4943,0.4288
LONINKCB_08274,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,354,0.1633,0.5934,0.6409,0,0,0.126,0.044,0.0651,0.2997,0.3955,0.4883,0.374
LONINKCB_08275,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,195,0.0937,-0.5105,0.6498,0,0,0.0997,0.1425,0.0833,0.2207,0.4103,0.5213,0.6776
LONINKCB_08276,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,234,0.1107,-0.2398,0.6517,0,0,-0.0569,0.401,-0.0896,0.1855,0.3803,0.4545,0.0629
LONINKCB_08277,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,237,0.1121,-0.2189,0.6552,0,0,-0.1016,0.1338,-0.0611,0.3682,0.3586,0.406,-0.3829
LONINKCB_08278,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,222,0.1055,-0.3231,0.6579,0,0,0.0333,0.6647,0.0169,0.8256,0.3198,0.3193,-1.1809
LONINKCB_08279,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,201,0.0963,-0.4689,0.659,0,0,-0.1428,0.0437,-0.0851,0.2311,0.3731,0.4384,-0.0853
LONINKCB_08280,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,378,0.1738,0.7601,0.6683,0,0,0.0206,0.7428,-0.0154,0.8064,0.4392,0.5859,1.2715
LONINKCB_08281,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,288,0.1344,0.1352,0.6791,0,0,0.0817,0.2331,0.0753,0.2715,0.3125,0.3029,-1.3314
LONINKCB_08282,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,333,0.1541,0.4476,0.6933,0,0,0.0714,0.2917,0.0851,0.2085,0.3483,0.383,-0.5947
LONINKCB_08283,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,222,0.1055,-0.3231,0.6969,0,0,0.1023,0.1454,0.0369,0.6001,0.3243,0.3294,-1.0884
LONINKCB_08284,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,306,0.1423,0.2602,0.7067,0,0,0.2931,0.0,0.2005,0.0015,0.3889,0.4736,0.2385
LONINKCB_08285,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,306,0.1423,0.2602,0.7107,0,0,0.178,0.0057,0.1902,0.0031,0.3856,0.4663,0.1713
LONINKCB_08286,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,204,0.0976,-0.4481,0.7166,0,0,0.313,0.0,0.2895,0.0001,0.3235,0.3276,-1.1047
LONINKCB_08287,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,201,0.0963,-0.4689,0.722,0,0,0.0792,0.2612,0.0494,0.4843,0.2985,0.2717,-1.6189
LONINKCB_08288,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,165,0.0805,-0.7188,0.7224,0,0,0.1813,0.0047,0.1292,0.0451,0.3758,0.4443,-0.0314
LONINKCB_08289,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,279,0.1305,0.0727,0.7281,0,0,0.0652,0.3226,-0.0166,0.8016,0.3692,0.4296,-0.1666
LONINKCB_08290,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,192,0.0924,-0.5314,0.7305,0,0,0.0411,0.5634,0.1104,0.1198,0.3229,0.3262,-1.1173
LONINKCB_08291,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,189,0.091,-0.5522,0.7328,0,0,0.2816,0.0,0.2327,0.0007,0.3915,0.4795,0.2929
LONINKCB_08292,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,231,0.1094,-0.2606,0.7392,0,0,-0.0332,0.6412,0.0351,0.622,0.3333,0.3495,-0.9032
LONINKCB_08293,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,174,0.0845,-0.6564,0.7403,0,0,0.0234,0.7571,-0.0097,0.8983,0.3391,0.3623,-0.7851
LONINKCB_08294,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,201,0.0963,-0.4689,0.7539,0,0,-0.0271,0.6812,-0.0007,0.9917,0.4378,0.5829,1.2439
LONINKCB_08295,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,183,0.0884,-0.5939,0.7561,0,0,0.1619,0.0181,0.1739,0.011,0.3989,0.496,0.4444
LONINKCB_08296,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,201,0.0963,-0.4689,0.7578,0,0,0.1874,0.0076,0.1803,0.0102,0.3532,0.3939,-0.4942
LONINKCB_08297,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,222,0.1055,-0.3231,0.7597,0,0,0.1037,0.1746,0.0367,0.6312,0.2793,0.2287,-2.0141
LONINKCB_08298,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,264,0.1239,-0.0315,0.7615,0,0,0.0213,0.7521,0.0016,0.9811,0.3106,0.2987,-1.3703
LONINKCB_08299,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,195,0.0937,-0.5105,0.7627,0,0,0.0375,0.5685,0.0263,0.6891,0.3641,0.4182,-0.2709
LONINKCB_08300,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,189,0.091,-0.5522,0.7636,0,0,0.1659,0.0177,0.2189,0.0017,0.4127,0.5268,0.7278
LONINKCB_08301,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,138,0.0687,-0.9063,0.7651,0,0,0.0295,0.7597,0.081,0.4003,0.3261,0.3333,-1.0522
LONINKCB_08302,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,249,0.1173,-0.1356,0.768,0,0,0.3065,0.0001,0.3432,0.0,0.3735,0.4392,-0.0779
LONINKCB_08303,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,345,0.1594,0.5309,0.773,0,0,0.2416,0.0003,0.2389,0.0003,0.3449,0.3754,-0.665
LONINKCB_08304,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,189,0.091,-0.5522,0.7747,0,0,-0.0729,0.3,-0.0821,0.2433,0.3439,0.3731,-0.6858
LONINKCB_08305,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,171,0.0832,-0.6772,0.776,0,0,0.1659,0.0232,0.1006,0.1708,0.3099,0.2972,-1.384
LONINKCB_08306,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,162,0.0792,-0.7397,0.7771,0,0,0.059,0.4328,0.1588,0.0337,0.3148,0.3081,-1.2838
LONINKCB_08307,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,195,0.0937,-0.5105,0.7805,0,0,0.1634,0.0263,0.063,0.3942,0.3077,0.2922,-1.4302
LONINKCB_08308,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,288,0.1344,0.1352,0.7821,0,0,-0.0261,0.6871,-0.0325,0.6164,0.3576,0.4038,-0.4037
LONINKCB_08309,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,270,0.1265,0.0102,0.7864,0,0,0.2074,0.0023,0.2762,0.0,0.3778,0.4488,0.0102
LONINKCB_08310,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,198,0.095,-0.4897,0.7876,0,0,0.0796,0.2408,0.1111,0.1011,0.3889,0.4736,0.2385
LONINKCB_08311,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,330,0.1528,0.4268,0.7925,0,0,0.1917,0.0028,0.2431,0.0001,0.3424,0.3698,-0.7164
LONINKCB_08312,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,309,0.1436,0.281,0.8001,0,0,-0.101,0.1118,-0.0598,0.3475,0.3592,0.4073,-0.3712
LONINKCB_08313,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,252,0.1186,-0.1148,0.8064,0,0,0.0715,0.2762,0.0272,0.6791,0.4008,0.5002,0.4832
LONINKCB_08314,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,204,0.0976,-0.4481,0.8128,0,0,0.0489,0.5181,0.0781,0.3015,0.3186,0.3166,-1.2055
LONINKCB_08315,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,288,0.1344,0.1352,0.8141,0,0,0.0541,0.4246,0.074,0.2747,0.3438,0.3728,-0.6892
LONINKCB_08316,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,222,0.1055,-0.3231,0.8204,0,0,-0.119,0.0839,-0.1123,0.103,0.4099,0.5206,0.6705
LONINKCB_08317,contig_1124,469,361394,0.0014,273.8891,0.1941,0.8946,0.0,0.3549,-0.1546,210,0.1002,-0.4064,0.8225,0,0,0.0884,0.2168,0.1145,0.1091,0.3381,0.3601,-0.8054
