g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
None-gene-36724230,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1636,0.0689,-0.1548,0.7258,0,0,0.0946,0.1312,0.1305,0.037,0.4138,0.3351,0.7486
None-gene-36730000,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,13415,0.1773,2.9726,0.7267,0,0,0.2995,0.0,0.3039,0.0,0.3598,0.2542,-0.8221
None-gene-36744326,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,366,0.0572,-0.492,0.7267,0,0,-0.0289,0.6586,-0.0029,0.9652,0.3689,0.2677,-0.5594
None-gene-36745318,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2023,0.0725,-0.0521,0.7269,0,0,0.2492,0.0001,0.2608,0.0,0.3866,0.2942,-0.0444
None-gene-36751607,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,797,0.0612,-0.3776,0.7271,0,0,0.2854,0.0,0.2965,0.0,0.4065,0.3242,0.5366
None-gene-36764476,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,944,0.0625,-0.3386,0.7277,0,0,0.088,0.1602,0.109,0.0818,0.393,0.3039,0.1434
None-gene-36766545,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,4170,0.0922,0.518,0.728,0,0,0.3457,0.0,0.3334,0.0,0.3739,0.2752,-0.4137
None-gene-36772937,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,680,0.0601,-0.4087,0.7281,0,0,0.1608,0.0123,0.1724,0.0072,0.35,0.2394,-1.1078
None-gene-36777684,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,270,0.0563,-0.5175,0.7283,0,0,0.1462,0.0212,0.1543,0.015,0.4444,0.3811,1.6397
None-gene-36778584,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,532,0.0588,-0.4479,0.7283,0,0,0.0917,0.1434,0.0922,0.1412,0.3628,0.2586,-0.736
None-gene-36785611,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,387,0.0574,-0.4864,0.7287,0,0,0.0737,0.2467,0.0725,0.2542,0.3876,0.2958,-0.0141
None-gene-36792850,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,434,0.0579,-0.474,0.729,0,0,0.1893,0.0027,0.1956,0.0019,0.4101,0.3296,0.6417
None-gene-36792859,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,96,0.0547,-0.5637,0.729,0,0,0.0163,0.865,0.0425,0.658,0.4479,0.3863,1.7407
None-gene-36797120,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1019,0.0632,-0.3186,0.7292,0,0,0.0606,0.3342,0.0501,0.4245,0.3837,0.29,-0.1272
None-gene-36801221,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,372,0.0573,-0.4904,0.7294,0,0,0.1521,0.0163,0.1691,0.0075,0.4247,0.3515,1.0662
None-gene-36802457,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1395,0.0667,-0.2188,0.7295,0,0,0.2084,0.0008,0.2219,0.0003,0.3419,0.2273,-1.3424
None-gene-36805505,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,457,0.0581,-0.4679,0.7296,0,0,0.1517,0.0166,0.1271,0.0451,0.3939,0.3052,0.1685
None-gene-36807587,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,9108,0.1376,1.8291,0.7301,0,0,0.3056,0.0,0.312,0.0,0.4141,0.3356,0.7582
None-gene-36809634,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2387,0.0758,0.0446,0.7299,0,0,0.137,0.0284,0.1468,0.0188,0.4734,0.4245,2.482
None-gene-36812050,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,453,0.058,-0.4689,0.7299,0,0,-0.0391,0.5332,-0.0341,0.5869,0.457,0.3998,2.0036
None-gene-36812685,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,582,0.0592,-0.4347,0.73,0,0,0.1498,0.018,0.1644,0.0093,0.4141,0.3355,0.7566
None-gene-36817679,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,397,0.0575,-0.4838,0.7302,0,0,0.0484,0.4411,0.0609,0.3319,0.4207,0.3454,0.9476
None-gene-36824760,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,186,0.0556,-0.5398,0.7305,0,0,0.0568,0.4126,0.0323,0.6417,0.4516,0.3918,1.8482
None-gene-36830457,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1168,0.0646,-0.2791,0.7308,0,0,0.2721,0.0,0.2731,0.0,0.339,0.223,-1.4266
None-gene-36833228,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,6719,0.1157,1.1948,0.7312,0,0,0.2505,0.0001,0.2351,0.0001,0.3325,0.2132,-1.6172
None-gene-36840249,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,251,0.0562,-0.5226,0.7312,0,0,0.0205,0.7588,0.0475,0.477,0.4303,0.3598,1.2276
None-gene-36864677,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,516,0.0586,-0.4522,0.7324,0,0,-0.0685,0.2745,-0.0827,0.1873,0.4109,0.3307,0.6625
None-gene-36865198,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,339,0.057,-0.4992,0.7324,0,0,0.2043,0.0014,0.228,0.0004,0.3864,0.2941,-0.048
None-gene-36868180,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,666,0.06,-0.4124,0.7326,0,0,0.2043,0.001,0.1989,0.0014,0.3769,0.2797,-0.3259
None-gene-36875720,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1425,0.067,-0.2108,0.733,0,0,0.2327,0.0002,0.2329,0.0002,0.426,0.3533,1.1021
None-gene-36888684,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3923,0.0899,0.4524,0.7337,0,0,0.3298,0.0,0.3607,0.0,0.3612,0.2562,-0.7819
None-gene-36897417,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,873,0.0619,-0.3574,0.7339,0,0,0.0744,0.2428,0.076,0.2332,0.4994,0.4635,3.2392
None-gene-36898436,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,351,0.0571,-0.496,0.734,0,0,0.1173,0.0697,0.1263,0.0508,0.4986,0.4622,3.2145
None-gene-36898941,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2060,0.0728,-0.0422,0.7341,0,0,0.1611,0.0098,0.1466,0.0189,0.3966,0.3093,0.2479
None-gene-36907865,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2896,0.0805,0.1797,0.7345,0,0,0.2551,0.0,0.2627,0.0,0.3954,0.3075,0.2122
None-gene-36915928,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,489,0.0584,-0.4594,0.7348,0,0,0.1239,0.1075,0.1224,0.1118,0.5051,0.472,3.4046
None-gene-36920323,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,29411,0.3244,7.2197,0.7364,0,0,0.5759,0.0,0.6049,0.0,0.3653,0.2624,-0.6616
None-gene-36933332,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,633,0.0597,-0.4211,0.7356,0,0,-0.0034,0.9562,0.0133,0.8325,0.406,0.3234,0.5214
None-gene-36955293,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1009,0.0631,-0.3213,0.7367,0,0,0.1319,0.0349,0.1283,0.0403,0.4063,0.3239,0.5313
None-gene-36958886,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,5799,0.1072,0.9505,0.7371,0,0,0.3096,0.0,0.339,0.0,0.4127,0.3334,0.715
None-gene-36969859,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1233,0.0652,-0.2618,0.7374,0,0,0.1878,0.0026,0.209,0.0008,0.4234,0.3494,1.0263
None-gene-36972957,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3040,0.0818,0.218,0.7376,0,0,0.0995,0.1124,0.134,0.0321,0.4289,0.3578,1.1889
None-gene-36985098,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,264,0.0563,-0.5191,0.738,0,0,0.2125,0.0016,0.2146,0.0014,0.4129,0.3337,0.7214
None-gene-36985124,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3523,0.0863,0.3462,0.7382,0,0,0.4081,0.0,0.4192,0.0,0.3877,0.296,-0.01
None-gene-36995919,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,893,0.0621,-0.3521,0.7386,0,0,0.129,0.0392,0.1088,0.0823,0.4143,0.3359,0.7637
None-gene-37003362,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,4437,0.0947,0.5889,0.7391,0,0,0.2217,0.0004,0.2573,0.0,0.3158,0.1881,-2.1041
None-gene-37024996,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,165,0.0554,-0.5454,0.7399,0,0,0.0535,0.4539,0.047,0.511,0.3939,0.3053,0.1704
None-gene-37038296,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,129,0.0551,-0.5549,0.7405,0,0,0.2055,0.0038,0.19,0.0075,0.3953,0.3074,0.2115
None-gene-37039194,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,252,0.0562,-0.5223,0.7406,0,0,0.1378,0.0389,0.1399,0.0359,0.4127,0.3335,0.7162
None-gene-37055179,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,619,0.0596,-0.4248,0.7414,0,0,0.1054,0.0924,0.0822,0.1899,0.3796,0.2839,-0.2454
None-gene-37084434,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1182,0.0647,-0.2754,0.7428,0,0,0.0851,0.1746,0.1221,0.051,0.4687,0.4174,2.3453
None-gene-37101147,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,333,0.0569,-0.5008,0.7435,0,0,-0.0935,0.1422,-0.1211,0.0568,0.5075,0.4756,3.4743
None-gene-37101554,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,186,0.0556,-0.5398,0.7435,0,0,0.0087,0.8966,0.0208,0.7557,0.4785,0.4321,2.6303
None-gene-37112104,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3086,0.0822,0.2302,0.7441,0,0,0.1184,0.0586,0.1257,0.0444,0.3901,0.2996,0.0602
None-gene-37123447,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2268,0.0747,0.013,0.7446,0,0,0.3026,0.0,0.2904,0.0,0.3726,0.2733,-0.4511
None-gene-37127170,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,4517,0.0954,0.6101,0.7449,0,0,0.445,0.0,0.4492,0.0,0.4359,0.3683,1.3914
None-gene-37133991,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,12422,0.1681,2.709,0.7456,0,0,0.264,0.0,0.2869,0.0,0.3504,0.2401,-1.0954
None-gene-37164807,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1026,0.0633,-0.3168,0.7465,0,0,0.1993,0.0016,0.2185,0.0005,0.4123,0.3328,0.704
None-gene-37176857,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1726,0.0697,-0.1309,0.7471,0,0,0.1973,0.0015,0.2,0.0013,0.3899,0.2993,0.0535
None-gene-37178968,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,12843,0.172,2.8207,0.7477,0,0,0.3565,0.0,0.366,0.0,0.3554,0.2476,-0.9494
None-gene-37180913,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,180,0.0555,-0.5414,0.7472,0,0,0.1454,0.1002,0.151,0.0876,0.4667,0.4144,2.2862
None-gene-37195737,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,7748,0.1251,1.468,0.7483,0,0,0.2792,0.0,0.2774,0.0,0.3514,0.2416,-1.0658
None-gene-37210403,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,5020,0.1,0.7437,0.7489,0,0,0.2085,0.0008,0.2241,0.0003,0.4056,0.3228,0.509
None-gene-37221745,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,350,0.0571,-0.4963,0.7492,0,0,0.0699,0.2859,0.0822,0.2093,0.4229,0.3487,1.0117
None-gene-37221757,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,306,0.0567,-0.508,0.7492,0,0,0.077,0.2456,0.0894,0.1776,0.4281,0.3566,1.1644
None-gene-37229106,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,216,0.0559,-0.5318,0.7495,0,0,0.1317,0.0631,0.1557,0.0277,0.375,0.2769,-0.3805
None-gene-37237646,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,486,0.0583,-0.4602,0.7499,0,0,0.2814,0.0,0.2732,0.0,0.428,0.3564,1.1608
None-gene-37240813,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,225,0.0559,-0.5295,0.7501,0,0,-0.0134,0.8361,0.0214,0.7418,0.5111,0.481,3.5791
None-gene-37261376,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,198,0.0557,-0.5366,0.751,0,0,0.1207,0.0654,0.1199,0.0671,0.4293,0.3583,1.1989
None-gene-37277786,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,816,0.0614,-0.3725,0.7518,0,0,-0.0245,0.6966,-0.0115,0.8548,0.3419,0.2273,-1.3431
None-gene-37297174,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,424,0.0578,-0.4766,0.7527,0,0,0.1079,0.0899,0.1042,0.1014,0.3679,0.2663,-0.5864
None-gene-37309830,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,201,0.0557,-0.5358,0.7533,0,0,-0.0262,0.7272,-0.0301,0.688,0.4527,0.3935,1.8809
None-gene-37314810,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,165,0.0554,-0.5454,0.7535,0,0,0.1129,0.0942,0.1106,0.1009,0.4364,0.3689,1.4046
None-gene-37315855,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,925,0.0624,-0.3436,0.7536,0,0,0.0238,0.7049,0.038,0.5448,0.4,0.3144,0.3468
None-gene-37318551,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1233,0.0652,-0.2618,0.7538,0,0,0.0673,0.2835,0.0908,0.1475,0.4088,0.3275,0.6016
None-gene-37343487,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3879,0.0895,0.4407,0.7551,0,0,0.1184,0.0585,0.1415,0.0236,0.3552,0.2473,-0.9552
None-gene-37346832,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,171,0.0554,-0.5438,0.755,0,0,-0.0855,0.2159,-0.0999,0.1481,0.4386,0.3723,1.4696
None-gene-37352436,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3236,0.0836,0.27,0.7554,0,0,0.2491,0.0001,0.2626,0.0,0.3492,0.2382,-1.1312
None-gene-37358471,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,612,0.0595,-0.4267,0.7556,0,0,0.1051,0.0934,0.1196,0.056,0.4428,0.3786,1.5922
None-gene-37360322,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1738,0.0699,-0.1277,0.7557,0,0,0.2853,0.0,0.3153,0.0,0.4287,0.3574,1.1803
None-gene-37362675,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,747,0.0607,-0.3909,0.7558,0,0,0.1492,0.0169,0.1835,0.0032,0.4123,0.3329,0.705
None-gene-37365682,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,559,0.059,-0.4408,0.7559,0,0,0.2256,0.0003,0.2304,0.0002,0.4132,0.3343,0.7319
None-gene-37366656,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2279,0.0748,0.0159,0.7561,0,0,0.249,0.0001,0.2721,0.0,0.4217,0.3469,0.9773
None-gene-37381670,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3661,0.0875,0.3828,0.7568,0,0,0.3452,0.0,0.368,0.0,0.4212,0.3462,0.9634
None-gene-37388495,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,646,0.0598,-0.4177,0.757,0,0,0.2239,0.0003,0.2423,0.0001,0.4737,0.4249,2.4903
None-gene-37401539,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1218,0.0651,-0.2658,0.7577,0,0,-0.0223,0.7265,-0.0041,0.9493,0.3998,0.3142,0.342
None-gene-37404275,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,222,0.0559,-0.5303,0.7577,0,0,0.1449,0.0355,0.1305,0.0585,0.4054,0.3225,0.504
None-gene-37405730,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,574,0.0591,-0.4368,0.7578,0,0,0.0605,0.3416,0.0901,0.1563,0.4059,0.3233,0.5191
None-gene-37406928,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1796,0.0704,-0.1123,0.7579,0,0,0.3193,0.0,0.298,0.0,0.4176,0.3408,0.8586
None-gene-37410753,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1270,0.0655,-0.252,0.7581,0,0,0.1463,0.0192,0.1527,0.0144,0.4079,0.3262,0.5758
None-gene-37413270,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3029,0.0817,0.215,0.7583,0,0,0.1099,0.0793,0.123,0.0493,0.3965,0.3092,0.245
None-gene-37418307,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,786,0.0611,-0.3805,0.7584,0,0,0.0773,0.2178,0.076,0.2257,0.43,0.3594,1.2202
None-gene-37419928,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,646,0.0598,-0.4177,0.7585,0,0,0.1104,0.0778,0.11,0.0791,0.3684,0.2671,-0.5719
None-gene-37438391,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1392,0.0667,-0.2196,0.7594,0,0,0.243,0.0001,0.2468,0.0001,0.403,0.3189,0.4345
None-gene-37442856,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,822,0.0614,-0.3709,0.7596,0,0,0.2869,0.0,0.2913,0.0,0.4088,0.3275,0.6016
None-gene-37445479,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,6991,0.1182,1.267,0.76,0,0,0.3192,0.0,0.265,0.0,0.3626,0.2583,-0.741
None-gene-37453524,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,697,0.0603,-0.4041,0.7601,0,0,0.1549,0.0146,0.1622,0.0105,0.4046,0.3213,0.4803
None-gene-37454247,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,195,0.0557,-0.5374,0.7601,0,0,0.0166,0.808,0.0136,0.8417,0.441,0.3759,1.5403
None-gene-37457176,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2000,0.0723,-0.0582,0.7603,0,0,0.2118,0.0006,0.2064,0.0009,0.3655,0.2627,-0.6569
None-gene-37460318,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,4019,0.0908,0.4779,0.7605,0,0,0.373,0.0,0.3841,0.0,0.4349,0.3668,1.363
None-gene-37467301,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,528,0.0587,-0.449,0.7607,0,0,0.1008,0.1076,0.099,0.1142,0.4697,0.4189,2.3743
None-gene-37473713,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2526,0.0771,0.0815,0.7611,0,0,0.2229,0.0003,0.2468,0.0001,0.4129,0.3338,0.7222
None-gene-37485357,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,444,0.0579,-0.4713,0.7616,0,0,0.0037,0.9541,-0.0027,0.9665,0.4009,0.3158,0.373
None-gene-37485708,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,147,0.0552,-0.5502,0.7616,0,0,0.0308,0.6733,0.0643,0.378,0.4558,0.3981,1.9695
None-gene-37487981,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3225,0.0835,0.2671,0.7618,0,0,0.349,0.0,0.3471,0.0,0.4329,0.3637,1.3029
None-gene-37491687,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,696,0.0603,-0.4044,0.7619,0,0,0.2116,0.0007,0.1998,0.0013,0.3937,0.3049,0.1628
None-gene-37493970,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,252,0.0562,-0.5223,0.762,0,0,0.1724,0.0117,0.1736,0.0112,0.4286,0.3573,1.1779
None-gene-37495189,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,318,0.0568,-0.5048,0.762,0,0,0.0687,0.2811,0.0465,0.4662,0.4057,0.3229,0.5114
None-gene-37508054,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,932,0.0624,-0.3417,0.7626,0,0,0.2324,0.0002,0.251,0.0,0.3755,0.2777,-0.3649
None-gene-37510599,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,567,0.0591,-0.4387,0.7627,0,0,-0.018,0.7739,-0.0242,0.7001,0.3492,0.2382,-1.1309
None-gene-37514717,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,3595,0.0869,0.3653,0.7631,0,0,0.2646,0.0,0.2721,0.0,0.4053,0.3223,0.5005
None-gene-37525175,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,597,0.0594,-0.4307,0.7634,0,0,0.1567,0.0133,0.1412,0.0259,0.3786,0.2823,-0.277
None-gene-37527758,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,5261,0.1023,0.8076,0.7638,0,0,0.272,0.0,0.2828,0.0,0.4313,0.3613,1.2569
None-gene-37533477,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2621,0.078,0.1067,0.7639,0,0,0.134,0.0321,0.1148,0.0667,0.3743,0.2758,-0.4013
None-gene-37540766,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1071,0.0637,-0.3048,0.7642,0,0,0.1692,0.0067,0.147,0.0186,0.4304,0.3601,1.2323
None-gene-37545679,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,729,0.0606,-0.3956,0.7644,0,0,0.0407,0.5168,0.0411,0.5124,0.4746,0.4263,2.5176
None-gene-37547125,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1185,0.0648,-0.2746,0.7645,0,0,0.1477,0.018,0.1267,0.0428,0.4262,0.3536,1.1078
None-gene-37551183,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,1081,0.0638,-0.3022,0.7647,0,0,0.0646,0.3032,0.06,0.3394,0.3978,0.3111,0.2822
None-gene-37565015,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,744,0.0607,-0.3917,0.7653,0,0,0.0548,0.3828,0.0565,0.3676,0.4019,0.3172,0.4015
None-gene-37569033,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,93,0.0547,-0.5645,0.7655,0,0,0.0716,0.4295,0.0785,0.386,0.4086,0.3273,0.597
None-gene-37570248,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,2836,0.08,0.1638,0.7657,0,0,0.2932,0.0,0.2879,0.0,0.42,0.3443,0.9274
None-gene-37576025,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,672,0.06,-0.4108,0.7658,0,0,0.1509,0.0157,0.1891,0.0024,0.3973,0.3104,0.2688
None-gene-37578185,contig_116,5094,42559840,0.1241,2499.062,0.2275,0.9835,0.0,0.3495,-0.6082,194,0.0556,-0.5377,0.7659,0,0,0.1982,0.0064,0.1785,0.0143,0.4588,0.4025,2.0563
